Rowid_,GISJOIN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,G0801230002016,1227,40,25600000.000000000000000,839.094299316406250,849.860046386718750,10.765747070312500,844.505091857910202,2.606709487925937,33780.203674316406250
,G0801230002017,1228,18,11520000.000000000000000,831.331848144531250,839.763061523437500,8.431213378906250,835.572258843315922,2.411048777998088,15040.300659179687500
,G0801230002018,1229,5,3200000.000000000000000,833.756225585937500,836.883911132812500,3.127685546875000,835.328393554687523,1.105903470298176,4176.641967773437500
,G0801230002019,1230,38,24320000.000000000000000,823.010742187500000,835.415039062500000,12.404296875000000,828.870600650184997,3.476842865264172,31497.082824707031250
,G0801230002020,1231,15,9600000.000000000000000,826.798706054687500,834.594909667968750,7.796203613281250,830.709554036458371,2.326669856902185,12460.643310546875000
,G0801230002021,1232,49,31360000.000000000000000,828.881408691406250,842.659606933593750,13.778198242187500,836.025003238600107,3.460911473538255,40965.225158691406250
,G0801230002101,1233,304,194560000.000000000000000,729.007568359375000,795.241027832031250,66.233459472656250,760.099464818050933,16.492553411870265,231070.237304687500000
,G0801230002102,1234,194,124160000.000000000000000,732.481750488281250,794.685058593750000,62.203308105468750,766.521786090024989,16.604841237472222,148705.226501464843750
,G0801230002103,1235,598,382720000.000000000000000,749.209289550781250,823.480834960937500,74.271545410156250,791.180696621387710,19.597606357662407,473126.056579589843750
,G0801230002203,1236,53,33920000.000000000000000,682.700195312500000,717.504516601562500,34.804321289062500,701.106384277343750,10.132253271493056,37158.638366699218750
,G0801230002204,1237,7,4480000.000000000000000,705.024353027343750,711.093872070312500,6.069519042968750,707.313956124441916,2.011332059257263,4951.197692871093750
,G0801230002205,1238,9,5760000.000000000000000,696.737731933593750,702.831970214843750,6.094238281250000,699.777960883246578,2.277848884431132,6298.001647949218750
,G0801230002206,1239,13,8320000.000000000000000,695.496704101562500,704.741333007812500,9.244628906250000,698.598642202524047,2.674770438770235,9081.782348632812500
,G0801230002207,1240,40,25600000.000000000000000,673.306518554687500,693.704589843750000,20.398071289062500,683.464642333984330,6.420785701784594,27338.585693359375000
,G0801230002208,1241,287,183680000.000000000000000,644.826538085937500,699.070861816406250,54.244323730468750,673.559346587815753,13.738092520182731,193311.532470703125000
,G0801230002209,1242,114,72960000.000000000000000,698.638366699218750,733.256713867187500,34.618347167968750,717.688244200589338,9.253178810848890,81816.459838867187500
,G0801230002210,1243,54,34560000.000000000000000,700.937072753906250,731.415893554687500,30.478820800781250,717.278106689453125,8.943720307496513,38733.017761230468750
,G0801230002300,1244,809,517760000.000000000000000,612.801818847656250,677.158752441406250,64.356933593750000,640.178792191966409,14.699648472421202,517904.642883300781250
,G0801230002501,1245,17363,11112320000.000000000000000,449.146057128906250,797.595458984375000,348.449401855468750,646.601630917165608,86.460452622625255,11226944.117614746093750
,G0801230002502,1246,3704,2370560000.000000000000000,778.691772460937500,885.062805175781250,106.371032714843750,838.457646067147607,24.918575921087211,3105647.121032714843750
,G0801250963100,1247,9152,5857280000.000000000000000,914.380493164062500,1040.244995117187500,125.864501953125000,981.699288508275117,27.462152040030048,8984511.888427734375000
,G0801250963200,1248,7160,4582400000.000000000000000,864.115722656250000,996.312194824218750,132.196472167968750,927.908336643666530,26.007992657239562,6643823.690368652343750
,G3200010950100,1249,25646,16413440000.000000000000000,998.040649414062500,1389.285766601562500,391.245117187500000,1224.820252502484209,104.822716771200248,31411740.195678710937500
,G3200010950301,1250,11,7040000.000000000000000,1250.562377929687500,1302.095947265625000,51.533569335937500,1282.933760209517004,24.021440556808248,14112.271362304687500
,G3200010950302,1251,15,9600000.000000000000000,1250.786132812500000,1302.054077148437500,51.267944335937500,1259.116699218750000,16.772560861081647,18886.750488281250000
,G3200010950400,1252,93,59520000.000000000000000,1303.997680664062500,1317.119628906250000,13.121948242187500,1310.601340673303184,3.581661300493301,121885.924682617187500
,G3200010950500,1253,1021,653440000.000000000000000,1213.512207031250000,1302.436279296875000,88.924072265625000,1251.136611146394443,30.316985156569100,1277410.479980468750000
,G3200010950600,1254,4837,3095680000.000000000000000,1130.003662109375000,1252.515502929687500,122.511840820312500,1200.623548657928040,31.694200150304209,5807416.104858398437500
,G3200010950700,1255,2672,1710080000.000000000000000,1240.082397460937500,1387.159790039062500,147.077392578125000,1298.179536099919233,46.281362808999376,3468735.720458984375000
,G3200030000101,1256,9,5760000.000000000000000,3956.050781250000000,3960.235351562500000,4.184570312500000,3958.132297092013687,1.346329514789982,35623.190673828125000
,G3200030000103,1257,2,1280000.000000000000000,3959.411376953125000,3960.555908203125000,1.144531250000000,3959.983642578125000,0.572265625000000,7919.967285156250000
,G3200030000105,1258,5,3200000.000000000000000,3960.807617187500000,3964.559082031250000,3.751464843750000,3962.851562500000000,1.331694646015420,19814.257812500000000
,G3200030000106,1259,5,3200000.000000000000000,3957.834472656250000,3961.479736328125000,3.645263671875000,3959.701464843749818,1.305027821406869,19798.507324218750000
,G3200030000107,1260,3,1920000.000000000000000,3961.585937500000000,3963.301757812500000,1.715820312500000,3962.462890625000000,0.700998212158129,11887.388671875000000
,G3200030000108,1261,3,1920000.000000000000000,3955.364501953125000,3959.549072265625000,4.184570312500000,3957.474690755208485,1.708531298206094,11872.424072265625000
,G3200030000109,1262,2,1280000.000000000000000,3955.796386718750000,3956.710449218750000,0.914062500000000,3956.253417968750000,0.457031250000000,7912.506835937500000
,G3200030000201,1263,4,2560000.000000000000000,3957.662841796875000,3959.924560546875000,2.261718750000000,3958.794128417968750,1.072656395239101,15835.176513671875000
,G3200030000203,1264,4,2560000.000000000000000,3961.841064453125000,3965.702880859375000,3.861816406250000,3963.346923828125000,1.583882583752945,15853.387695312500000
,G3200030000204,1265,4,2560000.000000000000000,3967.411621093750000,3970.499267578125000,3.087646484375000,3968.583251953125000,1.284434977056875,15874.333007812500000
,G3200030000301,1266,10,6400000.000000000000000,3955.228759765625000,3965.704345703125000,10.475585937500000,3960.700341796874909,3.146727682660037,39607.003417968750000
,G3200030000302,1267,5,3200000.000000000000000,3955.442871093750000,3959.930664062500000,4.487792968750000,3956.849169921874818,1.776848574397252,19784.245849609375000
,G3200030000401,1268,2,1280000.000000000000000,3957.142089843750000,3959.274902343750000,2.132812500000000,3958.208496093750000,1.066406250000000,7916.416992187500000
,G3200030000402,1269,3,1920000.000000000000000,3956.702636718750000,3960.855957031250000,4.153320312500000,3958.797037760416515,1.695771530225678,11876.391113281250000
,G3200030000403,1270,1,640000.000000000000000,3962.771972656250000,3962.771972656250000,0.000000000000000,3962.771972656250000,0.000000000000000,3962.771972656250000
,G3200030000510,1271,2,1280000.000000000000000,3958.279296875000000,3960.299804687500000,2.020507812500000,3959.289550781250000,1.010253906250000,7918.579101562500000
,G3200030000513,1272,3,1920000.000000000000000,3947.816162109375000,3950.548095703125000,2.731933593750000,3949.199869791666515,1.115589383747317,11847.599609375000000
,G3200030000514,1273,6,3840000.000000000000000,3953.861816406250000,3957.967285156250000,4.105468750000000,3955.930664062500000,1.319651624520286,23735.583984375000000
,G3200030000515,1274,6,3840000.000000000000000,3949.910156250000000,3954.649902343750000,4.739746093750000,3952.295613606770985,1.500390494532912,23713.773681640625000
,G3200030000516,1275,3,1920000.000000000000000,3957.760253906250000,3959.870849609375000,2.110595703125000,3958.833740234375000,0.862030942039949,11876.501220703125000
,G3200030000517,1276,3,1920000.000000000000000,3953.781982421875000,3956.541748046875000,2.759765625000000,3955.179768880208485,1.126954064900465,11865.539306640625000
,G3200030000518,1277,3,1920000.000000000000000,3959.549072265625000,3961.666992187500000,2.117919921875000,3960.626302083333485,0.865023144440374,11881.878906250000000
,G3200030000519,1278,3,1920000.000000000000000,3955.558593750000000,3958.326904296875000,2.768310546875000,3956.960611979166515,1.130440350491941,11870.881835937500000
,G3200030000520,1279,2,1280000.000000000000000,3961.542724609375000,3962.213134765625000,0.670410156250000,3961.877929687500000,0.335205078125000,7923.755859375000000
,G3200030000521,1280,1,640000.000000000000000,3964.018554687500000,3964.018554687500000,0.000000000000000,3964.018554687500000,0.000000000000000,3964.018554687500000
,G3200030000522,1281,1,640000.000000000000000,3960.761962890625000,3960.761962890625000,0.000000000000000,3960.761962890625000,0.000000000000000,3960.761962890625000
,G3200030000523,1282,2,1280000.000000000000000,3962.561523437500000,3963.345458984375000,0.783935546875000,3962.953491210937500,0.391967773437500,7925.906982421875000
,G3200030000524,1283,4,2560000.000000000000000,3956.840820312500000,3959.632568359375000,2.791748046875000,3958.235839843750000,1.079943753760251,15832.943359375000000
,G3200030000525,1284,2,1280000.000000000000000,3954.720703125000000,3955.491455078125000,0.770751953125000,3955.106079101562500,0.385375976562500,7910.212158203125000
,G3200030000526,1285,1,640000.000000000000000,3953.840332031250000,3953.840332031250000,0.000000000000000,3953.840332031250000,0.000000000000000,3953.840332031250000
,G3200030000527,1286,1,640000.000000000000000,3952.851074218750000,3952.851074218750000,0.000000000000000,3952.851074218750000,0.000000000000000,3952.851074218750000
,G3200030000528,1287,1,640000.000000000000000,3951.753417968750000,3951.753417968750000,0.000000000000000,3951.753417968750000,0.000000000000000,3951.753417968750000
,G3200030000600,1288,1,640000.000000000000000,3964.580078125000000,3964.580078125000000,0.000000000000000,3964.580078125000000,0.000000000000000,3964.580078125000000
,G3200030000700,1289,4,2560000.000000000000000,3961.300781250000000,3963.554931640625000,2.254150390625000,3962.427307128906250,0.974348860956507,15849.709228515625000
,G3200030000800,1290,1,640000.000000000000000,3965.030029296875000,3965.030029296875000,0.000000000000000,3965.030029296875000,0.000000000000000,3965.030029296875000
,G3200030000900,1291,2,1280000.000000000000000,3965.367431640625000,3965.592529296875000,0.225097656250000,3965.479980468750000,0.112548828125000,7930.959960937500000
,G3200030001003,1292,9,5760000.000000000000000,3963.297607421875000,3968.107910156250000,4.810302734375000,3965.740180121527828,1.444847787144356,35691.661621093750000
,G3200030001004,1293,7,4480000.000000000000000,3965.699951171875000,3969.364746093750000,3.664794921875000,3967.433314732142662,1.233186460016701,27772.033203125000000
,G3200030001005,1294,8,5120000.000000000000000,3961.265869140625000,3965.587890625000000,4.322021484375000,3963.667846679687500,1.525546609324979,31709.342773437500000
,G3200030001006,1295,8,5120000.000000000000000,3967.070068359375000,3970.387451171875000,3.317382812500000,3968.829467773437500,1.167507916378735,31750.635742187500000
,G3200030001100,1296,3,1920000.000000000000000,3967.298095703125000,3970.496582031250000,3.198486328125000,3968.934651692708485,1.306842361675377,11906.803955078125000
,G3200030001200,1297,6,3840000.000000000000000,3967.071289062500000,3970.380126953125000,3.308837890625000,3969.161254882812500,1.122804802499177,23814.967529296875000
,G3200030001300,1298,5,3200000.000000000000000,3966.279541015625000,3969.350097656250000,3.070556640625000,3967.711035156250091,1.104150679160681,19838.555175781250000
,G3200030001401,1299,2,1280000.000000000000000,3965.039550781250000,3965.715332031250000,0.675781250000000,3965.377441406250000,0.337890625000000,7930.754882812500000
,G3200030001402,1300,7,4480000.000000000000000,3965.835205078125000,3968.781494140625000,2.946289062500000,3967.194126674107338,0.938052726342205,27770.358886718750000
,G3200030001501,1301,2,1280000.000000000000000,3963.355224609375000,3964.252685546875000,0.897460937500000,3963.803955078125000,0.448730468750000,7927.607910156250000
,G3200030001502,1302,4,2560000.000000000000000,3962.347656250000000,3965.391113281250000,3.043457031250000,3964.149291992187500,1.167851387940297,15856.597167968750000
,G3200030001607,1303,6,3840000.000000000000000,3963.947753906250000,3966.758544921875000,2.810791015625000,3965.561401367187500,0.936191607450926,23793.368408203125000
,G3200030001608,1304,2,1280000.000000000000000,3965.621826171875000,3966.866455078125000,1.244628906250000,3966.244140625000000,0.622314453125000,7932.488281250000000
,G3200030001609,1305,3,1920000.000000000000000,3961.230468750000000,3964.267333984375000,3.036865234375000,3962.767008463541515,1.240059465304667,11888.301025390625000
,G3200030001610,1306,3,1920000.000000000000000,3960.004394531250000,3963.034423828125000,3.030029296875000,3961.537516276041515,1.237269301938444,11884.612548828125000
,G3200030001611,1307,6,3840000.000000000000000,3957.228027343750000,3961.692626953125000,4.464599609375000,3959.476440429687500,1.429040541820441,23756.858642578125000
,G3200030001612,1308,3,1920000.000000000000000,3961.587402343750000,3964.385742187500000,2.798339843750000,3963.004557291666515,1.142700560441034,11889.013671875000000
,G3200030001613,1309,3,1920000.000000000000000,3962.822509765625000,3965.627197265625000,2.804687500000000,3964.242919921875000,1.145293900641063,11892.728759765625000
,G3200030001706,1310,8,5120000.000000000000000,3970.158447265625000,3973.816650390625000,3.658203125000000,3972.041778564453125,1.121181069273188,31776.334228515625000
,G3200030001707,1311,2,1280000.000000000000000,3971.065429687500000,3971.864746093750000,0.799316406250000,3971.465087890625000,0.399658203125000,7942.930175781250000
,G3200030001708,1312,2,1280000.000000000000000,3969.132812500000000,3970.154541015625000,1.021728515625000,3969.643676757812500,0.510864257812500,7939.287353515625000
,G3200030001709,1313,2,1280000.000000000000000,3969.023681640625000,3969.935546875000000,0.911865234375000,3969.479614257812500,0.455932617187500,7938.959228515625000
,G3200030001710,1314,4,2560000.000000000000000,3967.332031250000000,3968.688476562500000,1.356445312500000,3967.950073242187500,0.489650317608054,15871.800292968750000
,G3200030001711,1315,2,1280000.000000000000000,3974.624023437500000,3975.318359375000000,0.694335937500000,3974.971191406250000,0.347167968750000,7949.942382812500000
,G3200030001712,1316,4,2560000.000000000000000,3972.902343750000000,3974.511962890625000,1.609619140625000,3973.706726074218750,0.574648180778674,15894.826904296875000
,G3200030001713,1317,2,1280000.000000000000000,3970.735351562500000,3971.422851562500000,0.687500000000000,3971.079101562500000,0.343750000000000,7942.158203125000000
,G3200030001714,1318,2,1280000.000000000000000,3969.486083984375000,3970.171630859375000,0.685546875000000,3969.828857421875000,0.342773437500000,7939.657714843750000
,G3200030001715,1319,2,1280000.000000000000000,3967.340820312500000,3968.810791015625000,1.469970703125000,3968.075805664062500,0.734985351562500,7936.151611328125000
,G3200030001716,1320,2,1280000.000000000000000,3966.659667968750000,3968.127197265625000,1.467529296875000,3967.393432617187500,0.733764648437500,7934.786865234375000
,G3200030001717,1321,2,1280000.000000000000000,3971.874267578125000,3972.563720703125000,0.689453125000000,3972.218994140625000,0.344726562500000,7944.437988281250000
,G3200030001718,1322,1,640000.000000000000000,3965.762695312500000,3965.762695312500000,0.000000000000000,3965.762695312500000,0.000000000000000,3965.762695312500000
,G3200030001801,1323,4,2560000.000000000000000,3966.748779296875000,3969.015380859375000,2.266601562500000,3967.881408691406250,0.805505639886292,15871.525634765625000
,G3200030001803,1324,2,1280000.000000000000000,3969.923828125000000,3970.720947265625000,0.797119140625000,3970.322387695312500,0.398559570312500,7940.644775390625000
,G3200030001804,1325,2,1280000.000000000000000,3968.671386718750000,3969.466064453125000,0.794677734375000,3969.068725585937500,0.397338867187500,7938.137451171875000
,G3200030001901,1326,2,1280000.000000000000000,3970.149169921875000,3970.720214843750000,0.571044921875000,3970.434692382812500,0.285522460937500,7940.869384765625000
,G3200030001902,1327,2,1280000.000000000000000,3971.406250000000000,3971.979003906250000,0.572753906250000,3971.692626953125000,0.286376953125000,7943.385253906250000
,G3200030002000,1328,6,3840000.000000000000000,3971.178222656250000,3973.019042968750000,1.840820312500000,3972.116821289062500,0.674473060423165,23832.700927734375000
,G3200030002201,1329,8,5120000.000000000000000,3971.200439453125000,3973.963867187500000,2.763427734375000,3972.550689697265625,0.929688221266010,31780.405517578125000
,G3200030002203,1330,1,640000.000000000000000,3970.174316406250000,3970.174316406250000,0.000000000000000,3970.174316406250000,0.000000000000000,3970.174316406250000
,G3200030002204,1331,1,640000.000000000000000,3970.745117187500000,3970.745117187500000,0.000000000000000,3970.745117187500000,0.000000000000000,3970.745117187500000
,G3200030002206,1332,4,2560000.000000000000000,3971.443115234375000,3973.169677734375000,1.726562500000000,3972.306396484375000,0.644625940014100,15889.225585937500000
,G3200030002302,1333,6,3840000.000000000000000,3971.876708984375000,3974.296875000000000,2.420166015625000,3973.488972981770985,0.878185710131957,23840.933837890625000
,G3200030002303,1334,1,640000.000000000000000,3971.873046875000000,3971.873046875000000,0.000000000000000,3971.873046875000000,0.000000000000000,3971.873046875000000
,G3200030002403,1335,2,1280000.000000000000000,3974.170898437500000,3975.210693359375000,1.039794921875000,3974.690795898437500,0.519897460937500,7949.381591796875000
,G3200030002404,1336,2,1280000.000000000000000,3973.588378906250000,3973.936523437500000,0.348144531250000,3973.762451171875000,0.174072265625000,7947.524902343750000
,G3200030002405,1337,1,640000.000000000000000,3976.137451171875000,3976.137451171875000,0.000000000000000,3976.137451171875000,0.000000000000000,3976.137451171875000
,G3200030002406,1338,3,1920000.000000000000000,3974.625244140625000,3975.900634765625000,1.275390625000000,3975.166910807291515,0.538095293004099,11925.500732421875000
,G3200030002501,1339,7,4480000.000000000000000,3972.552001953125000,3975.549804687500000,2.997802734375000,3974.081263950892662,0.989081874271106,27818.568847656250000
,G3200030002504,1340,2,1280000.000000000000000,3976.011962890625000,3976.592529296875000,0.580566406250000,3976.302246093750000,0.290283203125000,7952.604492187500000
,G3200030002505,1341,1,640000.000000000000000,3975.316162109375000,3975.316162109375000,0.000000000000000,3975.316162109375000,0.000000000000000,3975.316162109375000
,G3200030002506,1342,2,1280000.000000000000000,3975.895507812500000,3976.361328125000000,0.465820312500000,3976.128417968750000,0.232910156250000,7952.256835937500000
,G3200030002603,1343,4,2560000.000000000000000,3976.713378906250000,3977.412353515625000,0.698974609375000,3977.034118652343750,0.251725818799985,15908.136474609375000
,G3200030002604,1344,2,1280000.000000000000000,3977.651123046875000,3977.774902343750000,0.123779296875000,3977.713012695312500,0.061889648437500,7955.426025390625000
,G3200030002605,1345,1,640000.000000000000000,3977.074218750000000,3977.074218750000000,0.000000000000000,3977.074218750000000,0.000000000000000,3977.074218750000000
,G3200030002706,1346,2,1280000.000000000000000,3976.594238281250000,3977.175781250000000,0.581542968750000,3976.885009765625000,0.290771484375000,7953.770019531250000
,G3200030002707,1347,4,2560000.000000000000000,3977.062500000000000,3977.656250000000000,0.593750000000000,3977.445068359375000,0.240703465932910,15909.780273437500000
,G3200030002808,1348,11,7040000.000000000000000,3974.320068359375000,3977.092529296875000,2.772460937500000,3975.967618075284008,0.841054852052482,43735.643798828125000
,G3200030002810,1349,5,3200000.000000000000000,3976.070800781250000,3977.786621093750000,1.715820312500000,3976.825585937499909,0.608550989120296,19884.127929687500000
,G3200030002811,1350,6,3840000.000000000000000,3974.628662109375000,3976.694824218750000,2.066162109375000,3975.680704752604015,0.672456556179056,23854.084228515625000
,G3200030002814,1351,4,2560000.000000000000000,3972.683837890625000,3974.296142578125000,1.612304687500000,3973.489746093750000,0.591747873625583,15893.958984375000000
,G3200030002821,1352,4,2560000.000000000000000,3971.786621093750000,3973.165039062500000,1.378417968750000,3972.475585937500000,0.631680901445856,15889.902343750000000
,G3200030002822,1353,5,3200000.000000000000000,3967.910156250000000,3970.744873046875000,2.834716796875000,3969.249023437500000,1.017417675408893,19846.245117187500000
,G3200030002823,1354,3,1920000.000000000000000,3974.171875000000000,3975.899169921875000,1.727294921875000,3975.054199218750000,0.705659691650752,11925.162597656250000
,G3200030002824,1355,6,3840000.000000000000000,3974.636718750000000,3976.719726562500000,2.083007812500000,3975.696411132812500,0.728697436216235,23854.178466796875000
,G3200030002825,1356,3,1920000.000000000000000,3973.140380859375000,3973.953857421875000,0.813476562500000,3973.565999348958485,0.333172042637205,11920.697998046875000
,G3200030002826,1357,3,1920000.000000000000000,3971.997802734375000,3972.808593750000000,0.810791015625000,3972.422037760416515,0.332074592603733,11917.266113281250000
,G3200030002827,1358,3,1920000.000000000000000,3970.186767578125000,3971.552734375000000,1.365966796875000,3970.981608072916515,0.579656424122152,11912.944824218750000
,G3200030002828,1359,6,3840000.000000000000000,3976.396728515625000,3977.894042968750000,1.497314453125000,3977.164510091145985,0.608571694790193,23862.987060546875000
,G3200030002829,1360,4,2560000.000000000000000,3976.273437500000000,3977.760498046875000,1.487060546875000,3976.986083984375000,0.533425337211980,15907.944335937500000
,G3200030002830,1361,5,3200000.000000000000000,3975.680419921875000,3977.520263671875000,1.839843750000000,3976.576123046875182,0.684508776109693,19882.880615234375000
,G3200030002831,1362,4,2560000.000000000000000,3974.111816406250000,3975.375244140625000,1.263427734375000,3974.743774414062500,0.530851228495694,15898.975097656250000
,G3200030002832,1363,4,2560000.000000000000000,3974.442871093750000,3975.484619140625000,1.041748046875000,3974.963562011718750,0.517770619854191,15899.854248046875000
,G3200030002833,1364,3,1920000.000000000000000,3974.764160156250000,3975.355468750000000,0.591308593750000,3975.078938802083485,0.242911073149726,11925.236816406250000
,G3200030002834,1365,3,1920000.000000000000000,3973.731933593750000,3974.321044921875000,0.589111328125000,3974.045654296875000,0.242026080410221,11922.136962890625000
,G3200030002835,1366,1,640000.000000000000000,3973.170654296875000,3973.170654296875000,0.000000000000000,3973.170654296875000,0.000000000000000,3973.170654296875000
,G3200030002836,1367,2,1280000.000000000000000,3972.583740234375000,3972.934570312500000,0.350830078125000,3972.759155273437500,0.175415039062500,7945.518310546875000
,G3200030002837,1368,11,7040000.000000000000000,3978.088867187500000,3978.917724609375000,0.828857421875000,3978.526300603693016,0.280815371487011,43763.789306640625000
,G3200030002838,1369,6,3840000.000000000000000,3976.677734375000000,3978.185302734375000,1.507568359375000,3977.450398763020985,0.487354413631656,23864.702392578125000
,G3200030002841,1370,22,14080000.000000000000000,3965.441894531250000,3973.296142578125000,7.854248046875000,3969.376997514204504,2.540939142780650,87326.293945312500000
,G3200030002842,1371,8,5120000.000000000000000,3959.545410156250000,3963.948486328125000,4.403076171875000,3962.540863037109375,1.470170455257464,31700.326904296875000
,G3200030002843,1372,6,3840000.000000000000000,3965.680908203125000,3969.023681640625000,3.342773437500000,3967.755045572916515,1.148329132832059,23806.530273437500000
,G3200030002844,1373,6,3840000.000000000000000,3969.939941406250000,3971.904296875000000,1.964355468750000,3970.940551757812500,0.730954051516025,23825.643310546875000
,G3200030002845,1374,2,1280000.000000000000000,3969.477050781250000,3970.855224609375000,1.378173828125000,3970.166137695312500,0.689086914062500,7940.332275390625000
,G3200030002846,1375,3,1920000.000000000000000,3970.276855468750000,3972.117919921875000,1.841064453125000,3971.310953776041515,0.768579359034226,11913.932861328125000
,G3200030002847,1376,21,13440000.000000000000000,3977.686035156250000,3979.580810546875000,1.894775390625000,3979.030180431547706,0.529395413849331,83559.633789062500000
,G3200030002848,1377,3,1920000.000000000000000,3977.465332031250000,3978.271240234375000,0.805908203125000,3977.929036458333485,0.340042951087986,11933.787109375000000
,G3200030002905,1378,6,3840000.000000000000000,3961.121826171875000,3965.358398437500000,4.236572265625000,3963.258138020833485,1.385972198150894,23779.548828125000000
,G3200030002915,1379,6,3840000.000000000000000,3953.675292968750000,3958.471679687500000,4.796386718750000,3956.090901692708485,1.522403102589428,23736.545410156250000
,G3200030002916,1380,9,5760000.000000000000000,3956.997314453125000,3962.948974609375000,5.951660156250000,3960.009304470486313,1.719702121691637,35640.083740234375000
,G3200030002919,1381,9,5760000.000000000000000,3963.866699218750000,3968.711669921875000,4.844970703125000,3966.326226128472172,1.423909962178339,35696.936035156250000
,G3200030002935,1382,4,2560000.000000000000000,3971.236083984375000,3973.083984375000000,1.847900390625000,3972.159912109375000,0.653343006418431,15888.639648437500000
,G3200030002936,1383,2,1280000.000000000000000,3970.201660156250000,3971.130371093750000,0.928710937500000,3970.666015625000000,0.464355468750000,7941.332031250000000
,G3200030002937,1384,3,1920000.000000000000000,3969.488525390625000,3971.913085937500000,2.424560546875000,3970.719563802083485,0.990178119784504,11912.158691406250000
,G3200030002938,1385,6,3840000.000000000000000,3967.770019531250000,3971.111328125000000,3.341308593750000,3969.459147135416515,1.091008918232602,23816.754882812500000
,G3200030002939,1386,6,3840000.000000000000000,3961.453613281250000,3965.591552734375000,4.137939453125000,3963.541137695312500,1.332953444269942,23781.246826171875000
,G3200030002940,1387,2,1280000.000000000000000,3960.527099609375000,3962.254638671875000,1.727539062500000,3961.390869140625000,0.863769531250000,7922.781738281250000
,G3200030002941,1388,3,1920000.000000000000000,3968.838134765625000,3970.223632812500000,1.385498046875000,3969.528889973958485,0.565634236427190,11908.586669921875000
,G3200030002942,1389,2,1280000.000000000000000,3970.793212890625000,3971.492919921875000,0.699707031250000,3971.143066406250000,0.349853515625000,7942.286132812500000
,G3200030002944,1390,3,1920000.000000000000000,3963.291015625000000,3965.718750000000000,2.427734375000000,3964.331542968750000,1.020984378980398,11892.994628906250000
,G3200030002946,1391,2,1280000.000000000000000,3972.956542968750000,3973.886474609375000,0.929931640625000,3973.421508789062500,0.464965820312500,7946.843017578125000
,G3200030002947,1392,6,3840000.000000000000000,3965.589599609375000,3969.159667968750000,3.570068359375000,3967.392944335937500,1.143569097039934,23804.357666015625000
,G3200030002948,1393,2,1280000.000000000000000,3971.945068359375000,3972.645751953125000,0.700683593750000,3972.295410156250000,0.350341796875000,7944.590820312500000
,G3200030002949,1394,2,1280000.000000000000000,3969.051269531250000,3969.979003906250000,0.927734375000000,3969.515136718750000,0.463867187500000,7939.030273437500000
,G3200030002950,1395,1,640000.000000000000000,3965.023437500000000,3965.023437500000000,0.000000000000000,3965.023437500000000,0.000000000000000,3965.023437500000000
,G3200030002951,1396,4,2560000.000000000000000,3958.120605468750000,3961.105712890625000,2.985107421875000,3959.612670898437500,1.068101178757966,15838.450683593750000
,G3200030002952,1397,4,2560000.000000000000000,3961.561767578125000,3964.213867187500000,2.652099609375000,3962.887390136718750,0.980170860099544,15851.549560546875000
,G3200030002953,1398,3,1920000.000000000000000,3966.639892578125000,3968.140380859375000,1.500488281250000,3967.372233072916515,0.613094823893796,11902.116699218750000
,G3200030002954,1399,2,1280000.000000000000000,3973.642822265625000,3974.572998046875000,0.930175781250000,3974.107910156250000,0.465087890625000,7948.215820312500000
,G3200030002956,1400,8,5120000.000000000000000,3975.389404296875000,3977.454589843750000,2.065185546875000,3976.480072021484375,0.620224914805376,31811.840576171875000
,G3200030002957,1401,10,6400000.000000000000000,3964.564453125000000,3971.277343750000000,6.712890625000000,3968.036059570312318,2.222723419837144,39680.360595703125000
,G3200030002958,1402,4,2560000.000000000000000,3972.078125000000000,3973.702636718750000,1.624511718750000,3972.890197753906250,0.623097632920591,15891.560791015625000
,G3200030002961,1403,8,5120000.000000000000000,3972.903320312500000,3974.430419921875000,1.527099609375000,3973.724365234375000,0.597142004538750,31789.794921875000000
,G3200030002962,1404,33,21120000.000000000000000,3975.337158203125000,3979.253173828125000,3.916015625000000,3977.695682410037989,1.091019188076799,131263.957519531250000
,G3200030002964,1405,2,1280000.000000000000000,3972.980712890625000,3973.899902343750000,0.919189453125000,3973.440307617187500,0.459594726562500,7946.880615234375000
,G3200030002965,1406,3,1920000.000000000000000,3973.681884765625000,3975.404785156250000,1.722900390625000,3974.562744140625000,0.703906522095261,11923.688232421875000
,G3200030002966,1407,1,640000.000000000000000,3974.702880859375000,3974.702880859375000,0.000000000000000,3974.702880859375000,0.000000000000000,3974.702880859375000
,G3200030002967,1408,3,1920000.000000000000000,3974.268554687500000,3975.188720703125000,0.920166015625000,3974.732421875000000,0.375694320891793,11924.197265625000000
,G3200030002968,1409,1,640000.000000000000000,3975.096435546875000,3975.096435546875000,0.000000000000000,3975.096435546875000,0.000000000000000,3975.096435546875000
,G3200030002969,1410,4,2560000.000000000000000,3975.660888671875000,3976.822021484375000,1.161132812500000,3976.241333007812500,0.439925571372603,15904.965332031250000
,G3200030002970,1411,1,640000.000000000000000,3975.992431640625000,3975.992431640625000,0.000000000000000,3975.992431640625000,0.000000000000000,3975.992431640625000
,G3200030002974,1412,8,5120000.000000000000000,3965.378906250000000,3967.475585937500000,2.096679687500000,3966.484222412109375,0.881758355902807,31731.873779296875000
