"","GISJOIN","HDDavg","CDDavg","IECC_Clima","BA_Climate","HDD65","CDD65","HDD65SQ","CDD65SQ","CLIMATE_COLD","CLIMATE_HOTDRY","division_code","state_name","state_code","county_name","county_code","census_tract_code","TOTALPOP","TOTALHH","DIVISION_8","DIVISION_9","HHSEX_1","HHSEX_2","HHAGE","HHAGESQ","HOUSEHOLDER_RACE_1","HOUSEHOLDER_RACE_2","HOUSEHOLDER_RACE_3","HOUSEHOLDER_RACE_4","HOUSEHOLDER_RACE_5","HOUSEHOLDER_RACE_6","HOUSEHOLDER_RACE_7","SDESCENT_0","SDESCENT_1","NHSLDMEM","NHSLDMEMSQ","NUMCHILD","NUMADULT","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","MEDINCOME","MONEYPY","MONEYPY_1","MONEYPY_2","MONEYPY_3","MONEYPY_45","MONEYPY_678","EMPLOYHH_0","EMPLOYHH_12","TOTROOMS","TOTROOMSSQ","TYPEHUQ_1","TYPEHUQ_2","TYPEHUQ_3","TYPEHUQ_4","TYPEHUQ_5","YEARMADERANGE","YEARMADERANGE_1","YEARMADERANGE_2","YEARMADERANGE_3","YEARMADERANGE_4","YEARMADERANGE_5","YEARMADERANGE_6","YEARMADERANGE_7","YEARMADERANGE_8","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21","HEATHOME","ELPAY_1"
"1265","G3200030000204",1554.35223388672,3968.58325195312,3,"Hot-Dry",1554.35223388672,3968.58325195312,2416010.86698863,15749653.0276828,0,1,9,"Nevada",32,"Clark County",3,204,1102,356,0,1,0.502722323049002,0.497277676950998,45.4,2061.16,0.803370786516854,0.0112359550561798,0,0.129213483146067,0,0.0337078651685393,0.0224719101123595,0.774047186932849,0.225952813067151,2.8,7.84,0.575842696629214,2.22415730337079,0.107142857142857,0.198275862068966,0.289408866995074,0.240147783251232,0.165024630541872,66897,5,0.0955056179775281,0.120786516853933,0.213483146067416,0.24438202247191,0.325842696629214,0.0435643564356436,0.956435643564356,7.2,51.84,0.0075,0.9925,0,0,0,1,0,0.2875,0.4875,0.17,0.0175,0.01,0.0275,0,0.598314606741573,0.00842696629213483,0,0.367977528089888,0,0.0252808988764045,1,1
"1266","G3200030000301",1557.06059570313,3960.70034179687,3,"Hot-Dry",1557.06059570313,3960.70034179687,2424437.69869137,15687147.1975099,0,1,9,"Nevada",32,"Clark County",3,301,2675,778,0,1,0.454205607476636,0.545794392523364,35.3,1246.09,0.213367609254499,0.580976863753213,0,0.044987146529563,0,0.137532133676093,0.0231362467866324,0.609345794392523,0.390654205607477,2.96,8.7616,0.713367609254499,2.2466323907455,0.264004437049362,0.358846367165835,0.304492512479201,0.0599001663893511,0.0127565169162507,34345,3,0.285347043701799,0.330334190231362,0.165809768637532,0.145244215938303,0.0732647814910026,0.103815439219166,0.896184560780834,4.8,23.04,0.0186500888099467,0.476021314387211,0.0630550621669627,0.282415630550622,0.159857904085258,1,0.063943161634103,0.319715808170515,0.313499111900533,0.146536412078153,0.0266429840142096,0.0817051509769094,0.0479573712255773,0,0.212082262210797,0.0154241645244216,0,0.764781491002571,0,0,0.992287917737789,0.939688715953307
"1267","G3200030000302",1558.39475097656,3956.84916992187,3,"Hot-Dry",1558.39475097656,3956.84916992187,2428594.1998713,15656655.3535114,0,1,9,"Nevada",32,"Clark County",3,302,4937,1623,0,1,0.539598946728783,0.460401053271217,29.3,858.49,0.200862600123229,0.628465804066543,0,0.0141712877387554,0.0295748613678373,0.0850277264325323,0.0418977202711029,0.656876645736277,0.343123354263723,3.04,9.2416,0.796672828096118,2.24332717190388,0.362958157638664,0.273434965942264,0.311709373986377,0.0460590334090172,0.00583846902367824,21880,3,0.437461491065927,0.235982747997535,0.126925446703635,0.120147874306839,0.0794824399260629,0.144987146529563,0.855012853470437,4.6,21.16,0,0.402240896358543,0.080672268907563,0.239775910364146,0.277310924369748,1,0.0812324929971989,0.145098039215686,0.207282913165266,0.180392156862745,0.0549019607843137,0.155182072829132,0.126050420168067,0.049859943977591,0.565003080714726,0,0,0.422057917436845,0.00677757239679606,0.00616142945163278,1,0.867572156196944
"1268","G3200030000401",1557.93560791016,3958.20849609375,3,"Hot-Dry",1557.93560791016,3958.20849609375,2427163.35839439,15667414.4985487,0,1,9,"Nevada",32,"Clark County",3,401,2390,661,0,1,0.338912133891213,0.661087866108787,47.3,2237.29,0.440242057488654,0.35249621785174,0.0317700453857791,0.0226928895612708,0.0332829046898638,0.119515885022693,0,0.748953974895398,0.251046025104602,2.07,4.2849,0.308623298033283,1.76137670196672,0.224109589041096,0.263561643835616,0.426301369863014,0.073972602739726,0.0120547945205479,16575,1,0.591527987897126,0.199697428139183,0.146747352496218,0.0196671709531014,0.0423600605143722,0.272812793979304,0.727187206020696,3.1,9.61,0.038150289017341,0.253179190751445,0,0.104046242774566,0.604624277456647,1,0.189595375722543,0.0450867052023121,0.135260115606936,0.0115606936416185,0.122543352601156,0.0913294797687861,0.15028901734104,0.254335260115607,0.158850226928896,0.010590015128593,0,0.812405446293495,0,0.00907715582450832,0.990922844175492,0.389189189189189
"1269","G3200030000402",1557.73205566406,3958.79703776042,3,"Hot-Dry",1557.73205566406,3958.79703776042,2426529.15724339,15672073.9861806,0,1,9,"Nevada",32,"Clark County",3,402,2485,1053,0,1,0.474044265593561,0.525955734406439,34.2,1169.64,0.340930674264008,0.306742640075973,0.056980056980057,0.00474833808167141,0.00759734093067426,0.258309591642925,0.0246913580246914,0.346881287726358,0.653118712273642,2.33,5.4289,0.461538461538462,1.86846153846154,0.412451361867704,0.375486381322957,0.158236057068742,0.0369649805447471,0.0168612191958495,18053,1,0.538461538461538,0.224121557454891,0.104463437796771,0.124406457739791,0.00854700854700855,0.10472972972973,0.89527027027027,3.6,12.96,0.01078360891445,0.098490294751977,0.0251617541337168,0.545650611071172,0.319913731128684,1,0.0381020848310568,0.0819554277498203,0.14234363767074,0.210639827462257,0.212796549245147,0.184040258806614,0.0948957584471603,0.0352264557872035,0.172839506172839,0,0,0.827160493827161,0,0,1,0.828365878725591
"1270","G3200030000403",1556.34448242188,3962.77197265625,3,"Hot-Dry",1556.34448242188,3962.77197265625,2422208.14796501,15703561.7072699,0,1,9,"Nevada",32,"Clark County",3,403,2213,1111,0,1,0.476276547672842,0.523723452327158,50,2500,0.506750675067507,0.183618361836184,0,0.072007200720072,0,0.198019801980198,0.0396039603960396,0.59240849525531,0.40759150474469,1.99,3.9601,0.265526552655266,1.72447344734473,0.2,0.435593220338983,0.280790960451977,0.0717514124293785,0.011864406779661,16974,1,0.566156615661566,0.254725472547255,0.081008100810081,0.0792079207920792,0.0189018901890189,0.0987841945288754,0.901215805471125,3.6,12.96,0,0.269938650306748,0.0184049079754601,0.391104294478528,0.320552147239264,1,0.234662576687117,0.130368098159509,0.0521472392638037,0.174846625766871,0.0644171779141104,0.0920245398773006,0.251533742331288,0,0.134113411341134,0.0099009900990099,0,0.841584158415842,0,0,0.985598559855986,0.952429149797571
"1271","G3200030000510",1557.55773925781,3959.28955078125,3,"Hot-Dry",1557.55773925781,3959.28955078125,2425986.11112191,15675973.7469256,0,1,9,"Nevada",32,"Clark County",3,510,5230,1351,0,1,0.484321223709369,0.515678776290631,30.6,936.36,0.314581791265729,0.131754256106588,0.0436713545521836,0.0192450037009623,0.00444115470022206,0.472242783123612,0.0140636565507032,0.140917782026769,0.859082217973231,3.86,14.8996,0.786084381939304,3.0739156180607,0.459318391157507,0.370586429229352,0.137549892539146,0.0294749769726742,0.00307031010132023,44727,4,0.142857142857143,0.30940044411547,0.207253886010363,0.207253886010363,0.133234641006662,0.0742677824267782,0.925732217573222,5.1,26.01,0.0125874125874126,0.669230769230769,0.00629370629370629,0.259440559440559,0.0524475524475524,1,0.0377622377622378,0.169230769230769,0.430769230769231,0.218181818181818,0.0244755244755245,0.0307692307692308,0.0762237762237762,0.0125874125874126,0.199851961509993,0.00518134715025907,0,0.794966691339748,0,0,1,0.955
"1272","G3200030000513",1561.09912109375,3949.19986979167,3,"Hot-Dry",1561.09912109375,3949.19986979167,2437030.46587968,15596179.6115625,0,1,9,"Nevada",32,"Clark County",3,513,3720,1134,0,1,0.548655913978495,0.451344086021505,32.4,1049.76,0.761022927689594,0.0537918871252205,0,0.0317460317460317,0,0.153439153439153,0,0.284139784946237,0.715860215053763,3.28,10.7584,0.80952380952381,2.47047619047619,0.401801801801802,0.27027027027027,0.29009009009009,0.0175675675675676,0.0202702702702703,34185,3,0.171957671957672,0.459435626102293,0.157848324514991,0.188712522045855,0.0220458553791887,0.146232439335888,0.853767560664112,5.2,27.04,0.213063763608087,0.594867807153966,0.0124416796267496,0.0606531881804044,0.118973561430793,1,0.0233281493001555,0.0279937791601866,0.115863141524106,0.252721617418351,0.335147744945568,0.181959564541213,0.0629860031104199,0,0.563492063492063,0,0.00617283950617284,0.421516754850088,0,0,0.991181657848325,1
"1273","G3200030000514",1558.72111002604,3955.9306640625,3,"Hot-Dry",1558.72111002604,3955.9306640625,2429611.49884082,15649387.41887,0,1,9,"Nevada",32,"Clark County",3,514,6482,1767,0,1,0.499382906510336,0.500617093489664,26,676,0.574985851726089,0.134125636672326,0.0164119977362762,0.0747028862478778,0,0.166383701188455,0.0333899264289757,0.364856525763653,0.635143474236347,3.52,12.3904,0.859649122807018,2.66035087719298,0.331534772182254,0.395083932853717,0.227517985611511,0.0371702637889688,0.00869304556354916,33254,3,0.241086587436333,0.382569326542162,0.120543293718166,0.165251839275608,0.0905489530277306,0.0899772209567198,0.91002277904328,4.3,18.49,0.198900549725137,0.225387306346827,0.0174912543728136,0.125937031484258,0.432283858070965,1,0.00499750124937531,0.0079960019990005,0.0439780109945027,0.16191904047976,0.269865067466267,0.289355322338831,0.198900549725137,0.0229885057471264,0.541595925297114,0.00565930956423316,0,0.448217317487267,0,0,0.995472552348613,0.975062344139651
"1274","G3200030000515",1559.97686767578,3952.29561360677,3,"Hot-Dry",1559.97686767578,3952.29561360677,2433527.82768354,15620640.6173353,0,1,9,"Nevada",32,"Clark County",3,515,5579,1449,0,1,0.491306685785983,0.508693314214017,29.3,858.49,0.514147688060732,0.164941338854382,0,0.0386473429951691,0,0.237405106970324,0.0448585231193927,0.274959670191791,0.725040329808209,3.85,14.8225,0.962732919254658,2.88726708074534,0.459043250327654,0.341087811271298,0.154980340760157,0.0373525557011796,0.00753604193971166,35863,3,0.26984126984127,0.324361628709455,0.167701863354037,0.140096618357488,0.0979986197377502,0.1296,0.8704,5.1,26.01,0.123945489941596,0.484101232965607,0.129785853341986,0.0921479558728099,0.170019467878001,1,0.0337443218689163,0.00519143413367943,0.0175210902011681,0.281635301752109,0.205710577547047,0.386761842959117,0.0694354315379624,0,0.616977225672878,0.0131124913733609,0.00552104899930987,0.356107660455487,0,0,0.991718426501035,1
"1275","G3200030000516",1557.6923421224,3958.83374023438,3,"Hot-Dry",1557.6923421224,3958.83374023438,2426405.43270675,15672364.5828181,0,1,9,"Nevada",32,"Clark County",3,516,5936,1279,0,1,0.461758760107817,0.538241239892183,30,900,0.639562157935887,0.106333072713057,0.00703674745895231,0.0586395621579359,0,0.129788897576231,0.0586395621579359,0.334400269541779,0.665599730458221,3.87,14.9769,1.02971071149335,2.84028928850665,0.414350538854226,0.295802609188883,0.21355643788996,0.0567214974475326,0.0195689166193988,31985,3,0.247849882720876,0.313526192337764,0.120406567630962,0.245504300234558,0.0727130570758405,0.0925840626439429,0.907415937356057,5,25,0.241450068399453,0.484952120383037,0.0588235294117647,0.0622435020519836,0.152530779753762,1,0.0540355677154583,0,0.0253077975376197,0.361149110807114,0.199042407660739,0.181942544459644,0.0745554035567716,0.103967168262654,0.712275215011728,0.0218921032056294,0,0.265832681782643,0,0,1,0.9616
"1276","G3200030000517",1558.94022623698,3955.17976888021,3,"Hot-Dry",1558.94022623698,3955.17976888021,2430294.6289798,15643447.0041593,0,1,9,"Nevada",32,"Clark County",3,517,4710,1472,0,1,0.482377919320594,0.517622080679406,29.7,882.09,0.601902173913043,0.105978260869565,0.0278532608695652,0.0815217391304348,0.0230978260869565,0.152853260869565,0.00679347826086957,0.251804670912951,0.748195329087049,3.2,10.24,0.785326086956522,2.41467391304348,0.363803230543319,0.342143906020558,0.22870778267254,0.0433186490455213,0.0220264317180617,42045,4,0.25679347826087,0.212635869565217,0.250679347826087,0.146059782608696,0.13383152173913,0.0377011494252874,0.962298850574713,4.6,21.16,0.00638051044083527,0.542343387470998,0.0185614849187935,0.0667053364269141,0.366009280742459,1,0.0121809744779582,0,0.00348027842227378,0.310904872389791,0.3584686774942,0.271461716937355,0.0185614849187935,0.0249419953596288,0.464673913043478,0.00679347826086957,0.00271739130434783,0.519021739130435,0,0,0.99320652173913,1
"1277","G3200030000518",1557.06315104167,3960.62630208333,3,"Hot-Dry",1557.06315104167,3960.62630208333,2424445.6563318,15686560.7047543,0,1,9,"Nevada",32,"Clark County",3,518,5797,1829,0,1,0.480593410384682,0.519406589615318,31.3,979.69,0.577911427009295,0.158009841443412,0.0295243302351011,0.0448332422088573,0,0.176599234554401,0.0131219245489338,0.357771260997067,0.642228739002933,3.16,9.9856,0.775287042099508,2.38471295790049,0.386472074094864,0.304518664047151,0.248947516138086,0.0493965759191692,0.0106651698007297,34726,3,0.278294149808639,0.317113176599235,0.178786221979224,0.172225259704757,0.0535811919081465,0.0867647058823529,0.913235294117647,4.3,18.49,0.137843336724313,0.368769074262462,0.122075279755849,0.124618514750763,0.246693794506612,1,0,0.0116988809766022,0.181078331637843,0.283316378433367,0.153102746693795,0.228891149542218,0.0768056968463886,0.0651068158697864,0.406779661016949,0.0125751776927283,0,0.5784581738655,0,0.00218698742482231,1,0.863514719000892
"1278","G3200030000519",1558.30574544271,3956.96061197917,3,"Hot-Dry",1558.30574544271,3956.96061197917,2428316.79627975,15657537.2847545,0,1,9,"Nevada",32,"Clark County",3,519,4376,1297,0,1,0.492915904936015,0.507084095063985,30.5,930.25,0.531996915959908,0.110254433307633,0.0185042405551272,0.046260601387818,0,0.288357748650732,0.0046260601387818,0.248171846435101,0.751828153564899,3.36,11.2896,0.818041634541249,2.54195836545875,0.478768991040125,0.249318270354499,0.199844176081028,0.0560966108297624,0.0159719516945851,34028,3,0.236700077101002,0.323053199691596,0.221279876638396,0.131071703932151,0.0878951426368543,0.0997840172786177,0.900215982721382,4.9,24.01,0,0.626283367556468,0.0773442847364819,0.0253251197809719,0.271047227926078,1,0.026009582477755,0.0225872689938398,0.103353867214237,0.440793976728268,0.347022587268994,0.0410677618069815,0.0191649555099247,0,0.520431765612953,0,0,0.473400154202005,0,0,0.993831919814958,0.953459119496855
"1279","G3200030000520",1556.65197753906,3961.8779296875,3,"Hot-Dry",1556.65197753906,3961.8779296875,2423165.37917627,15696476.7297449,0,1,9,"Nevada",32,"Clark County",3,520,2045,559,0,1,0.519315403422983,0.480684596577017,32.9,1082.41,0.524150268336315,0.0286225402504472,0,0.0447227191413238,0,0.402504472271914,0,0.16479217603912,0.83520782396088,3.66,13.3956,0.744186046511628,2.91581395348837,0.474589523064894,0.338545738858483,0.155590304925723,0.017982799061767,0.0132916340891321,35994,3,0.184257602862254,0.35778175313059,0.220035778175313,0.116279069767442,0.121645796064401,0.0956618464961068,0.904338153503893,4.9,24.01,0.0298507462686567,0.797678275290216,0.0713101160862355,0.0928689883913764,0.00829187396351575,1,0.0364842454394693,0.492537313432836,0.301824212271973,0.0796019900497512,0.0646766169154229,0.0248756218905473,0,0,0.254025044722719,0,0,0.713774597495528,0.0214669051878354,0,0.989266547406082,0.951492537313433
"1280","G3200030000521",1555.91320800781,3964.0185546875,3,"Hot-Dry",1555.91320800781,3964.0185546875,2420865.91085316,15713443.1019068,0,1,9,"Nevada",32,"Clark County",3,521,3253,1383,0,1,0.512757454657239,0.487242545342761,33.2,1102.24,0.39117859725235,0.19233550253073,0.0115690527838033,0.017353579175705,0,0.351409978308026,0.0361532899493854,0.412849677221027,0.587150322778973,2.34,5.4756,0.667389732465654,1.67261026753435,0.441872169099144,0.26572722697534,0.243583291394061,0.0402617010568697,0.0085556114745848,20592,3,0.467100506146059,0.411424439624006,0.0390455531453362,0.0744757772957339,0.00795372378886479,0.18768115942029,0.81231884057971,3.3,10.89,0.0191193511008111,0.203939745075319,0.0463499420625724,0.18539976825029,0.545191193511008,1,0.166280417149479,0.235225955967555,0.122247972190035,0.207415990730012,0.0898030127462341,0.0544611819235226,0.124565469293163,0,0.104844540853218,0.00578452639190166,0,0.87707881417209,0,0.00650759219088937,0.994215473608098,0.851286173633441
"1281","G3200030000522",1557.03393554688,3960.76196289062,3,"Hot-Dry",1557.03393554688,3960.76196289062,2424354.67644459,15687635.3266812,0,1,9,"Nevada",32,"Clark County",3,522,2559,965,0,1,0.495506057053537,0.504493942946463,31.7,1004.89,0.41139896373057,0.173056994818653,0.0227979274611399,0.0248704663212435,0.00725388601036269,0.321243523316062,0.0393782383419689,0.254005470887065,0.745994529112935,2.61,6.8121,0.785492227979275,1.82450777202073,0.431952662721893,0.329388560157791,0.184089414858646,0.0473372781065089,0.00723208415516108,23438,3,0.435233160621762,0.340932642487047,0.118134715025907,0.0901554404145078,0.0155440414507772,0.113994439295644,0.886005560704356,3.6,12.96,0,0.0374064837905237,0.0349127182044888,0.4380714879468,0.489609310058188,1,0.00748129675810474,0.0399002493765586,0.14879467996675,0.120532003325021,0.363258520365752,0.215295095594347,0.0656691604322527,0.0390689941812136,0.159585492227979,0.00621761658031088,0,0.815544041450777,0,0,0.981347150259067,0.977443609022556
"1282","G3200030000523",1556.27478027344,3962.95349121094,3,"Hot-Dry",1556.27478027344,3962.95349121094,2421991.19171514,15705000.373501,0,1,9,"Nevada",32,"Clark County",3,523,2653,1027,0,1,0.472672446287222,0.527327553712778,26.4,696.96,0.468354430379747,0.189873417721519,0.0185004868549172,0.0282375851996105,0,0.255111976630964,0.0399221032132425,0.483603467772333,0.516396532227667,2.58,6.6564,0.875365141187926,1.70463485881207,0.326330532212885,0.338935574229692,0.272408963585434,0.0560224089635854,0.00630252100840336,24054,3,0.407010710808179,0.410905550146056,0.104186952288218,0.0671859785783836,0.0107108081791626,0.137453874538745,0.862546125461255,3.5,12.25,0,0.110839445802771,0.0122249388753056,0.32518337408313,0.551752241238794,1,0.0423797881010595,0.127139364303178,0.198859005704971,0.229828850855746,0.155664221678892,0.203748981255094,0.0383048084759576,0.00407497962510187,0.10126582278481,0.00778967867575463,0,0.882181110029211,0.00584225900681597,0,0.997078870496592,0.674603174603175
"1283","G3200030000524",1557.92379760742,3958.23583984375,3,"Hot-Dry",1557.92379760742,3958.23583984375,2427126.55915153,15667630.9638236,0,1,9,"Nevada",32,"Clark County",3,524,2048,703,0,1,0.49658203125,0.50341796875,31,961,0.456614509246088,0.186344238975818,0.0298719772403983,0.0256045519203414,0,0.283072546230441,0.0184921763869132,0.20703125,0.79296875,2.91,8.4681,0.770981507823613,2.13901849217639,0.434008097165992,0.294736842105263,0.239676113360324,0.0267206477732794,0.0048582995951417,23365,3,0.42674253200569,0.304409672830725,0.167852062588905,0.069701280227596,0.0312944523470839,0.0685096153846154,0.931490384615385,3.9,15.21,0.0124716553287982,0.151927437641723,0,0.139455782312925,0.696145124716553,1,0.0124716553287982,0.018140589569161,0.196145124716553,0.0963718820861678,0.243764172335601,0.178004535147392,0.198412698412698,0.0566893424036281,0.129445234708393,0.0142247510668563,0.015647226173542,0.776671408250356,0,0.0213371266002845,0.957325746799431,0.744715447154472
"1284","G3200030000525",1559.03302001953,3955.10607910156,3,"Hot-Dry",1559.03302001953,3955.10607910156,2430583.95751122,15642864.0969461,0,1,9,"Nevada",32,"Clark County",3,525,2618,862,0,1,0.485103132161956,0.514896867838044,40.9,1672.81,0.380510440835267,0.261020881670534,0.00580046403712297,0.0104408352668213,0,0.325986078886311,0.0162412993039443,0.242551566080978,0.757448433919022,3.02,9.1204,0.568445475638051,2.45155452436195,0.429642445213379,0.388119953863899,0.14878892733564,0.0282583621683968,0.00519031141868512,29559,3,0.363109048723898,0.274941995359629,0.155452436194896,0.170533642691415,0.0359628770301624,0.100977198697068,0.899022801302932,4.7,22.09,0,0.514316012725345,0.0625662778366914,0.0625662778366914,0.360551431601273,1,0.0169671261930011,0.00424178154825027,0.166489925768823,0.295864262990456,0.20254506892895,0.0678685047720042,0.207847295864263,0.0381760339342524,0.382830626450116,0.0139211136890951,0,0.589327146171694,0,0,0.986078886310905,0.594982078853047
"1285","G3200030000526",1559.47705078125,3953.84033203125,3,"Hot-Dry",1559.47705078125,3953.84033203125,2431968.67191339,15632853.371197,0,1,9,"Nevada",32,"Clark County",3,526,2858,748,0,1,0.454163750874738,0.545836249125262,29.6,876.16,0.538770053475936,0.0601604278074866,0.0441176470588235,0,0.0120320855614973,0.344919786096257,0,0.168649405178446,0.831350594821553,3.82,14.5924,1.05882352941176,2.76117647058823,0.436071649166152,0.353304508956146,0.161828289067326,0.035206917850525,0.0135886349598518,45565,4,0.153743315508021,0.227272727272727,0.267379679144385,0.241978609625668,0.109625668449198,0.0691318327974277,0.930868167202572,5.2,27.04,0.00612745098039216,0.830882352941177,0.00612745098039216,0.0232843137254902,0.133578431372549,1,0.0122549019607843,0.0870098039215686,0.540441176470588,0.21078431372549,0.0355392156862745,0.0612745098039216,0.0526960784313725,0,0.549465240641711,0,0,0.43716577540107,0,0,0.986631016042781,0.983050847457627
"1286","G3200030000527",1559.82312011719,3952.85107421875,3,"Hot-Dry",1559.82312011719,3952.85107421875,2433048.16605212,15625031.6149523,0,1,9,"Nevada",32,"Clark County",3,527,3787,961,0,1,0.515711645101664,0.484288354898336,30.6,936.36,0.581685744016649,0.125910509885536,0,0.0353798126951093,0,0.257023933402706,0,0.196725640348561,0.803274359651439,3.94,15.5236,1.00312174817898,2.93687825182102,0.480716253443526,0.281910009182736,0.222222222222222,0.0105601469237833,0.00459136822773186,45956,4,0.158168574401665,0.315296566077003,0.164412070759625,0.247658688865765,0.114464099895942,0.0631040363843093,0.936895963615691,5.2,27.04,0,0.793573515092502,0.0223953261927945,0.184031158714703,0,1,0.00584225900681597,0.056475170399221,0.144109055501461,0.313534566699124,0.225900681596884,0.147030185004869,0.107108081791626,0,0.516129032258065,0.00624349635796046,0,0.465140478668054,0,0,0.987513007284079,1
"1287","G3200030000528",1560.20678710938,3951.75341796875,3,"Hot-Dry",1560.20678710938,3951.75341796875,2434245.21854216,15616355.0764277,0,1,9,"Nevada",32,"Clark County",3,528,3407,1090,0,1,0.513061344291165,0.486938655708835,27.3,745.29,0.575229357798165,0.15045871559633,0.0220183486238532,0.018348623853211,0,0.197247706422018,0.036697247706422,0.265923099501027,0.734076900498973,3.13,9.7969,1.13853211009174,1.99146788990826,0.419318816303741,0.335566722501396,0.209380234505863,0.0357342266890006,0,29156,3,0.284403669724771,0.355963302752294,0.178899082568807,0.13302752293578,0.0477064220183486,0.0863259668508287,0.913674033149171,4.1,16.81,0.14654454621149,0.142381348875937,0.0391340549542048,0.24729392173189,0.424646128226478,1,0,0.0124895920066611,0.0349708576186511,0.0857618651124063,0.257285595337219,0.402164862614488,0.207327227310575,0,0.677064220183486,0,0,0.307339449541284,0,0,0.984403669724771,0.974193548387097
"1288","G3200030000600",1555.7216796875,3964.580078125,3,"Hot-Dry",1555.7216796875,3964.580078125,2420269.9446497,15717895.1958656,0,1,9,"Nevada",32,"Clark County",3,600,2510,1163,0,1,0.436254980079681,0.563745019920319,45.3,2052.09,0.555460017196905,0.187446259673259,0,0.0945829750644884,0,0.143594153052451,0.0189165950128977,0.576494023904382,0.423505976095618,2.14,4.5796,0.325021496130696,1.8149785038693,0.290505675954592,0.390608875128999,0.267285861713106,0.043859649122807,0.00773993808049536,20090,3,0.496990541702494,0.231298366294067,0.116079105760963,0.151332760103181,0.00429922613929493,0.0656742556917688,0.934325744308231,2.7,7.29,0.00570703868103995,0.171845275840203,0.00443880786303107,0.191502853519341,0.626506024096386,1,0.221940393151554,0.11287254280279,0.285351934051997,0.137603043753963,0.133798351299937,0.0900443880786303,0.0183893468611287,0,0.0300945829750645,0,0,0.953568357695615,0,0,0.983662940670679,0.536585365853659
"1289","G3200030000700",1556.46215820312,3962.42730712891,3,"Hot-Dry",1556.46215820312,3962.42730712891,2422574.44991833,15700830.1642808,0,1,9,"Nevada",32,"Clark County",3,700,4157,680,0,1,0.224681260524417,0.775318739475583,34.2,1169.64,0.644117647058824,0.264705882352941,0,0.0235294117647059,0,0.0485294117647059,0.0191176470588235,0.745248977628097,0.254751022371903,1.57,2.4649,0.0985294117647059,1.47147058823529,0.224201474201474,0.366400491400491,0.306818181818182,0.07002457002457,0.0325552825552826,25185,3,0.4,0.298529411764706,0.0647058823529412,0.0779411764705882,0.158823529411765,0.0790697674418605,0.92093023255814,1.5,2.25,0.0256944444444444,0.0166666666666667,0.0111111111111111,0.0298611111111111,0.916666666666667,1,0.06875,0.05625,0.101388888888889,0.117361111111111,0.0604166666666667,0.122222222222222,0.468055555555556,0.00555555555555556,0.163235294117647,0.0102941176470588,0,0.733823529411765,0,0.0573529411764706,0.964705882352941,0.239057239057239
"1290","G3200030000800",1555.56726074219,3965.03002929688,3,"Hot-Dry",1555.56726074219,3965.03002929688,2419789.50269295,15721463.133226,0,1,9,"Nevada",32,"Clark County",3,800,2079,1346,0,1,0.353054353054353,0.646945646945647,50.6,2560.36,0.478454680534918,0.292719167904903,0,0.063150074294205,0.0141158989598811,0.135958395245171,0.0156017830609212,0.762385762385762,0.237614237614238,1.53,2.3409,0.202080237741456,1.32791976225854,0.227808814400993,0.270639354438237,0.358783364369957,0.113594040968343,0.0291744258224705,19889,1,0.50297176820208,0.319465081723626,0.117384843982169,0.0512630014858841,0.00891530460624071,0.194123819517314,0.805876180482686,2.4,5.76,0,0.0349967595593001,0.0194426441996111,0.124432922877511,0.821127673363577,1,0.176928062216461,0.173687621516526,0.158133506156837,0.200259235255995,0.0725858716785483,0.0401814646791964,0.178224238496436,0,0.0438335809806835,0,0,0.932392273402675,0,0,0.976225854383358,0.691581431943352
"1291","G3200030000900",1555.40985107422,3965.47998046875,3,"Hot-Dry",1555.40985107422,3965.47998046875,2419299.80481872,15725031.4754984,0,1,9,"Nevada",32,"Clark County",3,900,1405,1046,0,1,0.409964412811388,0.590035587188612,42.5,1806.25,0.67208413001912,0.101338432122371,0,0.0956022944550669,0,0.0774378585086042,0.0535372848948375,0.841992882562278,0.158007117437722,1.34,1.7956,0.0458891013384321,1.29411089866157,0.0347490347490347,0.22007722007722,0.322779922779923,0.255598455598456,0.166795366795367,41250,4,0.289674952198853,0.19980879541109,0.117590822179732,0.14244741873805,0.250478011472275,0.0442105263157895,0.955789473684211,1.7,2.89,0,0.0347463516330785,0.0111188325225851,0.038915913829048,0.915218902015288,1,0.0229325920778318,0.0347463516330785,0.0535093815149409,0.150799166087561,0.0347463516330785,0.0576789437109104,0.594857539958304,0.0507296733842946,0.174952198852772,0.00860420650095602,0,0.816443594646271,0,0,1,0.748434237995825
