"","GISJOIN","UATYP10","HDD65","HDD65SQ","CDD65","CDD65SQ","CLIMATE_COLD","CLIMATE_HOTDRY","TOTALPOP","TOTALHH","DIVISION_8","DIVISION_9","HHSEX_1","HHSEX_2","HHAGE","HHAGESQ","HOUSEHOLDER_RACE_1","HOUSEHOLDER_RACE_2","HOUSEHOLDER_RACE_3","HOUSEHOLDER_RACE_4","HOUSEHOLDER_RACE_5","HOUSEHOLDER_RACE_6","HOUSEHOLDER_RACE_7","SDESCENT_0","SDESCENT_1","NHSLDMEM","NHSLDMEMSQ","NUMCHILD","NUMADULT","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","MEDINCOME","MONEYPY","MONEYPY_1","MONEYPY_2","MONEYPY_3","MONEYPY_45","MONEYPY_678","EMPLOYHH_0","EMPLOYHH_12","TOTROOMS","TOTROOMSSQ","TYPEHUQ_1","TYPEHUQ_2","TYPEHUQ_3","TYPEHUQ_4","TYPEHUQ_5","YEARMADERANGE_1","YEARMADERANGE_2","YEARMADERANGE_3","YEARMADERANGE_4","YEARMADERANGE_5","YEARMADERANGE_6","YEARMADERANGE_7","YEARMADERANGE_8","UGASHERE","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21","HEATHOME","ELPAY_1","ELPAY_2","UATYP10_R","UATYP10_U","UATYP10_C"
"1015","G0800770001402","U",5517.19905357832,30439485.3968055,1111.3795893293,1235164.59157777,1,0,5780,5780,1,0,0.533910034602076,0.466089965397924,49,2401,0.967993079584775,0,0.0055363321799308,0.0179930795847751,0,0.00242214532871972,0.00605536332179931,0.961937716262976,0.0380622837370242,2.45,6.0025,0.20121107266436,2.24878892733564,0.0390751445086705,0.144971098265896,0.331098265895954,0.317456647398844,0.167398843930636,73554,5,0.0537679932260796,0.154530059271804,0.153683319220999,0.357324301439458,0.28069432684166,0.0591760299625468,0.940823970037453,7.9,62.41,0,0.931496364332185,0.0489858400306162,0.0195177956371986,0,0.0398009950248756,0.0570225794106391,0.060849598163031,0.31113662456946,0.120168388825105,0.144661308840413,0.255262150784539,0.0110983543819365,1,0.852667231160034,0.0143945808636749,0,0.117696867061812,0,0.0152413209144793,1,1,0,0,1,0
"1016","G0800770001403","U",5572.37308108579,31051341.7548095,1091.08070368908,1190457.10196267,1,0,3423,3423,1,0,0.515337423312883,0.484662576687117,45.1,2034.01,0.961437335670465,0,0,0.0122699386503067,0,0.0262927256792287,0,0.928133216476775,0.0718667835232252,2.29,5.2441,0.182880514168858,2.10711948583114,0.0514532600157109,0.216025137470542,0.298507462686567,0.281225451688924,0.152788688138256,78750,5,0.0939824205544287,0.128465179175118,0.094658553076403,0.379986477349561,0.30290736984449,0.0848385331143952,0.915161466885605,6.8,46.24,0.0158328055731476,0.841038632045598,0.0373654211526282,0.0810639645345155,0.0246991766941102,0.084230525649145,0.153261557948068,0.122862571247625,0.250791640278657,0.116529449018366,0.234325522482584,0.025965801139962,0.0120329322355921,1,0.842461122379986,0.00676132521974307,0,0.141987829614604,0.00405679513184584,0.00473292765382015,1,0.972307692307692,0.0276923076923077,0,1,0
"1017","G0800770001404","U",5550.05562129334,30803117.3994498,1094.62807772045,1198210.62853396,1,0,5049,5049,1,0,0.493761140819964,0.506238859180036,53.3,2840.89,0.945731828084769,0,0,0.0249554367201426,0,0.013269954446425,0.0160427807486631,0.939195880372351,0.060804119627649,2.44,5.9536,0.153891859774213,2.28610814022579,0.0256343185979597,0.194088412241695,0.279623332461418,0.303688202981951,0.196965733716976,90378,6,0.0564671814671815,0.0883204633204633,0.1496138996139,0.266891891891892,0.438706563706564,0.0415676959619952,0.958432304038005,6.4,40.96,0.00954032957502168,0.810494362532524,0.0459670424978317,0.0702515177797051,0.0637467476149176,0.00520381613183001,0.0329575021682567,0.072419774501301,0.183434518647008,0.153946227233304,0.27623590633131,0.23460537727667,0.0411968777103209,1,0.881756756756757,0,0,0.0781853281853282,0.0275096525096525,0.00723938223938224,0.99469111969112,1,0,0,1,0
"1018","G0800770001501","U",5789.02211371528,33512777.0330845,923.765387746146,853342.491597788,1,0,13174,13174,1,0,0.512828298163048,0.487171701836952,37.5,1406.25,0.937073022620313,0.00144223470472142,0.0329436769394261,0.00371944739638682,0.00326400485805374,0.00159404888416578,0.0199635645969334,0.851222104144527,0.148777895855473,2.51,6.3001,0.254061029300137,2.25593897069986,0.0994974874371859,0.261641541038526,0.426130653266332,0.129759910664433,0.0829704075935232,57545,4,0.23703419131771,0.147522089896274,0.146945831732616,0.30945063388398,0.15904725316942,0.10108024691358,0.89891975308642,5.4,29.16,0.0843897138717856,0.758239768199928,0.042013763129301,0.0880115900036219,0.027345164795364,0.0894603404563564,0,0.0152118797537124,0.129300977906556,0.122419413256067,0.182542557044549,0.419594349873234,0.0414704817095255,1,0.794852093737995,0.0105647330003842,0,0.169227814060699,0.0063388398002305,0.0140222819823281,0.995005762581637,0.908716136631331,0.091283863368669,0,1,0
"1019","G0800770001502","U",5801.49835501024,33657383.1631865,956.252982400301,914419.76634947,1,0,7489,7489,1,0,0.476298571237815,0.523701428762185,45.1,2034.01,0.964748297503004,0,0.0202964347709975,0.0144211510214982,0,0,0.000534116704499933,0.931900120176259,0.0680998798237415,2.57,6.6049,0.221524903191347,2.34847509680865,0.0752851711026616,0.338593155893536,0.327756653992395,0.16958174904943,0.0887832699619772,63674,5,0.0666437650291996,0.276537272414978,0.122638268636207,0.179663345929234,0.354517347990381,0.0533001245330012,0.946699875466999,6.6,43.56,0.203880407124682,0.792302798982188,0.00381679389312977,0,0,0.130725190839695,0.041030534351145,0.0219465648854962,0.135496183206107,0.114821882951654,0.178753180661578,0.325699745547074,0.0515267175572519,1,0.454826520096187,0.321882514599794,0.0061834421161113,0.0893163861216077,0.0961868773617314,0.0316042597045689,1,0.914110429447853,0.0858895705521472,0,1,0
"1020","G0800770001600","U",5626.06246604838,31652578.8718784,1094.41664593773,1197747.79490558,1,0,3835,3835,1,0,0.495436766623207,0.504563233376793,50.5,2550.25,0.941851368970013,0,0.00651890482398957,0.0516297262059974,0,0,0,0.939504563233377,0.0604954367666232,2.39,5.7121,0.19400260756193,2.19599739243807,0.0419309372797745,0.170894996476392,0.346723044397463,0.249823819591261,0.190627202255109,82563,6,0.0587133041848844,0.168644597126796,0.124921923797626,0.209868831980012,0.437851342910681,0.0546365914786967,0.945363408521303,7,49,0,0.862839879154079,0.0398791540785498,0.0338368580060423,0.0634441087613293,0.0356495468277946,0.00785498489425982,0.0525679758308157,0.25619335347432,0.109365558912387,0.230211480362538,0.214501510574018,0.0936555891238671,1,0.815740162398501,0.0399750156152405,0,0.112429731417864,0.0106183635227983,0.0212367270455965,1,1,0,0,1,0
"1021","G0800770001702","U",5481.99313794513,30052248.7644775,1102.43179721536,1215355.8675115,1,0,4707,4707,1,0,0.496494582536648,0.503505417463352,49,2401,0.925430210325048,0,0.0059485872105375,0.00701083492670491,0.00488633949437009,0.00722328446993839,0.0495007435734013,0.926280008497982,0.0737199915020183,2.45,6.0025,0.158912258338645,2.29108774166136,0.119693234730211,0.262941659819228,0.34730210901123,0.166529717885511,0.103533278553821,48528,4,0.21688654353562,0.202110817941953,0.173614775725594,0.196306068601583,0.211081794195251,0.0668161434977578,0.933183856502242,5.4,29.16,0.140926640926641,0.644787644787645,0.0222007722007722,0.0945945945945946,0.0974903474903475,0.254826254826255,0.0265444015444015,0.0583976833976834,0.231660231660232,0.122586872586873,0.160714285714286,0.102316602316602,0.042953667953668,1,0.694459102902375,0.0580474934036939,0,0.175725593667546,0.0680738786279683,0.00369393139841689,1,0.840277777777778,0.159722222222222,0,1,0
"1022","G0800770001703","U",5465.50470680414,29871741.7000982,1144.44137497521,1309746.06075514,1,0,4264,4264,1,0,0.50046904315197,0.49953095684803,38.4,1474.56,0.930112570356473,0,0.00304878048780488,0.00586303939962477,0,0.00797373358348968,0.0530018761726079,0.821529080675422,0.178470919324578,2.48,6.1504,0.228424015009381,2.25157598499062,0.0612661674608577,0.329816201497617,0.421375085091899,0.118447923757658,0.0690946221919673,61429,5,0.116414435389988,0.186263096623981,0.176367869615832,0.351571594877765,0.169383003492433,0.0576036866359447,0.942396313364055,5.7,32.49,0.151851851851852,0.793121693121693,0.0291005291005291,0.0259259259259259,0,0.0121693121693122,0.0164021164021164,0.0253968253968254,0.298412698412698,0.211640211640212,0.171957671957672,0.24021164021164,0.0238095238095238,1,0.841094295692666,0.00523864959254948,0,0.10477299185099,0.0442374854481956,0.00465657741559953,1,1,0,0,1,0
"1023","G0800770001705","U",5451.78130115327,29721919.3556045,1139.96816218774,1299527.41080168,1,0,5586,5586,1,0,0.456856426781239,0.543143573218761,32.5,1056.25,0.963301109917651,0.0107411385606874,0.00662370211242392,0,0,0,0.0193340494092374,0.789831722162549,0.210168277837451,2.49,6.2001,0.231829573934837,2.25817042606516,0.15919844141386,0.368772613414974,0.373225716671305,0.077650988032285,0.0211522404675758,45042,4,0.22609472743521,0.26496872207328,0.158176943699732,0.247542448614835,0.103217158176944,0.0804411287706779,0.919558871229322,5.7,32.49,0.123351765206295,0.721820501914079,0.00680561463207146,0.0761378136962994,0.0718843045512548,0.0769885155253084,0.0433857932794555,0.00595491280306253,0.183751595065929,0.340706082518077,0.122075712462782,0.205019140791153,0.0221182475542322,1,0.760053619302949,0.0241286863270777,0,0.188114387846291,0.0277033065236819,0,1,0.890046296296296,0.109953703703704,0,1,0
"1024","G0800770001706","U",5384.04845788977,28987977.7969052,1175.64911785768,1382150.84831954,1,0,6181,6181,1,0,0.558000323572237,0.441999676427763,31.8,1011.24,0.944992719624656,0,0.00388286685002427,0,0,0,0.0511244135253195,0.767675133473548,0.232324866526452,2.73,7.4529,0.229736288626436,2.50026371137356,0.135646687697161,0.362776025236593,0.413512092534175,0.0799158780231335,0.00814931650893796,25446,3,0.417329796640141,0.19053934571176,0.122015915119363,0.249336870026525,0.0207780725022104,0.19120800571837,0.80879199428163,4.8,23.04,0.257438016528926,0.398347107438017,0.0144628099173554,0.284297520661157,0.0454545454545455,0.0318181818181818,0.00743801652892562,0.0809917355371901,0.329752066115702,0.209504132231405,0.168181818181818,0.0900826446280992,0.0822314049586777,1,0.748010610079576,0.026525198938992,0,0.200707338638373,0.0163572060123784,0.00839964633068081,1,1,0,0,1,0
"1025","G0800770001707","U",5362.27610340338,28754005.0091309,1189.40054214305,1414673.64965019,1,0,5595,5595,1,0,0.512243074173369,0.487756925826631,35.3,1246.09,0.942627345844504,0.00893655049151028,0.00500446827524575,0,0,0.0184092940125112,0.0250223413762288,0.793923145665773,0.206076854334227,2.36,5.5696,0.206434316353887,2.15356568364611,0.144845360824742,0.347680412371134,0.319072164948454,0.14819587628866,0.0402061855670103,54754,4,0.201772899957788,0.169691853102575,0.237653018151119,0.195441114394259,0.195441114394259,0.120136518771331,0.879863481228669,5.3,28.09,0.266826923076923,0.667467948717949,0.0224358974358974,0.0432692307692308,0,0.0112179487179487,0,0.0965544871794872,0.228365384615385,0.117387820512821,0.226762820512821,0.276041666666667,0.0436698717948718,1,0.739552553820177,0.0337695230054876,0,0.213592233009709,0.00548754748839173,0.0075981426762347,1,0.978960396039604,0.021039603960396,0,1,0
"1026","G0800770001800","R",7126.03145048287,50780324.2332711,535.772249292908,287051.903112382,1,0,3087,3087,1,0,0.463880790411403,0.536119209588597,42.2,1780.84,0.949141561386459,0.0194363459669582,0.00194363459669582,0.00226757369614512,0.00809847748623259,0.00291545189504373,0.0161969549724652,0.921930677032718,0.0780693229672822,2.42,5.8564,0.187884677680596,2.2321153223194,0.0895377128953771,0.367883211678832,0.320194647201946,0.143552311435523,0.0788321167883212,67232,5,0.142109851787271,0.145597210113339,0.146469049694856,0.29642545771578,0.269398430688753,0.0736486486486486,0.926351351351351,5.5,30.25,0.126150514347591,0.805630752571738,0.010286951813752,0.0281537628586898,0.0297780184082296,0.215484569572279,0.0221981591770439,0.0319436924742826,0.161342717920953,0.160259880887926,0.167839740119112,0.223064428803465,0.0178668110449377,1,0.408020924149956,0.2615518744551,0.004359197907585,0.0889276373147341,0.168265039232781,0.0688753269398431,1,0.869230769230769,0.130769230769231,1,0,0
"1027","G0800770001900","U",5647.95617008883,31899408.8992445,960.023456065718,921645.036196366,1,0,5202,5202,1,0,0.448481353325644,0.551518646674356,52,2704,0.994040753556324,0.000961168781237985,0,0.00461361014994233,0,0.000192233756247597,0.000192233756247597,0.966166858900423,0.0338331410995771,2.39,5.7121,0.189542483660131,2.20045751633987,0.080430969681784,0.248809822099724,0.336256577298923,0.188423953896267,0.146078677023302,72809,5,0.0655586334256694,0.147276084949215,0.185133887349954,0.286241920590951,0.315789473684211,0.0406661502711077,0.959333849728892,6.3,39.69,0.136569313039901,0.83669271904566,0.0127519539284245,0.013986013986014,0,0.0937885643767997,0.0452488687782805,0.0637597696421226,0.125051419169066,0.145619086795557,0.237762237762238,0.272315919374743,0.0164541341011929,1,0.468605724838412,0.208217913204063,0,0.0835641735918744,0.172206832871653,0.0674053554939981,1,0.917948717948718,0.0820512820512821,0,1,0
"1028","G0800790973600","R",10039.7420986348,100796421.4071,-352.552812276558,124293.48544411,1,0,823,823,1,0,0.511543134872418,0.488456865127582,58.6,3433.96,0.88456865127582,0.0218712029161604,0.0109356014580802,0.00607533414337789,0,0.0534629404617254,0.023086269744836,0.904009720534629,0.0959902794653706,2.14,4.5796,0.094775212636695,2.0452247873633,0.032122905027933,0.192737430167598,0.375698324022346,0.262569832402235,0.136871508379888,61058,5,0.056,0.178666666666667,0.250666666666667,0.258666666666667,0.256,0.0163170163170163,0.983682983682984,5.7,32.49,0.0626888217522659,0.917673716012085,0.00755287009063444,0.00906344410876133,0.00302114803625378,0.178247734138973,0.0415407854984894,0.0354984894259819,0.112537764350453,0.165407854984894,0.219788519637462,0.217522658610272,0.0294561933534743,0,0.064,0.4,0,0.192,0.317333333333333,0.0266666666666667,1,0.619047619047619,0.380952380952381,1,0,0
"1029","G0800810000300","C",7408.8731308906,54891401.0696327,144.271117094894,20814.1552278086,1,0,2812,2812,1,0,0.513513513513513,0.486486486486487,38.4,1474.56,0.95697012802276,0.019203413940256,0.00533428165007112,0,0,0,0.0184921763869132,0.9950213371266,0.00497866287339972,2.54,6.4516,0.222617354196302,2.3173826458037,0.0273396424815983,0.455310199789695,0.327549947423764,0.125657202944269,0.064143007360673,71222,5,0.112714156898106,0.149684400360685,0.124436429215509,0.327321911632101,0.285843101893598,0.0194805194805195,0.980519480519481,6.3,39.69,0.129930394431555,0.635730858468677,0.0479505027068832,0.02861562258314,0.157772621809745,0.020108275328693,0.0162412993039443,0.0603248259860789,0.382830626450116,0.157772621809745,0.161639597834493,0.166279969064192,0.0348027842227378,1,0.39224526600541,0.307484220018034,0,0.118124436429216,0.105500450856628,0.066726780883679,0.990081154192967,0.958955223880597,0.041044776119403,0,0,1
"1030","G0800810000400","C",7905.93068475238,62503739.9921093,150.620711926811,22686.5988613394,1,0,4655,4655,1,0,0.474758324382385,0.525241675617615,40.4,1632.16,0.961761546723953,0.0137486573576799,0.00945220193340494,0,0,0.00558539205155746,0.00945220193340494,0.740923737916219,0.259076262083781,2.51,6.3001,0.249624060150376,2.26037593984962,0.128558310376492,0.378022650749923,0.326293235384144,0.115396388123661,0.051729415365779,50361,4,0.202296336796063,0.135593220338983,0.226353198469109,0.23728813559322,0.198469108802624,0.052565180824222,0.947434819175778,5.9,34.81,0.285714285714286,0.484098939929329,0.0328117112569409,0.0131246845027764,0.184250378596668,0.0338213023725391,0.055022715800101,0.21100454316002,0.373043917213529,0.088339222614841,0.152448258455326,0.0646138313982837,0.0217062089853609,1,0.801530891197376,0,0,0.17058501913614,0.00601421541826134,0.0218698742482231,1,0.7632,0.2368,0,0,1
"1031","G0800810000500","C",8250.05569565717,68063418.9814453,145.380117142949,21135.3784604975,1,0,4234,4234,1,0,0.496693434104865,0.503306565895135,35.1,1232.01,0.918989135569202,0.00755786490316486,0.0106282475200756,0,0,0.0132262635805385,0.0495984884270194,0.854038734057629,0.145961265942371,2.38,5.6644,0.253897024090694,2.12610297590931,0.0860903593027392,0.398790466026325,0.350053361792956,0.114194236926361,0.0508715759516186,47273,4,0.176032110091743,0.245412844036697,0.172591743119266,0.193233944954128,0.212729357798165,0.0304347826086957,0.969565217391304,5.6,31.36,0.14208984375,0.68017578125,0.02978515625,0.08154296875,0.06640625,0.2626953125,0.130859375,0.080078125,0.3017578125,0.10302734375,0.07470703125,0.046875,0,1,0.863532110091743,0.0137614678899083,0,0.0774082568807339,0.0269495412844037,0.00745412844036697,0.989105504587156,0.869354838709677,0.130645161290323,0,0,1
"1032","G0800810000600","R",7293.59154030081,53196477.5567475,304.766181843304,92882.4255953457,1,0,1359,1359,1,0,0.445180279617366,0.554819720382634,35.8,1281.64,0.935246504782929,0,0,0,0.0206033848417954,0.0125091979396615,0.0316409124356144,0.893303899926416,0.106696100073584,2.57,6.6049,0.268579838116262,2.30142016188374,0.102652825836217,0.401384083044983,0.331026528258362,0.0945790080738178,0.0703575547866205,46827,4,0.151515151515152,0.246212121212121,0.21780303030303,0.183712121212121,0.200757575757576,0.0717360114777618,0.928263988522238,5.9,34.81,0.205208333333333,0.770833333333333,0.0114583333333333,0,0.0125,0.122916666666667,0.0916666666666667,0.0541666666666667,0.3375,0.14375,0.1125,0.103125,0.034375,0,0.0662878787878788,0.433712121212121,0,0.242424242424242,0.178030303030303,0.0795454545454545,1,0.895424836601307,0.104575163398693,1,0,0
"1033","G0800830941100","R",5807.63305617755,33728601.7152062,596.649538883301,355990.672249656,1,0,1655,1655,1,0,0.599395770392749,0.400604229607251,29,841,0.0924471299093656,0.00785498489425982,0.888821752265861,0.00181268882175227,0,0,0.00906344410876133,0.984894259818731,0.0151057401812689,2.73,7.4529,0.257401812688822,2.47259818731118,0.163218390804598,0.544827586206897,0.189655172413793,0.0770114942528736,0.0252873563218391,28886,3,0.349072512647555,0.391231028667791,0.0826306913996627,0.124789207419899,0.0522765598650927,0.0506108202443281,0.949389179755672,5.4,29.16,0.170087976539589,0.782991202346041,0.00879765395894428,0.00879765395894428,0.0293255131964809,0.0205278592375367,0.0366568914956012,0.0483870967741935,0.173020527859238,0.212609970674487,0.341642228739003,0.156891495601173,0.0102639296187683,0,0.0337268128161889,0.853288364249578,0.0236087689713322,0.0387858347386172,0.0505902192242833,0,1,0.852589641434263,0.147410358565737,1,0,0
"1034","G0800830969000","R",5037.68881525333,25378308.5993285,123.603134262582,15277.7347995339,1,0,3293,3293,1,0,0.488915882174309,0.511084117825691,46.1,2125.21,0.917704221075008,0.000607348921955664,0.0425144245368964,0,0,0.0276343759489827,0.0115396295171576,0.89492863650167,0.10507136349833,2.3,5.29,0.218341937443061,2.08165806255694,0.0959933222036728,0.204090150250417,0.318030050083472,0.268363939899833,0.113522537562604,53851,4,0.124036440084093,0.266993693062369,0.141555711282411,0.255781359495445,0.211632796075683,0.0294943820224719,0.970505617977528,5.3,28.09,0.168054110301769,0.775754422476587,0,0.0359001040582726,0.0202913631633715,0.207596253902185,0.0249739854318418,0.0619146722164412,0.0962539021852237,0.233610822060354,0.190946930280957,0.158168574401665,0.0265348595213319,1,0.252978276103714,0.367904695164681,0.0196215837421163,0.124737210932025,0.209530483531885,0.0252277505255781,1,0.982352941176471,0.0176470588235294,1,0,0
"1035","G0800830969100","R",6615.8028443141,43768847.2748346,221.764392686342,49179.445863542,1,0,3993,3993,1,0,0.507888805409467,0.492111194590533,45.1,2034.01,0.936138241923366,0.00550964187327824,0.0170298021537691,0.00200350613573754,0,0.0252942649636865,0.0140245429501628,0.900576008014025,0.0994239919859755,2.52,6.3504,0.182068620085149,2.33793137991485,0.0595935239407509,0.210471925594213,0.32276954874268,0.228039958663452,0.179125043058905,56250,4,0.126451612903226,0.236129032258065,0.172258064516129,0.234193548387097,0.230967741935484,0.0518480492813142,0.948151950718686,5.3,28.09,0.156549520766773,0.748668796592119,0.0117145899893504,0.0580404685835996,0.0250266240681576,0.200212992545261,0.033013844515442,0.0681576144834931,0.109691160809372,0.184771033013845,0.178381256656017,0.224174653887114,0.00159744408945687,1,0.332258064516129,0.243870967741935,0,0.109032258064516,0.294193548387097,0.0135483870967742,0.992903225806452,0.859090909090909,0.140909090909091,1,0,0
"1036","G0800830969200","R",5906.12617892334,34882326.4413636,535.644307129346,286914.823760077,1,0,2755,2755,1,0,0.507078039927405,0.492921960072595,52.5,2756.25,0.982577132486388,0,0.00617059891107078,0,0.00362976406533575,0,0.00762250453720508,0.898003629764065,0.101996370235935,2.34,5.4756,0.209800362976407,2.13019963702359,0.0974534769833497,0.280607247796278,0.360430950048972,0.16307541625857,0.0984329089128306,55409,4,0.188455008488964,0.157894736842105,0.229202037351443,0.32258064516129,0.101867572156197,0.0300546448087432,0.969945355191257,6.4,40.96,0.155805243445693,0.838202247191011,0.000749063670411985,0,0.0052434456928839,0.165543071161049,0.0883895131086142,0.0232209737827715,0.146816479400749,0.193258426966292,0.18876404494382,0.150561797752809,0.0434456928838951,0,0.0865874363327674,0.430390492359932,0.0212224108658744,0.16553480475382,0.247028862478778,0.0492359932088285,1,0.928994082840237,0.0710059171597633,1,0,0
"1037","G0800830969300","C",5652.85840436504,31954808.1398005,472.004815993638,222788.546321188,1,0,5450,5450,1,0,0.531192660550459,0.468807339449541,40.9,1672.81,0.82697247706422,0.0018348623853211,0.0504587155963303,0.00844036697247706,0,0.0886238532110092,0.0236697247706422,0.831009174311927,0.168990825688073,2.3,5.29,0.236146788990826,2.06385321100917,0.134755603564677,0.255468539022414,0.288954901431272,0.208749662435863,0.112071293545774,42832,4,0.189677419354839,0.220645161290323,0.256774193548387,0.210322580645161,0.12258064516129,0.0859240069084629,0.914075993091537,5.4,29.16,0.148573692551506,0.782091917591125,0.0297147385103011,0.0253565768621236,0.0142630744849445,0.140649762282092,0.126782884310618,0.128367670364501,0.206418383518225,0.127179080824089,0.173534072900158,0.0816164817749604,0.0154516640253566,1,0.621075268817204,0.0718279569892473,0,0.196129032258065,0.103225806451613,0.00774193548387097,1,0.939393939393939,0.0606060606060606,0,0,1
"1038","G0800830969400","C",6005.44106215919,36065322.3510677,535.508405953485,286769.252846842,1,0,3872,3872,1,0,0.459969008264463,0.540030991735537,31.7,1004.89,0.715909090909091,0,0.213326446280992,0,0,0.0291838842975207,0.0415805785123967,0.837809917355372,0.162190082644628,2.4,5.76,0.225464876033058,2.17453512396694,0.0633597332221759,0.369737390579408,0.383076281784077,0.121300541892455,0.0625260525218841,34250,3,0.293935643564356,0.309405940594059,0.129950495049505,0.22029702970297,0.0464108910891089,0.039803707742639,0.960196292257361,4.3,18.49,0.208652792990142,0.461117196056955,0.00219058050383352,0.163198247535597,0.164841182913472,0.125410733844469,0.171960569550931,0.067907995618839,0.214676889375685,0.272727272727273,0.0607886089813801,0.0865279299014239,0,1,0.645420792079208,0.0290841584158416,0,0.271658415841584,0.0482673267326733,0.00556930693069307,1,0.889690721649484,0.110309278350515,0,0,1
"1039","G0800830969600","C",5796.4019413438,33598275.4656141,398.944300554339,159156.55494479,1,0,4891,4891,1,0,0.500102228583112,0.499897771416888,53.7,2883.69,0.849519525659374,0.00102228583111838,0.0922101819668779,0,0,0.0308730320997751,0.0263749744428542,0.872418728276426,0.127581271723574,2.53,6.4009,0.115313841750153,2.41468615824985,0.134355044699872,0.352745849297573,0.293742017879949,0.135376756066411,0.0837803320561941,58870,4,0.174454828660436,0.188473520249221,0.154205607476636,0.312045690550363,0.170820353063344,0.0463857750289911,0.953614224971009,5.4,29.16,0.321062441752097,0.652842497670084,0.0135135135135135,0,0.0125815470643057,0.0573159366262815,0.0335507921714818,0.0205032618825722,0.214818266542404,0.1547064305685,0.294967381174278,0.18219944082013,0.0419384902143523,1,0.272066458982347,0.43717549325026,0,0.0555555555555556,0.180166147455867,0.0550363447559709,1,0.895397489539749,0.104602510460251,0,0,1
"1040","G0800850966100","R",5917.86829269848,35021165.129726,641.779213794958,411880.559259274,1,0,2237,2237,1,0,0.468484577559231,0.531515422440769,51.1,2611.21,0.982118909253464,0.00670540902995083,0,0.000894054537326777,0,0.00178810907465355,0.00849351810460438,0.965578900312919,0.0344210996870809,2.11,4.4521,0.149754135002235,1.96024586499776,0.0843785632839225,0.442987457240593,0.282782212086659,0.109464082098062,0.080387685290764,48063,4,0.191148775894539,0.230696798493409,0.224105461393597,0.209039548022599,0.145009416195857,0.0197183098591549,0.980281690140845,5.4,29.16,0.236045729657028,0.725622057834566,0.00268997982515131,0.01546738399462,0.0201748486886348,0.183591123066577,0.0907868190988568,0.0739744451916611,0.234028244788164,0.105581708137189,0.169468728984533,0.12373907195696,0.0188298587760592,1,0.370998116760829,0.200564971751412,0,0.10075329566855,0.283427495291902,0.044256120527307,1,0.866141732283465,0.133858267716535,1,0,0
"1041","G0800850966201","C",6172.80650207443,38103540.1120524,591.460217516862,349825.188905094,1,0,2419,2419,1,0,0.520463001240182,0.479536998759818,54.5,2970.25,0.964034725093014,0.00372054568003307,0.000826787928896238,0,0,0.00578751550227367,0.0256304257957834,0.917734601074824,0.0822653989251757,2.14,4.5796,0.131459280694502,2.0085407193055,0.0597014925373134,0.410705095213587,0.320123520329388,0.141533710756562,0.0679361811631498,52830,4,0.181818181818182,0.234402852049911,0.148841354723708,0.2825311942959,0.152406417112299,0.0740418118466899,0.92595818815331,6.1,37.21,0.246553122465531,0.742903487429035,0.0016220600162206,0.0089213300892133,0,0.128953771289538,0.0170316301703163,0.0454176804541768,0.195458231954582,0.138686131386861,0.264395782643958,0.179237631792376,0.0308191403081914,0,0.102495543672014,0.441176470588235,0.00802139037433155,0.191622103386809,0.236185383244207,0.0204991087344029,1,0.787878787878788,0.212121212121212,0,0,1
"1042","G0800850966202","C",7419.25693204942,55045373.4237633,302.985532726341,91800.2330414649,1,0,4632,4632,1,0,0.468911917098446,0.531088082901554,36.4,1324.96,0.974956822107081,0,0.00755613126079447,0,0,0.0112262521588946,0.00626079447322971,0.616148531951641,0.383851468048359,2.79,7.7841,0.250431778929188,2.53956822107081,0.228561895228562,0.409075742409076,0.253586920253587,0.0797464130797464,0.029029029029029,42500,4,0.220858895705521,0.220858895705521,0.241104294478528,0.189570552147239,0.12760736196319,0.0640756302521008,0.935924369747899,5.7,32.49,0.222283813747228,0.704545454545455,0.0121951219512195,0.0460088691796009,0.0149667405764967,0.214523281596452,0.0338137472283814,0.0277161862527716,0.171286031042129,0.175166297117517,0.179046563192905,0.190687361419069,0.00776053215077605,1,0.411656441717791,0.15398773006135,0,0.193865030674847,0.215950920245399,0.0245398773006135,1,0.927038626609442,0.0729613733905579,0,0,1
"1043","G0800850966300","C",6222.6785657728,38721728.5329283,581.322113233794,337935.399334604,1,0,6190,6190,1,0,0.505008077544426,0.494991922455573,36.1,1303.21,0.94329563812601,0.000807754442649435,0.0148626817447496,0.00791599353796446,0.0163166397415186,0.0111470113085622,0.00565428109854604,0.695153473344103,0.304846526655897,2.28,5.1984,0.193053311793215,2.08694668820679,0.197952218430034,0.277815699658703,0.344937428896473,0.12127417519909,0.0580204778156997,38720,3,0.254656024325352,0.269859369061193,0.229570505511212,0.15773470163436,0.0881793994678829,0.0892122745966466,0.910787725403353,4.9,24.01,0.20258922323303,0.568579426172148,0.0171448565430371,0.104618614415675,0.107067879636109,0.209587123862841,0.134709587123863,0.109167249825052,0.122113365990203,0.0713785864240728,0.139958012596221,0.213086074177747,0,1,0.740782972253896,0.01634359559103,0,0.211706575446598,0.0250855188141391,0.00608133789433675,1,0.765281173594132,0.234718826405868,0,0,1
