Rowid_,GISJOIN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,G0800310008387,490,4,2560000.000000000000000,5675.428222656250000,5677.629882812500000,2.201660156250000,5676.723388671875000,0.853049738152754,22706.893554687500000
,G0800310008388,491,23,14720000.000000000000000,5669.716308593750000,5674.769531250000000,5.053222656250000,5672.247685971467035,1.440012348074307,130461.696777343750000
,G0800310008389,492,16,10240000.000000000000000,5666.077636718750000,5669.521484375000000,3.443847656250000,5667.756866455078125,0.989062313483584,90684.109863281250000
,G0800310008390,493,5,3200000.000000000000000,5669.147460937500000,5670.326171875000000,1.178710937500000,5669.800781250000000,0.406073898881151,28349.003906250000000
,G0800310008391,494,8,5120000.000000000000000,5667.174316406250000,5669.356445312500000,2.182128906250000,5668.316528320312500,0.651753404034825,45346.532226562500000
,G0800310011902,495,7,4480000.000000000000000,5731.090332031250000,5734.368164062500000,3.277832031250000,5732.373465401785325,1.091181372215392,40126.614257812500000
,G0800310011903,496,3,1920000.000000000000000,5734.232910156250000,5735.935546875000000,1.702636718750000,5735.329752604166970,0.776998145945680,17205.989257812500000
,G0800310012001,497,5,3200000.000000000000000,5731.630859375000000,5734.792480468750000,3.161621093750000,5732.934082031250000,1.146901584078072,28664.670410156250000
,G0800310012010,498,15,9600000.000000000000000,5733.461914062500000,5739.745117187500000,6.283203125000000,5735.721647135416788,1.853986005518336,86035.824707031250000
,G0800310012014,499,7,4480000.000000000000000,5737.918457031250000,5742.556640625000000,4.638183593750000,5740.571149553571558,1.586975502920756,40183.998046875000000
,G0800310015300,500,3,1920000.000000000000000,5701.413085937500000,5702.372558593750000,0.959472656250000,5701.890299479166970,0.391719315250386,17105.670898437500000
,G0800310015400,501,6,3840000.000000000000000,5722.694824218750000,5732.611816406250000,9.916992187500000,5727.632649739583030,3.387666488998426,34365.795898437500000
,G0800310015500,502,2,1280000.000000000000000,5704.230468750000000,5705.611328125000000,1.380859375000000,5704.920898437500000,0.690429687500000,11409.841796875000000
,G0800310015600,503,9,5760000.000000000000000,5719.560058593750000,5723.454101562500000,3.894042968750000,5721.486111111111313,1.462540744692124,51493.375000000000000
,G0800310015700,504,7,4480000.000000000000000,5724.954101562500000,5728.214843750000000,3.260742187500000,5726.643833705356883,1.154060378270248,40086.506835937500000
,G0800310980000,505,297,190080000.000000000000000,5661.605468750000000,5671.296386718750000,9.690917968750000,5664.670181634049186,2.409812149814166,1682407.043945312500000
,G0800310980100,506,10,6400000.000000000000000,5681.898925781250000,5684.132324218750000,2.233398437500000,5682.988574218749818,0.740792410878491,56829.885742187500000
,G0800330000100,507,6933,4437120000.000000000000000,5335.554199218750000,5826.443359375000000,490.889160156250000,5547.019728731699615,117.993290583132776,38457487.779296875000000
,G0800350013901,508,123,78720000.000000000000000,5694.812500000000000,5702.015625000000000,7.203125000000000,5698.438825901930613,1.670475139746351,700907.975585937500000
,G0800350013904,509,14,8960000.000000000000000,5700.681640625000000,5703.320800781250000,2.639160156250000,5702.124965122768117,0.783612550945402,79829.749511718750000
,G0800350013905,510,10,6400000.000000000000000,5701.648437500000000,5703.569335937500000,1.920898437500000,5702.543212890625000,0.570881609255940,57025.432128906250000
,G0800350013907,511,15,9600000.000000000000000,5703.138183593750000,5704.349121093750000,1.210937500000000,5703.681022135416242,0.361005121147203,85555.215332031250000
,G0800350013908,512,74,47360000.000000000000000,5683.302246093750000,5704.408203125000000,21.105957031250000,5702.296380120355025,2.407268735646796,421969.932128906250000
,G0800350013909,513,167,106880000.000000000000000,5673.129882812500000,5703.880859375000000,30.750976562500000,5688.190347819984709,11.087523903652391,949927.788085937500000
,G0800350013910,514,14,8960000.000000000000000,5701.014160156250000,5703.158203125000000,2.144042968750000,5702.260567801339675,0.627861326031053,79831.647949218750000
,G0800350013911,515,95,60800000.000000000000000,5681.898437500000000,5702.331542968750000,20.433105468750000,5697.803916529604976,6.486951001718235,541291.372070312500000
,G0800350014001,516,35,22400000.000000000000000,5700.361328125000000,5708.030761718750000,7.669433593750000,5703.882812500000000,2.342430423378529,199635.898437500000000
,G0800350014005,517,8,5120000.000000000000000,5702.538085937500000,5704.547851562500000,2.009765625000000,5703.541503906250000,0.616661765319660,45628.332031250000000
,G0800350014006,518,16,10240000.000000000000000,5704.552246093750000,5706.464843750000000,1.912597656250000,5705.536468505859375,0.540682934815524,91288.583496093750000
,G0800350014007,519,29,18560000.000000000000000,5703.640136718750000,5709.641601562500000,6.001464843750000,5706.579842403017210,1.737041677299968,165490.815429687500000
,G0800350014008,520,16,10240000.000000000000000,5703.896972656250000,5706.447265625000000,2.550292968750000,5705.227905273437500,0.705511039488682,91283.646484375000000
,G0800350014009,521,10,6400000.000000000000000,5703.705078125000000,5704.756347656250000,1.051269531250000,5704.229150390625364,0.294507919723160,57042.291503906250000
,G0800350014010,522,11,7040000.000000000000000,5701.523437500000000,5703.791992187500000,2.268554687500000,5702.626908735795041,0.763045614062862,62728.895996093750000
,G0800350014011,523,74,47360000.000000000000000,5706.503906250000000,5711.481933593750000,4.978027343750000,5709.252269847973366,1.425329834744088,422484.667968750000000
,G0800350014012,524,129,82560000.000000000000000,5704.652832031250000,5711.673339843750000,7.020507812500000,5708.011680898740451,1.591506816197929,736333.506835937500000
,G0800350014013,525,106,67840000.000000000000000,5700.247070312500000,5706.737304687500000,6.490234375000000,5704.167512713737779,1.478617747843590,604641.756347656250000
,G0800350014107,526,8,5120000.000000000000000,5719.294433593750000,5722.666015625000000,3.371582031250000,5720.984008789062500,1.167787665423845,45767.872070312500000
,G0800350014108,527,10,6400000.000000000000000,5719.835937500000000,5723.925781250000000,4.089843750000000,5721.706445312500364,1.232590822467684,57217.064453125000000
,G0800350014109,528,4,2560000.000000000000000,5718.403808593750000,5720.075195312500000,1.671386718750000,5719.231689453125000,0.596590625465623,22876.926757812500000
,G0800350014110,529,7,4480000.000000000000000,5717.286132812500000,5718.854492187500000,1.568359375000000,5718.092494419643117,0.506013525879786,40026.647460937500000
,G0800350014112,530,4,2560000.000000000000000,5713.669433593750000,5715.411621093750000,1.742187500000000,5714.454589843750000,0.632523458897698,22857.818359375000000
,G0800350014113,531,2,1280000.000000000000000,5713.329589843750000,5713.983886718750000,0.654296875000000,5713.656738281250000,0.327148437500000,11427.313476562500000
,G0800350014114,532,10,6400000.000000000000000,5709.596191406250000,5712.472167968750000,2.875976562500000,5711.075830078125364,0.875836054697597,57110.758300781250000
,G0800350014115,533,9,5760000.000000000000000,5711.194335937500000,5713.454101562500000,2.259765625000000,5712.338270399305657,0.708033096037417,51411.044433593750000
,G0800350014116,534,11,7040000.000000000000000,5708.347167968750000,5711.110351562500000,2.763183593750000,5709.806019176136033,0.815413928515598,62807.866210937500000
,G0800350014122,535,37,23680000.000000000000000,5711.835937500000000,5715.383789062500000,3.547851562500000,5713.431495460304177,0.987342567175070,211396.965332031250000
,G0800350014123,536,14,8960000.000000000000000,5707.948730468750000,5712.131347656250000,4.182617187500000,5710.533935546875000,1.304855515338104,79947.475097656250000
,G0800350014124,537,8,5120000.000000000000000,5727.561035156250000,5730.742675781250000,3.181640625000000,5729.154235839843750,1.172562040157278,45833.233886718750000
,G0800350014125,538,49,31360000.000000000000000,5710.272949218750000,5714.969238281250000,4.696289062500000,5712.809520487882764,1.166275610413210,279927.666503906250000
,G0800350014126,539,2,1280000.000000000000000,5725.150390625000000,5725.291992187500000,0.141601562500000,5725.221191406250000,0.070800781250000,11450.442382812500000
,G0800350014127,540,14,8960000.000000000000000,5713.335937500000000,5717.033691406250000,3.697753906250000,5715.206891741071558,0.985194436077953,80012.896484375000000
,G0800350014128,541,5,3200000.000000000000000,5725.413085937500000,5727.490722656250000,2.077636718750000,5726.443066406250182,0.659811514505812,28632.215332031250000
,G0800350014129,542,3,1920000.000000000000000,5724.396484375000000,5725.511230468750000,1.114746093750000,5724.805501302083030,0.501127615619791,17174.416503906250000
,G0800350014130,543,8,5120000.000000000000000,5727.288085937500000,5730.668945312500000,3.380859375000000,5728.744140625000000,1.079850460843592,45829.953125000000000
,G0800350014131,544,39,24960000.000000000000000,5723.511230468750000,5735.192382812500000,11.681152343750000,5729.317320212339837,3.035026079964246,223443.375488281250000
,G0800350014132,545,8,5120000.000000000000000,5718.820800781250000,5720.796386718750000,1.975585937500000,5719.863098144531250,0.693530507526955,45758.904785156250000
,G0800350014133,546,11,7040000.000000000000000,5721.438476562500000,5724.260742187500000,2.822265625000000,5722.771351207386033,0.948231355855075,62950.484863281250000
,G0800350014134,547,6,3840000.000000000000000,5719.133300781250000,5720.914062500000000,1.780761718750000,5719.794514973958030,0.626194412641302,34318.767089843750000
,G0800350014135,548,178,113920000.000000000000000,5713.425781250000000,5729.687011718750000,16.261230468750000,5721.194470352001190,3.565734265914902,1018372.615722656250000
,G0800350014136,549,8,5120000.000000000000000,5715.699218750000000,5718.625000000000000,2.925781250000000,5717.241516113281250,0.974318464739069,45737.932128906250000
,G0800350014137,550,33,21120000.000000000000000,5714.832519531250000,5718.562988281250000,3.730468750000000,5716.578065814393995,1.067233684001998,188647.076171875000000
,G0800350014138,551,5,3200000.000000000000000,5712.577636718750000,5714.405761718750000,1.828125000000000,5713.457324218749818,0.644141145038568,28567.286621093750000
,G0800350014139,552,12,7680000.000000000000000,5714.764160156250000,5717.484863281250000,2.720703125000000,5716.200358072916970,0.811750292295202,68594.404296875000000
,G0800350014140,553,8,5120000.000000000000000,5712.170410156250000,5714.765625000000000,2.595214843750000,5713.697143554687500,0.821794089261739,45709.577148437500000
,G0800350014202,554,328,209920000.000000000000000,5710.283203125000000,5733.142089843750000,22.858886718750000,5722.513792456649753,5.552339020274519,1876984.523925781250000
,G0800350014203,555,52,33280000.000000000000000,5728.889160156250000,5741.492187500000000,12.603027343750000,5734.876248873197255,2.793459526884535,298213.564941406250000
,G0800350014204,556,83,53120000.000000000000000,5729.615722656250000,5738.458984375000000,8.843261718750000,5734.363993081701665,1.943985511020311,475952.211425781250000
,G0800350014300,557,1293,827520000.000000000000000,5673.824707031250000,5744.203613281250000,70.378906250000000,5716.682092275715149,15.849014987075645,7391669.945312500000000
,G0800350014403,558,417,266880000.000000000000000,5639.138671875000000,5711.197265625000000,72.058593750000000,5684.342992402952405,20.972554810495225,2370371.027832031250000
,G0800350014404,559,626,400640000.000000000000000,5642.341308593750000,5716.849609375000000,74.508300781250000,5690.978344024561011,15.369674757795000,3562552.443359375000000
,G0800350014405,560,24,15360000.000000000000000,5709.109863281250000,5714.094238281250000,4.984375000000000,5711.572998046875000,1.285338167651043,137077.751953125000000
,G0800350014406,561,100,64000000.000000000000000,5705.037597656250000,5718.806152343750000,13.768554687500000,5710.850996093749927,3.467195562599988,571085.099609375000000
,G0800350014503,562,24,15360000.000000000000000,5702.769531250000000,5707.389160156250000,4.619628906250000,5704.970296223958030,1.226435513007349,136919.287109375000000
,G0800350014504,563,17,10880000.000000000000000,5700.309082031250000,5704.359863281250000,4.050781250000000,5702.056956571691444,1.122712096441025,96934.968261718750000
,G0800350014505,564,38,24320000.000000000000000,5692.629394531250000,5702.120117187500000,9.490722656250000,5698.399915193256675,2.351051557875451,216539.196777343750000
,G0800350014506,565,528,337920000.000000000000000,5633.644042968750000,5699.819335937500000,66.175292968750000,5663.601611513079661,20.047040397649909,2990381.650878906250000
,G0800350014602,566,556,355840000.000000000000000,5629.021484375000000,5698.550781250000000,69.529296875000000,5651.663144777146954,14.030446840671345,3142324.708496093750000
,G0800350014603,567,18,11520000.000000000000000,5698.575195312500000,5701.870605468750000,3.295410156250000,5700.484510633680657,0.897835316848854,102608.721191406250000
,G0800350014604,568,171,109440000.000000000000000,5658.571289062500000,5700.427246093750000,41.855957031250000,5681.974929184941175,14.334930588312718,971617.712890625000000
,G0800370000100,569,3745,2396800000.000000000000000,6041.489257812500000,6142.394042968750000,100.904785156250000,6102.049090845084720,21.930865908617712,22852173.845214843750000
,G0800370000200,570,980,627200000.000000000000000,6027.779296875000000,6072.954101562500000,45.174804687500000,6046.943129185267935,10.632739045593654,5926004.266601562500000
,G0800370000301,571,60,38400000.000000000000000,5993.745117187500000,6007.024414062500000,13.279296875000000,6000.957649739583758,3.291029682978367,360057.458984375000000
,G0800370000302,572,1584,1013760000.000000000000000,6000.949218750000000,6051.208496093750000,50.259277343750000,6027.005649451053614,8.308928381701703,9546776.948730468750000
,G0800370000401,573,507,324480000.000000000000000,6054.725097656250000,6085.727539062500000,31.002441406250000,6070.920637442985935,7.197896167924754,3077956.763183593750000
,G0800370000402,574,448,286720000.000000000000000,6030.978027343750000,6066.638671875000000,35.660644531250000,6048.339396885463429,8.898214371382569,2709656.049804687500000
,G0800370000403,575,1365,873600000.000000000000000,6029.569335937500000,6095.788085937500000,66.218750000000000,6061.762489268543504,16.955770871724752,8274305.797851562500000
,G0800370000501,576,133,85120000.000000000000000,6035.374511718750000,6057.084472656250000,21.709960937500000,6045.939438439849255,5.779771344940754,804109.945312500000000
,G0800370000502,577,94,60160000.000000000000000,6036.170410156250000,6049.805664062500000,13.635253906250000,6041.156296750332331,3.304629853647965,567868.691894531250000
,G0800370000503,578,180,115200000.000000000000000,6040.485839843750000,6062.322265625000000,21.836425781250000,6053.379766167534399,5.142598767755686,1089608.357910156250000
,G0800370000600,579,1698,1086720000.000000000000000,5981.154785156250000,6037.140136718750000,55.985351562500000,6015.006446865338148,12.757122895392824,10213480.946777343750000
,G0800370000701,580,53,33920000.000000000000000,6029.725585937500000,6039.763671875000000,10.038085937500000,6036.225825471698045,2.485884007509398,319919.968750000000000
,G0800370000702,581,119,76160000.000000000000000,6015.313964843750000,6038.855957031250000,23.541992187500000,6025.510680639443308,4.899391200805182,717035.770996093750000
,G0800370000703,582,585,374400000.000000000000000,5995.562011718750000,6055.125488281250000,59.563476562500000,6031.061574352296702,16.198685187583340,3528171.020996093750000
,G0800390961100,583,7915,5065600000.000000000000000,5509.026367187500000,5719.017089843750000,209.990722656250000,5628.240930923780070,59.686497775930007,44547526.968261718750000
,G0800390961204,584,643,411520000.000000000000000,5680.879394531250000,5699.881835937500000,19.002441406250000,5685.211413631172036,3.716174351653840,3655590.938964843750000
,G0800390961205,585,2274,1455360000.000000000000000,5617.584960937500000,5697.835449218750000,80.250488281250000,5664.390482208868889,22.571869435643173,12880823.956542968750000
,G0800390961206,586,143,91520000.000000000000000,5671.629394531250000,5683.340820312500000,11.711425781250000,5678.286658653845734,3.308288822709091,811994.992187500000000
,G0800390961207,587,357,228480000.000000000000000,5666.429199218750000,5682.397460937500000,15.968261718750000,5675.951859845500621,3.919632387066035,2026314.813964843750000
,G0800390961208,588,476,304640000.000000000000000,5644.650878906250000,5672.042968750000000,27.392089843750000,5659.980665703781597,6.591427834679211,2694150.796875000000000
,G0800390961209,589,720,460800000.000000000000000,5623.632812500000000,5665.484375000000000,41.851562500000000,5642.302263047959968,10.580899912252725,4062457.629394531250000
,G0800410000101,590,18,11520000.000000000000000,5619.164550781250000,5622.213378906250000,3.048828125000000,5620.583740234375000,0.844615684489396,101170.507324218750000
,G0800410000102,591,4,2560000.000000000000000,5621.194335937500000,5622.621582031250000,1.427246093750000,5621.867065429687500,0.542669900117824,22487.468261718750000
,G0800410000202,592,8,5120000.000000000000000,5618.720703125000000,5620.393066406250000,1.672363281250000,5619.410888671875000,0.550914937561873,44955.287109375000000
,G0800410000203,593,8,5120000.000000000000000,5616.401367187500000,5619.043945312500000,2.642578125000000,5617.694763183593750,0.975777560441652,44941.558105468750000
,G0800410000301,594,5,3200000.000000000000000,5617.454589843750000,5618.573242187500000,1.118652343750000,5618.001367187500364,0.398234162149205,28090.006835937500000
,G0800410000302,595,16,10240000.000000000000000,5615.439941406250000,5617.348632812500000,1.908691406250000,5616.189910888671875,0.565215457264875,89859.038574218750000
,G0800410000400,596,4,2560000.000000000000000,5618.195800781250000,5619.723632812500000,1.527832031250000,5619.052124023437500,0.590503487878685,22476.208496093750000
,G0800410000500,597,4,2560000.000000000000000,5617.545898437500000,5619.070800781250000,1.524902343750000,5618.184936523437500,0.603304174719267,22472.739746093750000
,G0800410000600,598,3,1920000.000000000000000,5620.058593750000000,5620.966796875000000,0.908203125000000,5620.460611979166970,0.378017852251470,16861.381835937500000
,G0800410000700,599,4,2560000.000000000000000,5620.627441406250000,5621.535156250000000,0.907714843750000,5621.074096679687500,0.350694453624478,22484.296386718750000
,G0800410000800,600,5,3200000.000000000000000,5619.281738281250000,5620.349121093750000,1.067382812500000,5619.846386718750182,0.410281621754559,28099.231933593750000
,G0800410000900,601,4,2560000.000000000000000,5617.869140625000000,5618.730957031250000,0.861816406250000,5618.292236328125000,0.370387720765687,22473.168945312500000
,G0800410001000,602,5,3200000.000000000000000,5616.419433593750000,5617.233398437500000,0.813964843750000,5616.861035156250182,0.344736322799704,28084.305175781250000
,G0800410001101,603,4,2560000.000000000000000,5616.089843750000000,5616.887695312500000,0.797851562500000,5616.383911132812500,0.303482877714962,22465.535644531250000
,G0800410001104,604,10,6400000.000000000000000,5614.230468750000000,5615.712402343750000,1.481933593750000,5615.189453125000000,0.467696621188164,56151.894531250000000
,G0800410001301,605,4,2560000.000000000000000,5612.574707031250000,5613.343261718750000,0.768554687500000,5612.957519531250000,0.323232598753171,22451.830078125000000
,G0800410001302,606,7,4480000.000000000000000,5613.446289062500000,5614.951660156250000,1.505371093750000,5614.021623883928442,0.505618189921283,39298.151367187500000
,G0800410001400,607,5,3200000.000000000000000,5614.013183593750000,5614.910156250000000,0.896972656250000,5614.517578125000000,0.374226471695843,28072.587890625000000
,G0800410001500,608,6,3840000.000000000000000,5615.563476562500000,5616.495117187500000,0.931640625000000,5616.051513671875000,0.414519891085997,33696.309082031250000
,G0800410001600,609,3,1920000.000000000000000,5617.285644531250000,5618.069824218750000,0.784179687500000,5617.551432291666970,0.366597953593003,16852.654296875000000
,G0800410001700,610,3,1920000.000000000000000,5618.114257812500000,5618.918945312500000,0.804687500000000,5618.625976562500000,0.363106196623029,16855.877929687500000
,G0800410001800,611,3,1920000.000000000000000,5619.605468750000000,5620.483398437500000,0.877929687500000,5619.933105468750000,0.391469018183652,16859.799316406250000
,G0800410001900,612,4,2560000.000000000000000,5621.071289062500000,5621.958984375000000,0.887695312500000,5621.508056640625000,0.366181232519207,22486.032226562500000
,G0800410002000,613,12,7680000.000000000000000,5621.877929687500000,5623.935058593750000,2.057128906250000,5622.893025716145530,0.586478953792310,67474.716308593750000
,G0800410002101,614,4,2560000.000000000000000,5621.352050781250000,5622.198730468750000,0.846679687500000,5621.768554687500000,0.385229615193879,22487.074218750000000
,G0800410002102,615,6,3840000.000000000000000,5622.826171875000000,5624.328125000000000,1.501953125000000,5623.571370442708030,0.558708085849827,33741.428222656250000
,G0800410002200,616,6,3840000.000000000000000,5617.966308593750000,5618.949707031250000,0.983398437500000,5618.481363932291970,0.435128859565945,33710.888183593750000
,G0800410002300,617,7,4480000.000000000000000,5615.938964843750000,5617.269042968750000,1.330078125000000,5616.686174665178442,0.501026581296465,39316.803222656250000
,G0800410002400,618,11,7040000.000000000000000,5611.384765625000000,5614.545410156250000,3.160644531250000,5613.053577769886033,0.965743338035789,61743.589355468750000
,G0800410002501,619,37,23680000.000000000000000,5604.791015625000000,5612.529785156250000,7.738769531250000,5609.293351456925848,1.926153912855906,207543.854003906250000
,G0800410002502,620,8,5120000.000000000000000,5611.877441406250000,5614.061035156250000,2.183593750000000,5613.020324707031250,0.664110470890367,44904.162597656250000
,G0800410002700,621,6,3840000.000000000000000,5619.736816406250000,5620.611816406250000,0.875000000000000,5620.178059895833030,0.415731144738452,33721.068359375000000
,G0800410002800,622,22,14080000.000000000000000,5617.807617187500000,5622.236328125000000,4.428710937500000,5620.474165482954959,1.243189776502740,123650.431640625000000
,G0800410002900,623,8,5120000.000000000000000,5616.933593750000000,5618.909667968750000,1.976074218750000,5617.868408203125000,0.619639920376524,44942.947265625000000
,G0800410003000,624,12,7680000.000000000000000,5613.896972656250000,5616.628417968750000,2.731445312500000,5615.280192057291970,0.755036496749745,67383.362304687500000
,G0800410003100,625,30,19200000.000000000000000,5601.978027343750000,5615.461425781250000,13.483398437500000,5610.281835937499636,3.328973439321978,168308.455078125000000
,G0800410003303,626,13,8320000.000000000000000,5615.963867187500000,5619.027343750000000,3.063476562500000,5617.550443209134755,0.955633671865101,73028.155761718750000
,G0800410003305,627,30,19200000.000000000000000,5603.769042968750000,5613.817871093750000,10.048828125000000,5608.005550130208576,3.028147205997034,168240.166503906250000
,G0800410003306,628,435,278400000.000000000000000,5496.150390625000000,5611.857910156250000,115.707519531250000,5574.594817483835868,27.655928135518799,2424948.745605468750000
,G0800410003307,629,7,4480000.000000000000000,5614.633300781250000,5617.446289062500000,2.812988281250000,5616.040527343750000,0.862776408320686,39312.283691406250000
,G0800410003308,630,3,1920000.000000000000000,5613.995605468750000,5615.079101562500000,1.083496093750000,5614.660481770833030,0.475375395849322,16843.981445312500000
,G0800410003400,631,518,331520000.000000000000000,5597.576660156250000,5633.265136718750000,35.688476562500000,5606.499790736606883,5.437088992270738,2904166.891601562500000
,G0800410003701,632,725,464000000.000000000000000,5609.589843750000000,5672.601074218750000,63.011230468750000,5629.129382408405036,18.247896929814530,4081118.802246093750000
,G0800410003702,633,15,9600000.000000000000000,5612.302734375000000,5613.878417968750000,1.575683593750000,5613.041048177083212,0.473407797306571,84195.615722656250000
,G0800410003705,634,29,18560000.000000000000000,5611.978515625000000,5615.353515625000000,3.375000000000000,5613.655357623922100,0.940541258488751,162796.005371093750000
,G0800410003706,635,5,3200000.000000000000000,5613.341308593750000,5614.592773437500000,1.251464843750000,5614.012011718749818,0.455792866932491,28070.060058593750000
,G0800410003707,636,22,14080000.000000000000000,5611.736328125000000,5612.662597656250000,0.926269531250000,5612.165283203125000,0.239830551710600,123467.636230468750000
,G0800410003708,637,9,5760000.000000000000000,5612.376464843750000,5613.882324218750000,1.505859375000000,5612.999891493055657,0.424453126073486,50516.999023437500000
,G0800410003709,638,23,14720000.000000000000000,5612.998046875000000,5615.395996093750000,2.397949218750000,5614.166079313858972,0.713182606977530,129125.819824218750000
,G0800410003801,639,66,42240000.000000000000000,5612.053710937500000,5613.277832031250000,1.224121093750000,5612.694025213068016,0.257647907552375,370437.805664062500000
,G0800410003802,640,124,79360000.000000000000000,5612.904785156250000,5615.065917968750000,2.161132812500000,5613.543449155746202,0.505490041713145,696079.387695312500000
,G0800410003902,641,266,170240000.000000000000000,5602.651367187500000,5625.605957031250000,22.954589843750000,5610.720943594337768,7.080375716609645,1492451.770996093750000
,G0800410003905,642,14,8960000.000000000000000,5614.617675781250000,5616.404296875000000,1.786621093750000,5615.554408482143117,0.553701237761526,78617.761718750000000
,G0800410003906,643,11,7040000.000000000000000,5614.456542968750000,5615.432617187500000,0.976074218750000,5614.923561789772975,0.299840064837754,61764.159179687500000
,G0800410003909,644,2125,1360000000.000000000000000,5536.988281250000000,5624.141113281250000,87.152832031250000,5585.898142463235672,20.031027783794265,11870033.552734375000000
,G0800410004008,645,102,65280000.000000000000000,5624.009277343750000,5628.393554687500000,4.384277343750000,5627.213292738970267,1.009447628222610,573975.755859375000000
,G0800410004009,646,1,640000.000000000000000,5623.817871093750000,5623.817871093750000,0.000000000000000,5623.817871093750000,0.000000000000000,5623.817871093750000
,G0800410004100,647,5,3200000.000000000000000,5620.363281250000000,5622.441894531250000,2.078613281250000,5621.344433593750182,0.732753347030643,28106.722167968750000
,G0800410004200,648,7,4480000.000000000000000,5619.759277343750000,5623.108398437500000,3.349121093750000,5621.789829799106883,1.041912325547535,39352.528808593750000
,G0800410004300,649,16,10240000.000000000000000,5617.270019531250000,5622.538574218750000,5.268554687500000,5619.405273437500000,1.372055433742448,89910.484375000000000
,G0800410004401,650,21,13440000.000000000000000,5599.827148437500000,5615.130371093750000,15.303222656250000,5608.182733444940823,4.554412683323575,117771.837402343750000
,G0800410004402,651,39,24960000.000000000000000,5607.166503906250000,5618.145019531250000,10.978515625000000,5613.268692407852541,2.704702934186404,218917.479003906250000
,G0800410004403,652,818,523520000.000000000000000,5360.979492187500000,5610.714843750000000,249.735351562500000,5505.253843573311315,60.728919243321968,4503297.644042968750000
,G0800410004501,653,34,21760000.000000000000000,5614.902343750000000,5623.044921875000000,8.142578125000000,5619.699635225183556,2.046813535688171,191069.787597656250000
,G0800410004502,654,29,18560000.000000000000000,5618.586425781250000,5625.698242187500000,7.111816406250000,5623.177986934267210,1.563169295246358,163072.161621093750000
,G0800410004503,655,49,31360000.000000000000000,5605.260742187500000,5624.708007812500000,19.447265625000000,5615.073032924106883,5.338983335831567,275138.578613281250000
,G0800410004506,656,6,3840000.000000000000000,5611.968261718750000,5616.544433593750000,4.576171875000000,5614.902587890625000,1.574486159968348,33689.415527343750000
,G0800410004507,657,7,4480000.000000000000000,5609.669921875000000,5616.736816406250000,7.066894531250000,5613.131417410714675,2.750510792234885,39291.919921875000000
,G0800410004508,658,25,16000000.000000000000000,5585.090332031250000,5613.886718750000000,28.796386718750000,5601.801777343749563,7.915485331752291,140045.044433593750000
,G0800410004510,659,41,26240000.000000000000000,5586.253417968750000,5614.584960937500000,28.331542968750000,5599.517197027438669,7.545011096716141,229580.205078125000000
,G0800410004511,660,442,282880000.000000000000000,5298.847167968750000,5589.687988281250000,290.840820312500000,5480.069530366233266,78.984563123583456,2422190.732421875000000
,G0800410004601,661,485,310400000.000000000000000,5566.861328125000000,5611.738281250000000,44.876953125000000,5593.327841092139352,10.581855386977843,2712764.002929687500000
,G0800410004602,662,4616,2954240000.000000000000000,5230.978515625000000,5580.910156250000000,349.931640625000000,5445.048637403358953,88.922225161012008,25134344.510253906250000
,G0800410004603,663,987,631680000.000000000000000,5488.250976562500000,5628.101074218750000,139.850097656250000,5583.100951530046586,31.962218223604076,5510520.639160156250000
,G0800410004701,664,3,1920000.000000000000000,5616.417968750000000,5617.114257812500000,0.696289062500000,5616.750000000000000,0.285170741997617,16850.250000000000000
,G0800410004702,665,2,1280000.000000000000000,5617.264648437500000,5617.506835937500000,0.242187500000000,5617.385742187500000,0.121093750000000,11234.771484375000000
,G0800410004703,666,7,4480000.000000000000000,5617.000976562500000,5618.217773437500000,1.216796875000000,5617.700962611606883,0.365284717374635,39323.906738281250000
,G0800410004705,667,7,4480000.000000000000000,5617.415527343750000,5618.887207031250000,1.471679687500000,5618.229492187500000,0.464824845569601,39327.606445312500000
,G0800410004706,668,10,6400000.000000000000000,5616.927246093750000,5617.814453125000000,0.887207031250000,5617.368701171874818,0.295310102180555,56173.687011718750000
,G0800410004800,669,6,3840000.000000000000000,5617.517089843750000,5619.085937500000000,1.568847656250000,5618.267171223958030,0.498149023613475,33709.603027343750000
,G0800410004901,670,4,2560000.000000000000000,5618.938964843750000,5620.245117187500000,1.306152343750000,5619.629882812500000,0.494157150052551,22478.519531250000000
,G0800410004902,671,11,7040000.000000000000000,5618.431640625000000,5620.015136718750000,1.583496093750000,5619.136674360795041,0.524439914234722,61810.503417968750000
,G0800410005000,672,13,8320000.000000000000000,5624.829101562500000,5627.038574218750000,2.209472656250000,5626.094012920672867,0.618835851853292,73139.222167968750000
,G0800410005104,673,337,215680000.000000000000000,5606.872558593750000,5627.110839843750000,20.238281250000000,5617.549716304247340,4.757116240307611,1893114.254394531250000
,G0800410005105,674,7,4480000.000000000000000,5620.165527343750000,5621.377929687500000,1.212402343750000,5620.654017857143117,0.414114139143879,39344.578125000000000
,G0800410005106,675,14,8960000.000000000000000,5617.168945312500000,5619.640136718750000,2.471191406250000,5618.489920479910325,0.815659147924742,78658.858886718750000
,G0800410005107,676,13,8320000.000000000000000,5616.924804687500000,5620.893554687500000,3.968750000000000,5619.039851262019511,1.281733215992739,73047.518066406250000
