"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood","BTUelec_scaleHH","BTUng_scaleHH","BTUlpg_scaleHH","BTUfo_scaleHH","BTUwd_scaleHH","BTUelec_scalePop","BTUng_scalePop","BTUlpg_scalePop","BTUfo_scalePop","BTUwd_scalePop"
"1025","G0800830969600",8,1926,4891,30731951.5764521,48878352.3698717,6.45557877704947,0.0000000999999999999978,0.0127875325580362,59189738736.2468,94139706664.3729,12433.4447245973,0.000192599999999996,24.6287877067776,150309975160.427,239064021441.043,31574.235798549,0.000489099999999989,62.5438217413549
"1026","G0800850966100",8,1062,2237,30744298.1199845,49486832.9837006,0.0606693643379772,0.0000000999999999999978,0.0132428940007205,32650444603.4236,52555016628.6901,64.4308649269318,0.000106199999999998,14.0639534287652,68774994894.4054,110702045384.538,135.717368024055,0.000223699999999995,29.6243538796119
"1027","G0800850966201",8,1122,2419,32364467.1738314,43721223.6989233,23.3546195355668,0.0000000999999999999978,0.0451823169445012,36312932169.0388,49055212990.1919,26203.883118906,0.000112199999999998,50.6945596117303,78289646093.4981,105761640127.695,56494.8246565362,0.000241899999999995,109.296024688748
"1028","G0800850966202",8,1630,4632,30170343.515839,51624845.2168535,0.00440752881457421,0.0000000999999999999975,0.00316237343619432,49177659930.8176,84148497703.4713,7.18427196775597,0.000162999999999996,5.15466870099674,139749031165.366,239126283044.466,20.4156734691078,0.000463199999999988,14.6481137564521
"1029","G0800850966300",8,2631,6190,26110303.9938753,50942943.0044884,0.00000101692409480494,0.0000000999999999999978,0.00000185325992436942,68696209807.8858,134030883044.809,0.0026755272934318,0.000263099999999994,0.00487592686101593,161622781722.088,315336817197.783,0.00629476014684258,0.000618999999999987,0.0114716789318467
"1030","G0800850966400",8,2827,6277,25448422.3500766,48504092.0651691,0.000000998441180096067,0.0000000999999999999978,0.00000234790185120769,71942689983.6665,137121068268.233,0.00282259321613158,0.000282699999999994,0.00663751853336414,159739747091.431,304460185893.066,0.00626721528746302,0.000627699999999986,0.0147377799200307
"1031","G0800850966501",8,1197,2852,33388732.2619875,54715056.4556437,0.0216388404363787,0.0000000999999999999978,0.000568744373294807,39966312517.599,65493922577.4055,25.9016920023453,0.000119699999999997,0.680787014833884,95224664411.1882,156047341011.496,61.7139729245522,0.000285199999999994,1.62205895263679
"1032","G0800850966502",8,1632,3805,30976984.2419371,70530092.6555703,0.000000262632529938581,0.0000000999999999999978,0.000000829586044207516,50554438282.8414,115105111213.891,0.000428616288859764,0.000163199999999996,0.00135388442414667,117867425040.571,268367002554.445,0.0009993167764163,0.000380499999999992,0.0031565748982096
"1033","G0800850966503",8,1446,3534,29472031.851514,64827889.5094321,0.0000179364385882686,0.0000000999999999999978,0.0000363066649923172,42616558057.2893,93741128230.6388,0.0259360901986364,0.000144599999999997,0.0524994375788906,104154160563.25,229101761526.333,0.0633873739709412,0.000353399999999992,0.128307754082849
"1034","G0800850966601",8,1751,4755,29922318.209801,65755150.3292182,0.00000618969652036781,0.0000000999999999999975,0.0000153724182996691,52393979185.3615,115137268226.461,0.010838158607164,0.000175099999999996,0.0269171044427205,142280623087.604,312665739815.432,0.0294320069543489,0.000475499999999988,0.0730958490149264
"1035","G0800850966602",8,1827,4567,34573762.0191342,56023824.3977183,0.00535150886000473,0.0000000999999999999978,0.000510538430583661,63166263208.9582,102355527174.631,9.77720668722863,0.000182699999999996,0.932753712676349,157898371141.386,255860806024.38,24.4403409636416,0.00045669999999999,2.33162901247558
"1036","G0800870000100",8,995,2730,34190703.4516128,47060816.7361917,0.277867121377868,0.0000000999999999999975,0.000482670036478948,34019749934.3548,46825512652.5107,276.477785770979,0.0000994999999999975,0.480256686296553,93340620422.903,128476029689.803,758.57724136158,0.000272999999999993,1.31768919958753
"1037","G0800870000200",8,1096,2874,31227862.3963044,51871420.1484677,0.00685614120865944,0.0000000999999999999978,0.000144429162038466,34225737186.3496,56851076482.7206,7.51433076469074,0.000109599999999998,0.158294361594159,89748876526.9789,149078461506.696,19.7045498336872,0.000287399999999994,0.415089411698552
"1038","G0800870000300",8,819,2025,26285095.5925249,48564380.7601461,0.0000191406466433048,0.0000000999999999999978,0.00000730062467154781,21527493290.2779,39774227842.5596,0.0156761896008666,0.0000818999999999982,0.00597921160599766,53227318574.8628,98342871039.2958,0.0387598094526922,0.000202499999999996,0.0147837649598843
"1039","G0800870000400",8,1702,3962,27021423.218552,47274855.7914007,0.000000569724505309715,0.0000000999999999999978,0.000000698766059358229,45990462317.9755,80461804556.9639,0.000969671108037135,0.000170199999999996,0.00118929983302771,107058878791.903,187302978645.529,0.00225724849003709,0.000396199999999991,0.0027685111271773
"1040","G0800870000500",8,852,2468,29215143.8733912,50049150.0120227,0.000000255300321813627,0.0000000999999999999975,0.000000472434596154051,24891302580.1293,42641875810.2433,0.00021751587418521,0.0000851999999999978,0.000402514275923252,72102975079.5294,123521302229.672,0.000630081194236032,0.000246799999999994,0.0011659685833082
"1041","G0800870000600",8,2262,6684,28227968.1490381,49817405.5174411,0.00000193369174324135,0.0000000999999999999975,0.00000769331628861288,63851663953.1241,112686971280.452,0.00437401072321194,0.000226199999999994,0.0174022814448423,188675739108.171,332979538478.576,0.0129247956118252,0.000668399999999983,0.0514221260730885
"1042","G0800870000700",8,2370,5928,27587472.9808981,44454297.4056724,0.000000536254661629009,0.0000000999999999999978,0.00000142827778886887,65382310964.7285,105356684851.444,0.00127092354806075,0.000236999999999995,0.00338501835961922,163538539830.764,263525075020.826,0.00317891763413676,0.000592799999999987,0.00846683073241467
"1043","G0800870000800",8,689,1586,31858639.2144033,43911505.8376412,6.91642839642437,0.0000000999999999999978,0.00154154386694808,21950602418.7239,30255027522.1348,4765.41916513639,0.0000688999999999985,1.06212372432723,50527801794.0437,69643648258.499,10969.4554367291,0.000158599999999997,2.44488857297965
"1044","G0800890968000",8,697,1631,32505799.3486894,58603719.7702871,0.000000327403665989309,0.0000000999999999999978,0.000000007588233466049,22656542146.0365,40846792679.8901,0.000228200355194548,0.0000696999999999985,0.00000528899872583615,53016958737.7123,95582666945.3382,0.000533995379228563,0.000163099999999996,0.0000123764087831259
"1045","G0800890968100",8,1047,2576,26762267.3274684,51602155.9861739,0.0000000590102172583732,0.0000000999999999999978,0.00000000127396942670862,28020093891.8594,54027457317.5241,0.0000617836974695167,0.000104699999999998,0.00000133384598976392,68939600635.5585,132927153820.384,0.000152010319657569,0.000257599999999994,0.0000032817452432014
"1046","G0800890968200",8,1103,2802,32435147.1224364,63386936.6443964,0.00000044885131869242,0.0000000999999999999978,0.00000000303619742141673,35775967276.0474,69915791118.7692,0.000495083004517739,0.000110299999999998,0.00000334892575582265,90883282237.0668,177610196477.599,0.00125768139497616,0.000280199999999994,0.00000850742517480968
"1047","G0800890968300",8,1677,3797,28182466.4218725,51457776.9519342,0.000000132756167225819,0.0000000999999999999978,0.0000000034138144196857,47261996189.4802,86294691948.3937,0.000222632092437698,0.000167699999999996,0.00000572496678181293,107008825003.85,195385179086.494,0.000504075166956435,0.000379699999999992,0.0000129622533515466
"1048","G0800890968400",8,459,1091,31451904.0324463,51046703.4731965,0.0000560415815342766,0.0000000999999999999978,0.0000000567933751112848,14436423950.8929,23430436894.1972,0.025723085924233,0.000045899999999999,0.0000260681591760797,34314027299.3989,55691953489.2574,0.0611413654538958,0.000109099999999998,0.0000619615722464117
"1049","G0800890968500",8,720,1676,33763534.089098,57426615.5101297,0.0000657409013101718,0.0000000999999999999978,0.000000083710916650407,24309744544.1505,41347163167.2934,0.0473334489433237,0.0000719999999999984,0.000060271859988293,56587683133.3282,96247007594.9773,0.110181750595848,0.000167599999999996,0.000140299496306082
"1050","G0800890968600",8,1988,4752,27828442.8976477,51647456.84659,0.0000000586813098812624,0.0000000999999999999978,0.00000000235389532834881,55322944480.5237,102675144211.021,0.00011665844404395,0.000198799999999996,0.00000467954391275744,132240760649.622,245428714934.996,0.000278853584555759,0.00047519999999999,0.0000111857106003136
"1051","G0800910967600",8,2194,4722,30184823.1169538,47705277.765619,0.0178922890143431,0.0000000999999999999978,0.000579083564173179,66225501918.5967,104665379417.768,39.2556820974687,0.000219399999999995,1.27050933979595,142532734758.256,225264321609.253,84.487388725728,0.00047219999999999,2.73443259002575
"1052","G0800930000100",8,2567,6236,31039080.8496457,55219125.3182688,0.00159724969256305,0.0000000999999999999978,0.000255224057326242,79677320541.0406,141747494691.996,4.10013996080935,0.000256699999999994,0.655160155156462,193559708178.391,344346465484.724,9.96044908282319,0.000623599999999987,1.59157722148644
"1053","G0800930000200",8,1561,3937,30564157.574158,56842836.2481251,0.000416071833318417,0.0000000999999999999978,0.000346527432718385,47710649973.2606,88731667383.3233,0.649488131810049,0.000156099999999997,0.5409293224734,120331088369.46,223790246308.869,1.63807480777461,0.000393699999999991,1.36427850261228
"1054","G0800930000300",8,1223,3161,29585514.3123269,47150011.2578974,0.630448520984135,0.0000000999999999999978,0.0648308956732871,36183084003.9758,57664463768.4085,771.038541163597,0.000122299999999997,79.2881854084302,93519810741.2652,149041185586.214,1992.84777483085,0.000316099999999993,204.930461223261
"1055","G0800930000400",8,625,1488,30352524.4063778,48898037.1325803,179.095518573764,0.0000000999999999999978,0.00414430267021986,18970327753.9861,30561273207.8627,111934.699108603,0.0000624999999999986,2.59018916888741,45164556316.6901,72760279253.2795,266494.131637761,0.000148799999999997,6.16672237328714
"1056","G0800930000500",8,1143,2570,30466851.163942,45548338.0342015,986.26123845805,0.0000000999999999999978,0.402329733064869,34823610880.3858,52061750373.0923,1127296.59555755,0.000114299999999998,459.862884893145,78299807491.3311,117059228747.898,2534691.38283719,0.000256999999999994,1033.98741397671
"1057","G0800950967600",8,1152,3044,32116300.3412903,54475861.7515723,0.0000623368250951544,0.0000000999999999999978,0.00000794938601833083,36997977993.1664,62756192737.8113,0.0718120225096179,0.000115199999999998,0.00915769269311712,97762018238.8876,165824523171.786,0.18975329558965,0.000304399999999993,0.0241979310397991
"1058","G0800950967700",8,516,1274,32184426.0577991,50850605.3786075,0.000103669982737448,0.0000000999999999999978,0.0000082313087359675,16607163845.8244,26238912375.3615,0.0534937110925232,0.0000515999999999989,0.00424735530775923,41002958797.6361,64783671252.346,0.132075558007509,0.000127399999999997,0.0104866873296226
"1059","G0800970000100",8,2935,7558,27231609.7264466,39145611.7689813,0.0000164116356073651,0.0000000999999999999978,0.0000127321596866554,79924774547.1207,114892370541.96,0.0481681505076165,0.000293499999999994,0.0373688886803335,205816506312.483,295862533749.96,0.124039141920465,0.000755799999999984,0.0962296629117412
"1060","G0800970000401",8,2206,4645,26385948.0535954,35040118.4378906,0.000000694666433528282,0.0000000999999999999978,0.00000118855587767685,58207401406.2315,77298501273.9866,0.00153243415236339,0.000220599999999995,0.00262195426615513,122562728708.951,162761350144.002,0.00322672558373887,0.00046449999999999,0.00552084205180897
"1061","G0800970000402",8,1021,3111,25472932.6743712,31646781.6781565,0.000000378541540735402,0.0000000999999999999975,0.00000116913848234828,26007864260.533,32311364093.3978,0.000386490913090846,0.000102099999999997,0.00119369039047759,79246293549.9687,98453137800.7449,0.00117764273322784,0.000311099999999992,0.0036371898185855
"1062","G0800970000500",8,856,2595,29235493.8307013,41076357.3717981,0.0000305478635378559,0.0000000999999999999975,0.0000311059489347007,25025582719.0804,35161361910.2591,0.0261489711884046,0.0000855999999999978,0.0266266922881038,75866106490.67,106593147379.816,0.079271705880736,0.000259499999999993,0.0807199374855483
"1063","G0800990000100",8,569,1307,29310554.1966902,52970257.9366271,0.00321498854432131,0.0000000999999999999978,0.0000727387394068005,16677705337.9167,30140076765.9408,1.82932848171883,0.0000568999999999988,0.0413883427224695,38308894335.0741,69232127123.1716,4.20199002742796,0.000130699999999997,0.0950695324046882
"1064","G0800990000200",8,931,2539,24771414.8813104,61039888.9130382,0.0000001455996363504,0.0000000999999999999978,0.000000668594789143159,23062187254.5,56828136578.0385,0.000135553261442223,0.000093099999999998,0.000622461748692281,62894622383.6471,154980277950.204,0.000369677476693666,0.000253899999999995,0.00169756216963448
"1065","G0800990000300",8,2036,4569,25476499.6105548,52368219.5833055,0.000000137236523336982,0.0000000999999999999978,0.00000057872921307443,51870153207.0895,106621695071.61,0.000279413561514096,0.000203599999999996,0.00117829267781954,116402126720.625,239270395276.123,0.000627033675126673,0.00045689999999999,0.00264421377453707
"1066","G0800990000600",8,548,1427,26811802.0439126,57974873.7027085,0.00000442189072896784,0.0000000999999999999978,0.0000021388119735074,14692867520.0641,31770230789.0843,0.00242319611947438,0.0000547999999999988,0.00117206896148206,38260441516.6633,82730144773.765,0.00631003807023711,0.000142699999999997,0.00305208468619506
"1067","G0800990000700",8,879,2210,25753164.0034815,50985034.1557103,0.0000664808202177419,0.0000000999999999999978,0.00000963244671668943,22637031159.0603,44815845022.8694,0.0584366409713951,0.0000878999999999981,0.00846692066397001,56914492447.6942,112676925484.12,0.14692261268121,0.000220999999999995,0.0212877072438836
"1068","G0801010000100",8,1130,2640,26019528.6955755,63955104.5123463,0.000000285517751480086,0.0000000999999999999978,0.000000190332700330106,29402067426.0003,72269268098.9513,0.000322635059172498,0.000112999999999998,0.00021507595137302,68691555756.3193,168841475912.594,0.000753766863907428,0.000263999999999994,0.000502478328871481
"1069","G0801010000200",8,698,2009,26762775.4913003,65767900.5734659,0.000000477181782727361,0.0000000999999999999975,0.000000693413259466671,18680417292.9276,45905994600.2792,0.000333072884343698,0.0000697999999999982,0.000484002455107736,53766415962.0223,132127712252.093,0.000958658201499269,0.000200899999999995,0.00139306723826854
"1070","G0801010000400",8,1201,2777,25333994.7879724,54866535.062235,0.000000361637614592936,0.0000000999999999999978,0.000000163567068466126,30426127740.3548,65894708609.7442,0.000434326775126117,0.000120099999999997,0.000196444049227818,70352503526.1992,152364367867.826,0.00100426765572458,0.000277699999999994,0.000454225749130433
"1071","G0801010000500",8,991,2010,26498343.7349205,49286321.6394336,0.000000106827617038768,0.0000000999999999999978,0.000000244358056107615,26259858641.3062,48842744744.6787,0.000105866168485419,0.0000990999999999979,0.000242158833602646,53261670907.1903,99065506495.2615,0.000214723510247924,0.000200999999999996,0.000491159692776306
"1072","G0801010000600",8,860,1896,22105598.7963045,45212364.5085083,0.000000147202815242996,0.0000000999999999999978,0.000000110363040930039,19010814964.8219,38882633477.3171,0.000126594421108977,0.0000859999999999981,0.0000949122151998331,41912215317.7934,85722643108.1318,0.000279096537700721,0.000189599999999996,0.000209248325603353
"1073","G0801010000800",8,1226,3264,23194393.818616,44612519.8117717,0.00000025254295771429,0.0000000999999999999978,0.000000100533837439513,28436326821.6232,54694949289.2321,0.00030961766615772,0.000122599999999997,0.000123254484700843,75706501423.9626,145615264665.623,0.000824300213979443,0.000326399999999993,0.000328142445402571
"1074","G0801010000902",8,2548,5990,23686738.8602329,50088179.7133148,0.000000486664636768007,0.0000000999999999999978,0.000000350601981740943,60353810615.8734,127624681909.526,0.00124002149448488,0.000254799999999994,0.000893333849475922,141883565772.795,300028196482.756,0.00291512117424036,0.000598999999999987,0.00210010587062825
"1075","G0801010000903",8,43,597,26402657.2626646,25512288.1148172,0.000000024860721341708,0.0000000999999999999968,0.00000918542169166224,1135314262.29458,1097028388.93714,0.00000106901101769344,0.00000429999999999986,0.000394973132741476,15762386385.8108,15230836004.5459,0.0000148418506409997,0.0000596999999999981,0.00548369674992236
"1076","G0801010000904",8,1928,4035,24336958.3713083,43384815.0230585,0.00000021987040686791,0.0000000999999999999978,0.00000013871009400474,46921655739.8824,83645923364.4568,0.000423910144441331,0.000192799999999996,0.000267433061241139,98199627028.2291,175057728618.041,0.000887177091712019,0.000403499999999991,0.000559695229309127
"1077","G0801010000905",8,1067,2227,18045406.1266941,30954626.1738528,0.000000242436999535609,0.0000000999999999999978,0.000000646101002545032,19254448337.1826,33028586127.5009,0.000258680278504494,0.000106699999999998,0.000689389769715549,40187119444.1479,68935952489.1701,0.000539907197965801,0.000222699999999995,0.00143886693266779
"1078","G0801010001000",8,1736,5227,24221576.180224,56787434.255679,0.000000346310509074803,0.0000000999999999999975,0.00000118815109433073,42048656248.8689,98582985867.8587,0.000601195043753859,0.000173599999999996,0.00206263029975814,126606178694.031,296827918854.434,0.001810165030934,0.000522699999999987,0.00621046577006671
"1079","G0801010001100",8,978,2254,24167944.5210978,55339289.3592569,0.000000861898121848809,0.0000000999999999999978,0.000000199530480782313,23636249741.6337,54121824993.3532,0.000842936363168135,0.0000977999999999979,0.000195140810205103,54474546950.5545,124734758215.765,0.00194271836664721,0.000225399999999995,0.000449741703683335
"1080","G0801010001200",8,799,2195,25951026.8090112,59790727.1016075,0.000000343973264596574,0.0000000999999999999975,0.000000740006056346286,20734870420.4,47772790954.1844,0.000274834638412663,0.000079899999999998,0.000591264839020682,56962503845.7796,131240645988.028,0.000755021315789481,0.000219499999999994,0.0016243132936801
"1081","G0801010001400",8,643,1435,21161423.4131239,40185232.4099283,0.000000086529010347063,0.0000000999999999999978,0.000000237479344771232,13606795254.6387,25839104439.5839,0.0000556381536531615,0.0000642999999999986,0.000152699218687902,30366642597.8328,57665808508.2471,0.000124169129848035,0.000143499999999997,0.000340782859746719
"1082","G0801010001500",8,950,2270,27269773.9578932,52789677.3330126,0.000000195121158782628,0.0000000999999999999978,0.000000138591701972922,25906285259.9985,50150193466.362,0.000185365100843497,0.0000949999999999979,0.000131662116874276,61902386884.4175,119832567545.939,0.000442925030436567,0.000226999999999995,0.000314603163478534
"1083","G0801010001600",8,786,1744,30304542.9277055,67227725.5217646,0.000000192665779986518,0.0000000999999999999978,0.000000164358303480708,23819370741.1765,52840992260.1069,0.000151435303069403,0.0000785999999999983,0.000129185626535837,52851122865.9184,117245153309.957,0.000336009120296488,0.000174399999999996,0.000286640881270355
"1084","G0801010001700",8,1965,4513,27588563.9028555,65442551.3987634,0.000000340534514495686,0.0000000999999999999978,0.000000275427788415387,54211528069.111,128594613498.57,0.000669150320984023,0.000196499999999996,0.000541215604236235,124507188893.587,295342234462.619,0.00153683226391903,0.00045129999999999,0.00124300560911864
"1085","G0801010001800",8,976,2192,28281423.0301519,62037458.2559576,0.000000246250258389402,0.0000000999999999999978,0.000000298771602860322,27602668877.4283,60548559257.8146,0.000240340252188056,0.0000975999999999979,0.000291601084391675,61992879282.093,135986108497.059,0.000539780566389569,0.000219199999999995,0.000654907353469827
"1086","G0801010001900",8,656,1547,25064172.9593197,44211624.119541,0.000000132005359418421,0.0000000999999999999978,0.000000162031541887318,16442097461.3137,29002825422.4189,0.000086595515778484,0.0000655999999999986,0.000106292691478081,38774275568.0676,68395382512.93,0.000204212291020297,0.000154699999999997,0.000250662795299681
"1087","G0801010002000",8,1276,3047,25536374.1206526,57282303.2575837,0.000000199622480645293,0.0000000999999999999978,0.000000333085920673754,32584413377.9528,73092218956.6768,0.000254718285303394,0.000127599999999997,0.00042501763477971,77809331945.6286,174539178025.858,0.000608249698526209,0.000304699999999993,0.00101491280029293
"1088","G0801010002100",8,642,1340,22976060.9999669,45919095.7265912,0.000000126951273086642,0.0000000999999999999978,0.000000268583718970267,14750631161.9788,29480059456.4715,0.0000815027173216242,0.0000641999999999986,0.000172430747578911,30787921739.9557,61531588273.6322,0.0001701147059361,0.000133999999999997,0.000359902183420158
"1089","G0801010002200",8,612,1493,26894402.9532159,57777736.5367779,0.000000201700665745305,0.0000000999999999999978,0.000000418115200444112,16459374607.3681,35359974760.5081,0.000123440807436127,0.0000611999999999987,0.000255886502671796,40153343609.1514,86262160649.4094,0.000301139093957741,0.000149299999999997,0.000624245994263059
"1090","G0801010002300",8,1515,3628,23429333.6742363,49714314.0527659,0.000000151220386946718,0.0000000999999999999978,0.000000373615398362795,35495440516.4681,75317185789.9403,0.000229098886224278,0.000151499999999997,0.000566027328519634,85001622570.1295,180363531383.435,0.000548627563842693,0.000362799999999992,0.00135547666526022
"1091","G0801010002400",8,771,1719,25399315.706463,59149419.9417553,0.000000359159463972796,0.0000000999999999999978,0.000000167226420587692,19582872409.683,45604202775.0933,0.000276911946723026,0.0000770999999999983,0.00012893157027311,43661423699.4099,101677852879.877,0.000617395118569237,0.000171899999999996,0.000287462216990242
"1092","G0801010002500",8,1116,2801,28842383.2606535,56463956.9188907,0.000000679508302002585,0.0000000999999999999978,0.00000135122893299594,32188099718.8893,63013775921.482,0.000758331265034885,0.000111599999999998,0.00150797148922347,80787515513.0904,158155543329.813,0.00190330275390924,0.000280099999999994,0.00378479224132162
"1093","G0801010002600",8,1637,4158,20623231.4649364,44630856.4844952,0.000000224937058359418,0.0000000999999999999978,0.000000259553808256955,33760229908.1009,73060712065.1186,0.000368221964534368,0.000163699999999996,0.000424889584116635,85751396431.2057,185575101262.531,0.000935288288658461,0.000415799999999991,0.00107922473473242
"1094","G0801010002700",8,2179,5378,25707799.0454172,64181284.3414564,0.000000398291690282374,0.0000000999999999999978,0.000000490312460263821,56017294119.964,139851018580.034,0.000867877593125293,0.000217899999999995,0.00106839085091487,138256543266.254,345166947188.353,0.00214201271033861,0.000537799999999988,0.00263690041129883
"1095","G0801010002801",8,2092,5419,24944186.0717084,53699909.0258359,0.000000143112688651508,0.0000000999999999999978,0.000000644565745103298,52183237262.014,112340209682.049,0.000299391744658955,0.000209199999999995,0.0013484315387561,135172544322.588,290999807011.005,0.000775527659802522,0.000541899999999988,0.00349290177271477
"1096","G0801010002802",8,1591,3521,27996084.7555167,62604605.4127182,0.00000100027228432809,0.0000000999999999999978,0.000000950957543775578,44541770846.0271,99603927211.6347,0.001591433204366,0.000159099999999997,0.00151297345214694,98574214424.1743,220430815658.181,0.00352195871311922,0.000352099999999992,0.00334832151163381
"1097","G0801010002804",8,1735,4463,30848718.0476991,50521303.2253313,0.0693281184757666,0.0000000999999999999978,0.00117414550176009,53522525812.758,87654461095.9497,120.284285555455,0.000173499999999996,2.03714244555376,137677828646.881,225476576294.653,309.411392757346,0.00044629999999999,5.2402113743553
"1098","G0801010002806",8,1472,4500,32872236.8975248,58701256.44969,0.0213834771815302,0.0000000999999999999975,0.000834839024097804,48387932713.1566,86408249493.9437,31.4764784112125,0.000147199999999996,1.22888304347197,147925066038.862,264155654023.605,96.225647316886,0.000449999999999989,3.75677560844012
"1099","G0801010002807",8,1767,4708,27355946.651149,59216113.0612015,0.000000240346860831742,0.0000000999999999999978,0.00000110833377252963,48337957732.5803,104634871779.143,0.000424692903089688,0.000176699999999996,0.00195842577605985,128791796833.609,278789460292.137,0.00113155302079584,0.00047079999999999,0.00521803540106949
"1100","G0801010002808",8,1124,3381,34022407.4195827,73593546.6449543,0.000000124099062984885,0.0000000999999999999971,0.00000187770382863319,38241185939.6109,82719146428.9286,0.00013948734679501,0.000112399999999997,0.00211053910338371,115029759485.609,248819781206.59,0.000419578931951895,0.00033809999999999,0.00634851664460881
"1101","G0801010002901",8,1226,3030,24408712.5545124,48800080.3899089,0.000000569360042945456,0.0000000999999999999978,0.000000702118682197769,29925081591.8322,59828898558.0283,0.000698035412651129,0.000122599999999997,0.000860797504374465,73958399040.1725,147864243581.424,0.00172516093012473,0.000302999999999993,0.00212741960705924
"1102","G0801010002903",8,2711,7168,26844859.3728932,58635122.6106427,0.0000000984297119930745,0.0000000999999999999978,0.00000116292882563481,72776413759.9134,158959817397.452,0.000266842949213225,0.000271099999999994,0.00315270004629598,192423951984.898,420296558873.087,0.000705544175566358,0.000716799999999984,0.00833587382215035
"1103","G0801010002906",8,1546,4414,33887453.7518613,81055472.7921886,0.00000286246045490366,0.0000000999999999999971,0.00000221401940757134,52390003500.3776,125311760936.724,0.00442536386328106,0.000154599999999996,0.00342287400410529,149579220860.716,357778856904.72,0.0126349004479448,0.000441399999999987,0.00977268166501988
"1104","G0801010002911",8,929,2820,34194185.6401248,84040789.8389574,0.000000766931686479731,0.0000000999999999999971,0.00000178360955006849,31766398459.676,78073893760.3914,0.00071247953673967,0.0000928999999999973,0.00165697327201363,96427603505.152,236995027345.86,0.00216274735587284,0.000281999999999992,0.00502977893119314
"1105","G0801010002912",8,643,1691,25611086.6850838,51183161.7171756,0.000000540550095623093,0.0000000999999999999978,0.000000928654349894987,16467928738.5089,32910772984.1439,0.000347573711485649,0.0000642999999999986,0.000597124746982477,43308347584.4767,86550726463.7439,0.00091407021169865,0.000169099999999996,0.00157035450567242
"1106","G0801010002913",8,1300,3199,32315971.9962177,67480223.0094557,0.000000145702852805017,0.0000000999999999999978,0.000000865311242266037,42010763595.083,87724289912.2924,0.000189413708646522,0.000129999999999997,0.00112490461494585,103378794415.9,215869233407.249,0.000466103426123249,0.000319899999999993,0.00276813066400905
"1107","G0801010002914",8,1251,3469,27446045.5408799,59473571.10559,0.000000776628711284702,0.0000000999999999999975,0.0000011971733405226,34335002971.6407,74401437453.0931,0.000971562517817163,0.000125099999999997,0.00149766384899377,95210331981.3123,206313818165.292,0.00269412499944663,0.000346899999999991,0.0041529943182729
"1108","G0801010002915",8,910,2550,28558057.2968473,65465288.9393504,0.000000867565715471782,0.0000000999999999999975,0.000000878063529216946,25987832140.1311,59573412934.8089,0.000789484801079321,0.0000909999999999977,0.00079903781158742,72823046106.9607,166936486795.344,0.00221229257445304,0.000254999999999994,0.00223906199950321
"1109","G0801010002916",8,1244,3148,26320232.7375815,67333991.5878616,0.000000522803816703387,0.0000000999999999999978,0.00000190828970674374,32742369525.5513,83763485535.2998,0.000650367947979014,0.000124399999999997,0.00237391239518922,82856092657.9064,211967405518.588,0.00164578641498226,0.000314799999999993,0.00600729599682931
"1110","G0801010002917",8,1090,3189,31881824.6344642,62439216.3891389,0.0000818149041058148,0.0000000999999999999975,0.00001040039984624,34751188851.566,68058745864.1614,0.0891782454753382,0.000108999999999997,0.0113364358324016,101671138759.306,199118661064.964,0.260907729193444,0.000318899999999992,0.0331668751096595
"1111","G0801010002918",8,2486,7491,34039770.0880849,73377562.5574666,0.0000035263215069137,0.0000000999999999999975,0.00000834331899658093,84622868438.9791,182416620517.862,0.00876643526618745,0.000248599999999994,0.0207414910255002,254991917729.844,549671321117.983,0.0264156744082905,0.000749099999999981,0.0624998026033878
"1112","G0801010003001",8,414,1168,29030798.6465988,62548956.7866771,0.000000482791924397383,0.0000000999999999999975,0.00000393964543413814,12018750639.6919,25895268109.6843,0.000199875856700516,0.000041399999999999,0.00163101320973319,33907972819.2274,73057181526.8389,0.000563900967696143,0.000116799999999997,0.00460150586707334
"1113","G0801010003004",8,1074,3057,30740851.7657732,63635016.5448873,0.0000000651906649881697,0.0000000999999999999971,0.0000015804414809394,33015674796.4404,68344007769.209,0.0000700147741972943,0.000107399999999997,0.00169739415052892,93974783847.9688,194532245577.721,0.000199287862868835,0.000305699999999991,0.00483140960723175
"1114","G0801010003103",8,736,1814,27615369.3358683,64023364.7586526,0.000000206475530127377,0.0000000999999999999978,0.000000561464496668333,20324911831.199,47121196462.3683,0.000151965990173749,0.0000735999999999984,0.000413237869547893,50094279975.265,116138383672.196,0.000374546611651061,0.000181399999999996,0.00101849659695636
"1115","G0801010003104",8,869,2115,30100461.2738214,69631883.603638,0.000000455406453457303,0.0000000999999999999978,0.00000288598166573503,26157300846.9508,60510106851.5614,0.000395748208054396,0.0000868999999999981,0.00250791806752374,63662475594.1323,147271433821.694,0.000963184649062196,0.000211499999999995,0.00610385122302958
"1116","G0801010003105",8,1157,3385,32956352.4851557,73850043.7019325,0.000000175561236073613,0.0000000999999999999971,0.00000264998841697105,38130499825.3252,85444500563.1359,0.000203124350137171,0.000115699999999997,0.00306603659843551,111557253162.252,249982397931.042,0.000594274784109181,0.00033849999999999,0.00897021079144702
