"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","BTUng","CFng","COng","NOxNG","SOxNG","TOGng","PMng","CO2ng","BTUlpg","GALlpg","COlpg","NOxLPG","SOxLPG","TOGlpg","PMlpg","CO2lpg","BTUfo","GALfo","COfo","NOxFO","SOxFO","TOGfo","PMfo","CO2fo","response","SE","BTUwd","GISJOIN","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21"
"771","G0800670970800","08",2517,10.0416468947735,0.0431798008102245,24619579.7069895,46597051.2307499,44934.4756323529,1.79737902529411,4.22384070944117,0.0269606853794117,0.494279231955881,0.341502014805882,5451.85499399774,52563364.016186,574.450438418679,1.06273331107456,10.3401078915362,20.6802157830725,1.43210494297777,0.16084612275723,7306.30759824985,27181231.7586462,195.548429918318,0.977742149591589,3.51987173852972,7.03974347705944,0.487502235786366,0.488871074795794,4384.33268266963,9.65286376724511,0.124933037547575,25214248.8425572,"G0800670970800",0.77870480731029,0.00715137067938021,0,0.191895113230036,0.0107270560190703,0.0055621771950735
"772","G0800670970900","08",1687,10.0852202820398,0.0431798008102245,25716053.2423277,43547732.3386997,41993.9559678879,1.67975823871551,3.94743186098146,0.0251963735807327,0.461933515646766,0.319154065355948,5095.08468362787,49219952.042865,537.911215523868,0.995135748719156,9.68240187942963,19.3648037588593,1.341012660301,0.150615140346683,6841.57333395823,29970004.7629338,215.611545057078,1.07805772528539,3.8810078110274,7.76201562205481,0.537519581827295,0.539028862642695,4834.16176826123,9.70903524471723,0.124933037547575,26671104.2744835,"G0800670970900",0.701837581505631,0.021339656194428,0,0.203912270302312,0.0515708358032009,0.021339656194428
"773","G0800670971000","08",1342,10.1756950338132,0.0431798008102245,28151205.7990357,56684218.0413063,54661.7338874699,2.1864693554988,5.13820298542218,0.032797040332482,0.601279072762169,0.415429177544772,6632.05351083284,52152642.1945777,569.961773453889,1.05442928088969,10.25931192217,20.51862384434,1.42091470122054,0.159589296567089,7249.2172650463,32133821.2135937,231.178569881969,1.15589284940984,4.16121425787544,8.32242851575088,0.576328174715749,0.577946424704922,5183.18536175266,9.82981145656239,0.124933037547575,30094937.0804395,"G0800670971000",0.783904619970194,0,0,0.177347242921013,0.0230998509687034,0.0156482861400894
"774","G0800670971100","08",1881,9.96924834938795,0.0431798008102245,22900150.9907812,39173363.2077182,37775.663652573,1.51102654610292,3.55091238334186,0.0226653981915438,0.415532300178303,0.287095043759555,4583.28349530303,50379673.7905767,550.585493110278,1.01858316225401,9.91053887598501,19.82107775197,1.37260963432392,0.154163938070878,7002.77465689016,29656183.1199539,213.353835395352,1.06676917697676,3.84036903711633,7.68073807423267,0.531891111640612,0.53338458848838,4783.54233724857,9.6933773211216,0.124933037547575,26256742.6486204,"G0800670971100",0.771929824561403,0.0489101541733121,0,0.168527379053695,0.0106326422115896,0
"775","G0800690000100","08",1544,9.82795762976943,0.0431798008102245,19882755.2244365,26442416.869484,25498.9555154137,1.01995822061655,2.39690181844889,0.0152993733092482,0.280488510669551,0.193792061917144,3093.76277372963,41334440.731941,451.732647722903,0.83570539828737,8.13118765901225,16.2623753180245,1.1261694907732,0.126485141362413,5745.4872617398,81016308.3386959,582.851139127309,2.91425569563654,10.4913205042916,20.9826410085831,1.45304788984438,1.45712784781827,13067.9305350316,9.8489292496632,0.124933037547575,30675820.7759201,"G0800690000100",0.55440414507772,0.00582901554404145,0,0.423575129533679,0,0.0161917098445596
"776","G0800690000201","08",1290,10.1028290370586,0.0431798008102245,26172891.2944059,44050809.2228272,42479.08314641,1.6991633258564,3.99303381576254,0.025487449887846,0.46726991461051,0.322841031912716,5153.94467907078,50670935.5189065,553.76861182167,1.02447193187009,9.96783501279007,19.9356700255801,1.38054514927142,0.155055211310068,7043.260037128,84554055.8933396,608.302560383739,3.04151280191869,10.9494460869073,21.8988921738146,1.51649828303666,1.52075640095935,13638.5692155957,10.0270137796089,0.124933037547575,36655345.7561613,"G0800690000201",0.684496124031008,0.0131782945736434,0,0.295348837209302,0,0.00697674418604651
"777","G0800690000202","08",1041,10.1233722165391,0.0431798008102245,26716126.4821288,49048497.9420942,47298.4551032731,1.89193820413092,4.44605477970767,0.0283790730619638,0.520283006136004,0.359468258784875,5738.67425922502,51486287.9957104,562.679373081576,1.04095684020092,10.1282287154684,20.2564574309367,1.40275967709237,0.157550224462841,7156.59403140374,91739052.3026942,659.993182033771,3.29996591016886,11.8798772766079,23.7597545532158,1.64536300281019,1.64998295508443,14797.5091364246,10.0492764837408,0.124933037547575,37480544.3675069,"G0800690000202",0.751200768491835,0.00672430355427474,0,0.20268972142171,0.0124879923150817,0.0268972142170989
"778","G0800690000300","08",1195,10.2569239286382,0.0431798008102245,30533336.3946255,65090389.7399036,62767.9746768598,2.51071898707439,5.90018961962482,0.0376607848061159,0.690447721445458,0.477036607544134,7615.57559956872,53869372.9995621,588.723448663003,1.08913838002656,10.5970220759341,21.1940441518681,1.46768755751687,0.164842565625641,7487.84284693913,81465033.4678099,586.079377466258,2.93039688733129,10.5494287943926,21.0988575887853,1.46109588802338,1.46519844366564,13140.3098983577,10.0716326670442,0.124933037547575,38327902.8463252,"G0800690000300",0.871129707112971,0,0,0.110460251046025,0,0.0184100418410042
"779","G0800690000401","08",839,10.1349770762298,0.0431798008102245,27027969.3279488,53215075.2797626,51316.3696043998,2.05265478417599,4.82373874281358,0.0307898217626399,0.564480065648398,0.390004408993439,6226.16380773223,48199085.7426825,526.754450642418,0.974495733688473,9.48158011156352,18.963160223127,1.31319884545155,0.147491246179877,6699.67291823287,88255327.9326074,634.930416781348,3.17465208390674,11.4287475020643,22.8574950041285,1.5828815290359,1.58732604195337,14235.5843955296,10.0910299918143,0.124933037547575,39078619.0300831,"G0800690000401",0.731823599523242,0.032181168057211,0,0.222884386174017,0.0131108462455304,0
"780","G0800690000402","08",1145,10.0328291286642,0.0431798008102245,24403444.3274663,39258472.3169921,37857.7360819596,1.51430944327839,3.5586271917042,0.0227146416491758,0.416435096901556,0.287718794222893,4593.24126108808,46317927.5590352,506.195794179747,0.936462219232532,9.11152429523545,18.2230485904709,1.26194611489011,0.141734822370329,6438.1919307059,92504226.8573236,665.498034944774,3.32749017472387,11.9789646290059,23.9579292580119,1.65908660111732,1.66374508736194,14920.9317920863,10.0111579657875,0.124933037547575,36078728.8637417,"G0800690000402",0.719650655021834,0.0148471615720524,0,0.246288209606987,0.00786026200873362,0.011353711790393
"781","G0800690000503","08",2620,9.86663263259508,0.0431798008102245,20666784.277953,28255499.964171,27247.3480850251,1.089893923401,2.56125071999236,0.0163484088510151,0.299720828935276,0.207079845446191,3305.89349580801,44558883.5386828,486.97168956616,0.900897625697396,8.76549041219088,17.5309808243818,1.21402042208844,0.136352073078525,6193.6848118769,71968340.2265156,517.757843356227,2.58878921678114,9.31964118041209,18.6392823608242,1.29077030348707,1.29439460839057,11608.493278537,9.71104455497133,0.124933037547575,26724748.6738629,"G0800690000503",0.48206106870229,0.0309160305343511,0,0.456488549618321,0,0.0251908396946565
"782","G0800690000504","08",1325,10.0480438963343,0.0431798008102245,24777576.0093084,39963247.8449029,38537.3653277752,1.54149461311101,3.62251234081087,0.0231224191966651,0.423911018605527,0.292883976491092,4675.69999785364,49358213.3357369,539.422234877236,0.997931134522887,9.70960022779025,19.4192004555805,1.34477963154895,0.151038225765626,6860.79165366742,75174578.7564672,540.824307600484,2.70412153800242,9.7348375368087,19.4696750736174,1.34827499884801,1.35206076900121,12125.6595534182,9.92802951670723,0.124933037547575,33200834.6094145,"G0800690000504",0.582641509433962,0.0188679245283019,0,0.387169811320755,0,0.0113207547169811
"783","G0800690000505","08",1467,10.0376507278939,0.0431798008102245,24521392.0757204,41089761.3604517,39623.6850149004,1.58494740059601,3.72462639140063,0.0237742110089402,0.435860535163904,0.301140006113243,4807.50207917284,51716302.5510943,565.193138413306,1.04560730606462,10.1734764914395,20.346952982879,1.40902649406437,0.158254078755726,7188.56605460211,62657530.6118138,450.773601523841,2.2538680076192,8.11392482742913,16.2278496548583,1.12377858859893,1.1269340038096,10106.6596876856,9.77267466080058,0.124933037547575,28423610.5887192,"G0800690000505",0.655760054533061,0.010906612133606,0,0.329243353783231,0.00408997955010225,0
"784","G0800690000506","08",1191,10.2196392494675,0.0431798008102245,29415872.3378636,55160879.1268397,53192.7474704337,2.12770989881735,5.00011826222077,0.0319156484822602,0.58512022217477,0.404264880775296,6453.82285784025,57891852.7953237,632.684015598825,1.17046542885783,11.3883122807788,22.7766245615577,1.57728125088787,0.177151524367671,8046.96753854999,74219722.43608,533.95483766964,2.6697741883482,9.61118707805352,19.222374156107,1.33114941031041,1.3348870941741,11971.6412289397,10.0194563790832,0.124933037547575,36379370.7671472,"G0800690000506",0.638958858102435,0.019311502938707,0,0.314021830394626,0.0151133501259446,0.0125944584382872
"785","G0800690000600","08",547,9.64661496532934,0.0431798008102245,16585189.8589476,22433690.4814105,21633.2598663554,0.865330394654214,2.0335264274374,0.0129799559198132,0.237965858529909,0.164412774984301,2624.74178632503,34837625.1939941,380.730751174773,0.70435188967333,6.85315352114592,13.7063070422918,0.949161762678709,0.106604610328936,4842.42990196518,76654918.7682466,551.474235742782,2.75737117871391,9.92653624337007,19.8530724867401,1.37482526970675,1.37868558935695,12364.4383973182,9.77154011176395,0.124933037547575,28391380.8952493,"G0800690000600",0.489945155393053,0.0164533820840951,0,0.46800731261426,0,0.0109689213893967
"786","G0800690000801","08",729,10.1480489033319,0.0431798008102245,27383593.5351427,49985935.02914,48202.4445796915,1.92809778318766,4.531029790491,0.0289214667478149,0.530226890376606,0.366338578805655,5848.35439840938,49265223.0279482,538.40596957387,0.996051043711659,9.69130745232966,19.3826149046593,1.34224608214766,0.150753671480684,6847.8660008848,87445382.2693376,629.10346956358,3.1455173478179,11.3238624521444,22.6477249042889,1.568354949622,1.57275867390895,14104.9401600442,10.0560462355307,0.124933037547575,37735139.1492342,"G0800690000801",0.692729766803841,0.00685871056241427,0,0.263374485596708,0.037037037037037,0
"787","G0800690000802","08",540,10.0620466962463,0.0431798008102245,25126972.0004842,50046298.2975734,48260.6540960206,1.93042616384083,4.53650148502594,0.0289563924576124,0.530867195056227,0.366780971129757,5855.41690081609,48156103.7469901,526.28471232312,0.973626717797772,9.47312482181616,18.9462496436323,1.31202778782154,0.147359719450474,6693.69842083163,88085371.0286101,633.707705241799,3.168538526209,11.4067386943524,22.8134773887048,1.57983330916781,1.5842692631045,14208.1703469148,10.0328367094462,0.124933037547575,36869409.8980541,"G0800690000802",0.75,0,0,0.233333333333333,0,0.0166666666666667
"788","G0800690000901","08",2502,10.1315315837765,0.0431798008102245,26935004.9096681,43423719.7642237,41874.3681429351,1.6749747257174,3.9361906054359,0.0251246208857611,0.460618049572286,0.318245197886307,5080.57521241417,50417098.2609852,550.994494775908,1.01933981533543,9.91790090596635,19.8358018119327,1.37362927547634,0.154278458537254,7007.97665827694,82370843.6287296,592.59599732899,2.96297998664495,10.6667279519218,21.3334559038436,1.47734182134117,1.48148999332248,13286.4170773141,9.9862203838193,0.124933037547575,35190138.3048129,"G0800690000901",0.60431654676259,0.00919264588329336,0,0.3792965627498,0,0
"789","G0800690000902","08",1664,10.0002966898139,0.0431798008102245,23622315.6690057,36923164.2350284,35605.7514320428,1.42423005728171,3.34694063461202,0.0213634508592257,0.391663265752471,0.270603710883525,4320.01021549832,51244900.2199645,560.041312976378,1.0360764290063,10.0807436335748,20.1614872671496,1.39618299325011,0.156811567633386,7123.04113057507,74763289.9984298,537.865395672157,2.68932697836079,9.68157712209883,19.3631542441977,1.34089843141069,1.34466348918039,12059.3186767467,9.8346423372972,0.124933037547575,30240673.8672882,"G0800690000902",0.541466346153846,0.0108173076923077,0.00360576923076923,0.391826923076923,0.0264423076923077,0.00300480769230769
"790","G0800690001003","08",2459,9.98306986242876,0.0431798008102245,23218863.1950518,38226343.6310643,36862.4335882973,1.47449734353189,3.46506875729994,0.0221174601529784,0.40548676947127,0.280154495271059,4472.48220483452,46654968.816482,509.879224677952,0.943276565654211,9.17782604420313,18.3556520884063,1.27112890712213,0.142766182909827,6485.04066549099,85120299.742421,612.376257139719,3.0618812856986,11.0227726285149,22.0455452570299,1.52665400904932,1.5309406428493,13729.9043484525,9.96165202728682,0.124933037547575,34336108.4530212,"G0800690001003",0.694184627897519,0,0,0.279788531923546,0.00772671817812119,0.00650671004473363
"791","G0800690001004","08",1392,10.2857523524173,0.0431798008102245,31426374.9547614,54741932.0457376,52788.7483565454,2.11154993426182,4.96214234551527,0.0316732490139272,0.580676231921999,0.401194487509745,6404.8060493513,61920774.5719699,676.714985158465,1.25192272254316,12.1808697328524,24.3617394657047,1.68705045800005,0.18948019584437,8606.98766550381,80198568.2959011,576.968117236699,2.88484058618349,10.3854261102606,20.7708522205211,1.43838151627109,1.44242029309175,12936.0290661288,10.0231687056706,0.124933037547575,36514673.8617279,"G0800690001004",0.676005747126437,0.0193965517241379,0,0.276580459770115,0.0280172413793103,0
"792","G0800690001007","08",1740,9.89130136319534,0.0431798008102245,21182947.9879064,31093512.4015196,29984.1006764895,1.19936402705958,2.81850546359001,0.0179904604058937,0.329825107441384,0.22787916514132,3637.94095097779,50074103.7913263,547.246003271254,1.01240510605182,9.85042805888258,19.7008561177652,1.36428428615524,0.153228880915951,6960.30042699436,62567779.4065689,450.127909399776,2.25063954699888,8.10230236919597,16.2046047383919,1.12216887813364,1.12531977349944,10092.1828182796,9.63095479721559,0.124933037547575,24667838.1247578,"G0800690001007",0.511494252873563,0.0264367816091954,0,0.462068965517241,0,0
"793","G0800690001008","08",887,10.022600048189,0.0431798008102245,24155091.905531,40168304.087153,38735.1051949403,1.54940420779761,3.64109988832438,0.0232410631169642,0.426086157144343,0.294386799481546,4699.69157819691,57734517.3917419,630.964540575527,1.16728440006473,11.3573617303595,22.714723460719,1.57299459965479,0.176670071361148,8025.09791745212,62563665.9423808,450.098316132236,2.25049158066118,8.10176969038024,16.2035393807605,1.12209510211766,1.12524579033059,10091.519316506,9.66846039280504,0.124933037547575,25610588.7891356,"G0800690001008",0.609921082299887,0.020293122886133,0,0.36978579481398,0,0
"794","G0800690001009","08",2449,10.1768931406981,0.0431798008102245,28184954.1655599,54021937.5271616,52094.4431313033,2.08377772525213,4.89687765434251,0.031256665878782,0.573038874444337,0.395917767797905,6320.5666906779,56994101.2945248,622.872738240965,1.15231456574579,11.2117092883374,22.4234185766747,1.55282173643473,0.17440436670747,7922.18007993894,62503842.7893463,449.667933736305,2.24833966868152,8.09402280725348,16.188045614507,1.12102215880461,1.12416983434076,10081.8698419216,9.79882780535918,0.124933037547575,29176783.3741491,"G0800690001009",0.818293180890159,0,0,0.169865251122907,0.0102082482645978,0.00163331972233565
"795","G0800690001010","08",1143,10.3128974707003,0.0431798008102245,32291131.4796513,63103431.9853693,60851.9112684372,2.43407645073749,5.72007965923309,0.0365111467610623,0.669371023952809,0.462474525640122,7383.10154228821,63730486.241551,696.492822468919,1.2885117215675,12.5368708044405,25.0737416088811,1.73635660641502,0.195017990291297,8858.53758757559,63531226.9172628,457.059186455128,2.28529593227564,8.2270653561923,16.4541307123846,1.13944855183263,1.14264796613782,10247.5869017545,9.78555112265082,0.124933037547575,28791972.6364161,"G0800690001010",0.905511811023622,0.00612423447069116,0,0.0883639545056868,0,0
"796","G0800690001104","08",2517,10.1024737340451,0.0431798008102245,26163593.6390975,49379285.8662681,47617.4405653502,1.90469762261401,4.47603941314292,0.0285704643392101,0.523791846218852,0.361892548296661,5777.37644635337,55214930.4354964,603.42867298525,1.11634304502271,10.8617161137345,21.723432227469,1.50434768175223,0.16896002843587,7674.87533053399,71657451.9978988,515.521237394955,2.57760618697478,9.27938227310919,18.5587645462184,1.28519444482562,1.28880309348739,11558.3470072611,9.87160072835936,0.124933037547575,31379230.5339113,"G0800690001104",0.672626142232817,0.0286054827175209,0,0.282081843464442,0.0119189511323004,0.00476758045292014
"797","G0800690001106","08",1941,10.1387726590261,0.0431798008102245,27130751.158427,51290265.1725415,49460.236424823,1.97840945699292,4.64926222393337,0.0296761418548938,0.544062600673053,0.375897796828655,6000.96102518735,56542225.1451727,617.934309033384,1.14317847171176,11.1228175626009,22.2456351252018,1.54051023242023,0.173021606529348,7859.36929517901,70899182.5953054,510.066061836729,2.55033030918365,9.18118911306113,18.3623782261223,1.27159469215897,1.27516515459182,11436.0381526228,9.93535639878827,0.124933037547575,33444986.5536048,"G0800690001106",0.725914477073673,0.0103039670273055,0,0.253992787223081,0,0.00978876867594024
"798","G0800690001107","08",2334,10.0863511716383,0.0431798008102245,25745151.7099288,47432126.0076693,45739.7550700764,1.82959020280306,4.29953697658718,0.0274438530420459,0.503137305770841,0.347622138532581,5549.5587428973,59744492.6522185,652.931003171718,1.20792235586768,11.7527580570909,23.5055161141818,1.62775699090709,0.182820680888081,8304.48447865837,63216473.0419264,454.794770085801,2.27397385042901,8.18630586154442,16.3726117230888,1.1338033618239,1.1369869252145,10196.8171016627,9.80008740856559,0.124933037547575,29213557.699707,"G0800690001107",0.627677806341045,0.0179948586118252,0.0077120822622108,0.322193658954584,0.0244215938303342,0
"799","G0800690001109","08",1871,10.126089460578,0.0431798008102245,26788819.4350734,55860134.3867491,53867.0534105584,2.15468213642234,5.06350302059249,0.0323202320463351,0.592537587516143,0.409389605920244,6535.63572324964,64152820.5648473,701.108397246479,1.29705053490599,12.6199511504366,25.2399023008732,1.74786323433547,0.196310351229014,8917.24205851378,62785668.0140232,451.695453338296,2.25847726669148,8.13051816008934,16.2610363201787,1.12607676517237,1.12923863334574,10127.3282506619,9.77609076588487,0.124933037547575,28520874.6669338,"G0800690001109",0.787814003206841,0.0122928915018707,0,0.196151790486371,0.00374131480491716,0
"800","G0800690001110","08",2394,9.88093590643718,0.0431798008102245,20964511.1113105,37704519.8138574,36359.2283643755,1.45436913457502,3.4177674662513,0.0218155370186253,0.39995151200813,0.276330135569254,4411.42881822131,49506039.5964758,541.037787113678,1.0009199061603,9.7386801680462,19.4773603360924,1.3488072032744,0.15149058039183,6881.33950391013,69616541.5229534,500.838428222686,2.50419214111343,9.01509170800835,18.0301834160167,1.24859020155916,1.25209607055672,11229.1481476524,9.76886810392297,0.124933037547575,28315620.1645893,"G0800690001110",0.757309941520468,0.0292397660818713,0.00543024227234754,0.208020050125313,0,0
"801","G0800690001111","08",1127,9.89543604073222,0.0431798008102245,21270713.9640882,26085803.9713238,25155.0665104376,1.00620266041751,2.36457625198114,0.0150930399062626,0.276705731614814,0.191178505479326,3052.03906464489,44353044.607841,484.722132935247,0.896735945930208,8.72499839283446,17.4499967856689,1.20841227740757,0.135722197221869,6165.0732004899,68575301.7409836,493.34749453945,2.46673747269725,8.8802549017101,17.7605098034202,1.22991530388685,1.23336873634863,11061.1961708207,9.7133318270085,0.124933037547575,26785945.4043106,"G0800690001111",0.461401952085182,0.0204081632653061,0,0.488021295474712,0.0150842945874002,0.0150842945874002
"802","G0800690001112","08",1711,10.2376986176195,0.0431798008102245,29951930.2705877,65832770.3170301,63483.8672295373,2.53935468918149,5.9674835195765,0.0380903203377224,0.69832253952491,0.482477390944483,7702.43412709253,58523355.5787671,639.585534510361,1.18323323884417,11.5125396211865,23.025079242373,1.59448673753433,0.179083949662901,8134.74642544862,55499020.9406274,399.27353194696,1.9963676597348,7.18692357504527,14.3738471500905,0.99538891514377,0.998183829867399,8951.9920777232,9.75234926417248,0.124933037547575,27851721.0588596,"G0800690001112",0.779661016949153,0.0590298071303331,0,0.161309175920514,0,0
"803","G0800690001113","08",1274,10.3356650728645,0.0431798008102245,33034756.269233,69950826.5439713,67454.9918456811,2.69819967382724,6.34076923349402,0.0404729951074087,0.742004910302492,0.512657938027176,8184.24670564464,64759113.2370904,707.734401839199,1.30930864340252,12.7392192331056,25.4784384662112,1.76438186378512,0.198165632514976,9001.51673995556,62402962.6659168,448.942177452639,2.24471088726319,8.08095919414749,16.161918388295,1.11921284838943,1.1223554436316,10065.5978780124,9.8272619406959,0.124933037547575,30018307.2867972,"G0800690001113",0.84458398744113,0.0117739403453689,0,0.143642072213501,0,0
"804","G0800690001301","08",1539,10.2494687593443,0.0431798008102245,30306551.6125482,57284564.9235981,55240.6604856298,2.20962641942519,5.1926220856492,0.0331443962913779,0.607647265341928,0.419829019690787,6702.29409606098,51735095.1769749,565.398517813544,1.04598725795506,10.1771733206438,20.3543466412876,1.40953850490916,0.158311584987792,7191.17822959951,83655703.2233344,601.83959153478,3.0091979576739,10.833112647626,21.6662252952521,1.50038610169621,1.50459897883695,13493.6649299238,10.0744521949703,0.124933037547575,38436121.9304211,"G0800690001301",0.764782326185835,0.0396361273554256,0,0.159844054580897,0.0266406757634828,0.00909681611435997
"805","G0800690001304","08",1071,10.0094942543023,0.0431798008102245,23840585.6782653,57818591.7386068,55755.6333062746,2.23022533225098,5.24102953078981,0.0334533799837648,0.613311966369021,0.423742813127687,6764.77523341699,37287228.5314465,407.501787189859,0.75387830630124,7.33503216941747,14.6700643388349,1.01590195546432,0.114100500413161,5182.92476587107,54465757.0375078,391.839978687106,1.95919989343553,7.05311961636792,14.1062392327358,0.976857066866956,0.979599946717766,8785.32661015001,9.76133957814168,0.124933037547575,28103245.7244821,"G0800690001304",0.880485527544351,0.0252100840336134,0,0.0859010270774977,0,0.00840336134453781
"806","G0800690001305","08",944,10.1030258631293,0.0431798008102245,26178043.3087675,52607624.8172985,50730.5928807121,2.02922371522848,4.76867573078694,0.0304383557284273,0.558036521687833,0.385552505893412,6155.09210362392,56469996.9003587,617.144946562465,1.14171815114056,11.1086090381244,22.2172180762487,1.53854235178023,0.17280058503749,7849.32956914986,65057517.4903006,468.039694174825,2.34019847087412,8.42471449514685,16.8494289902937,1.16682295757784,1.17009923543706,10493.7775711855,9.82903719763213,0.124933037547575,30071644.8249313,"G0800690001305",0.730932203389831,0.00635593220338983,0,0.25,0.0127118644067797,0
"807","G0800690001306","08",995,10.0913232688774,0.0431798008102245,25873477.8683649,55564880.8425893,53582.3344672992,2.14329337869197,5.03673943992612,0.0321494006803795,0.589405679140291,0.407225741951474,6501.09105858294,49326188.6398247,539.072245850634,0.997283654823673,9.70330042531141,19.4066008506228,1.34390710890563,0.150940228838177,6856.34022093563,58205983.2326284,418.748080810276,2.09374040405138,7.53746545458497,15.0749309091699,1.04393896546002,1.04687020202569,9388.62509542296,9.80852809467008,0.124933037547575,29461183.7670198,"G0800690001306",0.809045226130653,0.00603015075376884,0,0.184924623115578,0,0
"808","G0800690001307","08",1898,10.2051412745862,0.0431798008102245,28992478.3533927,60182837.889191,58035.5235189884,2.32142094075954,5.45533921078491,0.034821314111393,0.638390758708873,0.441069978744312,7041.39203303534,56248357.9963217,614.722716403157,1.13723702534584,11.0650088952568,22.1300177905137,1.53250373199307,0.172122360592884,7818.52176148871,68657478.2065195,493.938692133234,2.46969346066617,8.8908964583982,17.7817929167964,1.23138915948815,1.23484673033308,11074.4512347116,9.9186322634528,0.124933037547575,32890299.3328854,"G0800690001307",0.840358271865121,0.0115911485774499,0,0.128556375131718,0.00737618545837724,0.012118018967334
"809","G0800690001308","08",2169,10.3606273413404,0.0431798008102245,33869757.1240146,69360122.2380138,66885.3637782197,2.67541455112879,6.28722419515265,0.0401312182669318,0.735739001560416,0.50832876471447,8115.13430184762,62802568.0859218,686.35186210052,1.26975094488596,12.3543335178094,24.7086670356187,1.7110751922166,0.192178521388146,8729.55696394313,76197400.8953829,548.182740254553,2.74091370127277,9.86728932458196,19.7345786491639,1.3666195714546,1.37045685063638,12290.6407644253,10.0181898645468,0.124933037547575,36333324.930262,"G0800690001308",0.81005071461503,0.012448132780083,0,0.169202397418165,0.00829875518672199,0
"810","G0800690001601","08",719,10.1384946900907,0.0431798008102245,27123210.7004675,56414284.8780166,54401.431897798,2.17605727591192,5.11373459839302,0.0326408591386788,0.598415750875778,0.413450882423265,6600.47133072794,48534391.4202907,530.41891346955,0.981274989918667,9.54754044245189,19.0950808849038,1.32233435127959,0.148517295771474,6746.28040742041,81805999.1331547,588.532367864422,2.94266183932211,10.5935826215596,21.1871652431192,1.467211193086,1.47133091966106,13195.3076601779,10.0677651552452,0.124933037547575,38179955.5082863,"G0800690001601",0.847009735744089,0.00556328233657858,0,0.109874826147427,0.0375521557719054,0
"811","G0800690001602","08",2050,10.187433973067,0.0431798008102245,28483618.3620038,52750707.0075788,50868.5699205196,2.03474279682078,4.78164557252884,0.0305211419523118,0.559554269125716,0.386601131395949,6171.83271988672,60347436.1045526,659.520405068224,1.22011274937621,11.871367291228,23.742734582456,1.64418436983508,0.184665713419103,8388.29361853281,64557416.5303568,464.441845542135,2.32220922771068,8.35995321975843,16.7199064395169,1.15785352093654,1.16110461385534,10413.1112863466,9.72827851458058,0.124933037547575,27189313.5610399,"G0800690001602",0.741951219512195,0,0,0.249268292682927,0,0
"812","G0800690001603","08",1980,10.2050521174311,0.0431798008102245,28989893.5817309,64785484.7238521,62473.9486247369,2.49895794498947,5.87255117072527,0.0374843691748421,0.687213434872106,0.474802009548,7579.9017126907,60310654.1707124,659.118425506682,1.21936908718736,11.8641316591203,23.7282633182406,1.64318223478816,0.184553159141871,8383.18092972903,57204996.9887033,411.546740925923,2.05773370462961,7.40784133666661,14.8156826733332,1.02598602512833,1.02886685231481,9227.16601427784,9.75134169709495,0.124933037547575,27823672.7143354,"G0800690001603",0.855050505050505,0.0181818181818182,0,0.115656565656566,0.00454545454545455,0.00656565656565657
"813","G0800690001605","08",1751,10.0674860450429,0.0431798008102245,25264018.7500382,42478103.6191166,40962.4914359852,1.63849965743941,3.85047419498261,0.0245774948615911,0.450587405795837,0.311314934913487,4969.93812343665,57783551.7113529,631.500423065648,1.16827578267145,11.3670076151817,22.7340152303633,1.57433055470266,0.176820118458381,8031.91368787806,65535325.9185579,471.477164881711,2.35738582440856,8.4865889678708,16.9731779357416,1.17539257205011,1.17869291220428,10570.8480706634,9.70858307665512,0.124933037547575,26659047.1790717,"G0800690001605",0.757852655625357,0.0239862935465448,0,0.213592233009709,0,0.00456881781838949
"814","G0800690001606","08",1157,10.1319014000753,0.0431798008102245,26944967.7555922,54105818.3238009,52175.3310740606,2.08701324296243,4.9044811209617,0.0313051986444364,0.573928641814667,0.396532516162861,6330.3807438847,61063651.7736474,667.347727630515,1.23459329611645,12.0122590973493,24.0245181946985,1.66369788498287,0.186857363736544,8487.84759653698,59392289.1115737,427.282655478947,2.13641327739474,7.69108779862105,15.3821755972421,1.06521566010902,1.06820663869737,9579.97623369684,9.6580943008144,0.124933037547575,25346478.3314765,"G0800690001606",0.825410544511668,0.00950734658599827,0,0.159031979256698,0,0.00605012964563526
"815","G0800690001607","08",1422,10.2682484019736,0.0431798008102245,30881075.6139521,66580044.8626439,64204.4791346614,2.56817916538646,6.03522103865817,0.0385226874807968,0.706249270481275,0.487954041423427,7789.86524892933,65497504.5406559,715.804075765076,1.32423754016539,12.8844733637714,25.7689467275427,1.78449956088233,0.200425141214221,9104.15313115118,58207470.311338,418.758779218259,2.09379389609129,7.53765802592866,15.0753160518573,1.04396563659112,1.04689694804565,9388.86496121882,9.6566426703172,0.124933037547575,25309711.3030604,"G0800690001607",0.841068917018284,0,0,0.154008438818565,0.00492264416315049,0
