"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","response","SE","BTUng","response","SE","BTUlpg","response","SE","BTUfo","response","SE","BTUwd"
"1827","G3500010004728","35",2036,10.2099988704921,0.0431798008102245,29133654.708784,10.8361685867956,0.0632810440206887,53696988.4307752,8.75771786435319,0.616218878489942,6359581.57676555,7.68366303234938,0.203908437872553,2172563.38406798,9.19988690374553,0.295740613754592,9896009.79381094
"1828","G3500010004729","35",1659,10.2065163801801,0.0431798008102245,29032373.4962886,10.6314604716649,0.0632810440206887,43756877.6312241,8.76455957673693,0.616218878489942,6403241.18774006,7.64442805003463,0.203908437872553,2088973.44579945,9.22767842193121,0.295740613754592,10174892.2638081
"1829","G3500010004733","35",2040,10.2250653836263,0.0431798008102245,29575920.6366483,10.9240789626194,0.0632810440206887,58631218.5449493,8.67244625841078,0.616218878489942,5839767.47094625,8.00045888193896,0.203908437872553,2982326.20872488,8.86125220027074,0.295740613754592,7053309.3729652
"1830","G3500010004734","35",2036,10.1317578937079,0.0431798008102245,26941101.2585894,10.9668572003274,0.0632810440206887,61193778.8828565,8.77668194528822,0.616218878489942,6481336.02821388,8.00581682271686,0.203908437872553,2998348.22009629,8.67098035834591,0.295740613754592,5831213.22679713
"1831","G3500010004735","35",668,10.1452466750486,0.0431798008102245,27306965.8690872,10.9571031592697,0.0632810440206887,60599793.8377878,8.5570077520287,0.616218878489942,5203088.92387175,8.07991452464815,0.203908437872553,3228957.22859369,8.81856359072981,0.295740613754592,6758549.60626039
"1832","G3500010004736","35",473,10.0733597858026,0.0431798008102245,25412849.7160811,10.8933652203131,0.0632810440206887,56857807.8546153,8.63488837840245,0.616218878489942,5624505.87293479,7.98189380893345,0.203908437872553,2927469.88631366,8.63674146692447,0.295740613754592,5634938.24327749
"1833","G3500010004737","35",2204,10.2795908627969,0.0431798008102245,31233336.9831048,11.0132755961501,0.0632810440206887,64101254.0650862,8.64092154526637,0.616218878489942,5658542.0250455,8.06472881107824,0.203908437872553,3180293.63982323,9.02542120516579,0.295740613754592,8311714.67377578
"1834","G3500010004738","35",2030,10.1462014741945,0.0431798008102245,27333050.9878216,10.7631989730171,0.0632810440206887,49918281.8200615,8.57380057872506,0.616218878489942,5291201.25135588,7.76306700009318,0.203908437872553,2352107.46786275,8.96140240806054,0.295740613754592,7796283.36973821
"1835","G3500010004739","35",2035,10.181271142992,0.0431798008102245,28308618.463319,11.0050423148813,0.0632810440206887,63575657.073664,8.73991993706175,0.616218878489942,6247395.50739199,8.08106212629629,0.203908437872553,3232664.91229604,8.87258074477255,0.295740613754592,7133667.41249523
"1836","G3500010004740","35",2456,10.1836938905264,0.0431798008102245,28377286.2476673,10.7995656429373,0.0632810440206887,51767056.6385398,8.75256789435311,0.616218878489942,6326914.11286275,7.86386030645501,0.203908437872553,2601543.77249093,8.93821078686901,0.295740613754592,7617555.42520134
"1837","G3500010004741","35",2822,9.9842027601372,0.0431798008102245,23245182.6977954,10.4840066569894,0.0632810440206887,37757909.9472604,8.66926166044116,0.616218878489942,5821199.74038608,7.23533587086265,0.203908437872553,1387606.87663941,8.75220063100257,0.295740613754592,6324590.8958294
"1838","G3500010004742","35",2545,10.0579546677396,0.0431798008102245,25024361.799885,10.7534129484443,0.0632810440206887,49432162.7535786,8.83161396749065,0.616218878489942,6847329.26898348,7.84088780028856,0.203908437872553,2542461.02978882,9.03614559425039,0.295740613754592,8401332.42478427
"1839","G3500010004743","35",1299,10.2930549164075,0.0431798008102245,31656708.0563664,11.0341977485987,0.0632810440206887,65456518.3608635,8.72248048154573,0.616218878489942,6139388.85730082,8.09576459381556,0.203908437872553,3280544.17233037,9.06192442361625,0.295740613754592,8620724.627298
"1840","G3500010004744","35",1995,10.3150652529553,0.0431798008102245,32361207.5488564,11.0565645783667,0.0632810440206887,66937069.0538677,8.76447994028277,0.616218878489942,6402731.27662079,8.03212795660309,0.203908437872553,3078285.16591373,9.07738843605037,0.295740613754592,8755071.71539151
"1841","G3500010004745","35",2196,10.2795510571406,0.0431798008102245,31232093.744373,10.9738695699369,0.0632810440206887,61624400.3520493,8.83436870908746,0.616218878489942,6866217.89644684,7.69997250857806,0.203908437872553,2208287.28209528,9.09516838590988,0.295740613754592,8912128.54532306
"1842","G3500010004746","35",3001,10.3085393154227,0.0431798008102245,32150707.9306498,10.9958257368416,0.0632810440206887,62992399.0192546,8.70134561945549,0.616218878489942,6010995.28988039,7.91551129397405,0.203908437872553,2739446.83502729,9.11463967672812,0.295740613754592,9087359.64361357
"1843","G3500010004747","35",1862,10.1579627730083,0.0431798008102245,27656421.066453,10.8362681983345,0.0632810440206887,53702337.5368391,8.70186283337117,0.616218878489942,6014105.06443145,7.74829108558907,0.203908437872553,2317608.43407213,9.07484885296714,0.295740613754592,8732865.69232571
"1844","G3500010004748","35",3237,10.3649956301126,0.0431798008102245,34018033.6252823,11.088159401689,0.0632810440206887,69085697.9667521,8.78355515881849,0.616218878489942,6526037.07865259,7.84559539348067,0.203908437872553,2554458.11857456,9.14442523808838,0.295740613754592,9362103.13449801
"1845","G3500010004749","35",1977,9.77845359099923,0.0431798008102245,18922444.2815025,10.209258901075,0.0632810440206887,28687091.0636728,8.56695063086181,0.616218878489942,5255080.65199815,6.92646661677675,0.203908437872553,1018887.49185304,8.90840071187775,0.295740613754592,7393826.77821551
"1846","G3500010004750","35",2367,10.1124162112495,0.0431798008102245,26425022.0418322,10.893646000753,0.0632810440206887,56873774.6563927,8.80984109132661,0.616218878489942,6699854.5174281,7.80925049923767,0.203908437872553,2463283.51036736,8.91993046455543,0.295740613754592,7479569.11644104
"1847","G3500010004751","35",1455,10.2271718240097,0.0431798008102245,29638286.2118774,10.8708645959269,0.0632810440206887,55592757.2625863,8.73191532930054,0.616218878489942,6197587.17087496,7.85937932206919,0.203908437872553,2589912.37498512,9.14755062739318,0.295740613754592,9391409.12396279
"1848","G3500010004752","35",1530,10.0918914452019,0.0431798008102245,25888182.7430069,10.6739436020045,0.0632810440206887,45655858.4918751,8.86925428611706,0.616218878489942,7109976.9872408,7.14914843325479,0.203908437872553,1273021.43075017,8.91276319929847,0.295740613754592,7426152.71400352
"1849","G3500010004753","35",1468,10.1986089727423,0.0431798008102245,28803707.9574399,10.8005085472723,0.0632810440206887,51815891.040123,8.78502984279194,0.616218878489942,6535668.02049506,7.50270711810212,0.203908437872553,1812943.62989695,9.13332139053539,0.295740613754592,9258722.79049854
"1850","G3500010940500","35",1387,10.3571767861444,0.0431798008102245,33753089.0581426,10.7716349626974,0.0632810440206887,50341173.1759579,9.2582392489978,0.616218878489942,10490645.6542712,7.94485003678154,0.203908437872553,2821009.38203971,9.57227023462926,0.295740613754592,14360982.1430933
"1851","G3500010940600","35",3009,10.385046867532,0.0431798008102245,34707021.7422614,10.8563529341697,0.0632810440206887,54791839.3532223,8.87469026938388,0.616218878489942,7148731.94338377,8.19400859340783,0.203908437872553,3619201.11285361,9.28631018242185,0.295740613754592,10789300.0124971
"1852","G3500010940700","35",935,10.3043639636806,0.0431798008102245,32016747.2773253,10.8078284475287,0.0632810440206887,52196569.7596003,8.74189352892186,0.616218878489942,6259737.4913257,9.03406487070094,0.203908437872553,8383869.74836254,9.35407922173202,0.295740613754592,11545825.4963579
"1853","G3500030976400","35",1381,10.2159178964866,0.0431798008102245,29306608.9236155,10.2949225267835,0.0632810440206887,31252858.9552756,9.2740192051028,0.616218878489942,10657500.6017591,7.56772911484354,0.203908437872553,1934741.71288948,10.1618538576227,0.295740613754592,25896260.5672945
"1854","G3500050000201","35",1342,10.2958321729531,0.0431798008102245,31744749.0556582,10.6044632062624,0.0632810440206887,42591365.2064404,8.37613066772292,0.616218878489942,4342175.06117906,7.07256340265649,0.203908437872553,1179166.84280247,8.82647520256343,0.295740613754592,6812232.70721385
"1855","G3500050000202","35",1428,10.1848427076418,0.0431798008102245,28409905.2928696,10.3924726115587,0.0632810440206887,34455234.9333419,8.3557590461752,0.616218878489942,4254612.83460398,6.63704050555162,0.203908437872553,762834.045916142,8.74638668193843,0.295740613754592,6287926.73157806
"1856","G3500050000300","35",2601,10.2133273729686,0.0431798008102245,29230787.7146806,10.4949005736272,0.0632810440206887,38171490.1344738,8.32403279199475,0.616218878489942,4121748.69156495,7.15733070151829,0.203908437872553,1283480.3641495,8.8448865244972,0.295740613754592,6938816.62961702
"1857","G3500050000400","35",1605,10.2583239595764,0.0431798008102245,30576113.9481864,10.6636734872238,0.0632810440206887,45189367.1448559,8.2803359797539,0.616218878489942,3945519.7740781,7.20846295818775,0.203908437872553,1350814.41267569,8.79316153426549,0.295740613754592,6589030.72689578
"1858","G3500050000500","35",729,10.2570150947888,0.0431798008102245,30536120.1282588,10.5586402826366,0.0632810440206887,40683744.4912976,8.25064153844539,0.616218878489942,3830082.1783984,6.93435810631309,0.203908437872553,1026959.8413721,8.67090627486559,0.295740613754592,5830781.2462283
"1859","G3500050000600","35",1405,10.2841318803589,0.0431798008102245,31375490.6316945,10.669074670417,0.0632810440206887,45434103.5332571,8.39310760250717,0.616218878489942,4416521.18300682,7.35748785786275,0.203908437872553,1567892.84176317,8.66971037721911,0.295740613754592,5823812.39650485
"1860","G3500050000700","35",1622,10.271368899652,0.0431798008102245,30977590.4475519,10.7466516831332,0.0632810440206887,49099066.1325668,8.35099194685333,0.616218878489942,4234378.93945754,7.20481318364749,0.203908437872553,1345893.23068891,8.8259760791208,0.295740613754592,6808833.41057794
"1861","G3500050000800","35",2131,10.2708975960304,0.0431798008102245,30962994.0369274,10.5278835194868,0.0632810440206887,39451491.3951226,8.46204481481658,0.616218878489942,4731723.61061909,6.95681945683289,0.203908437872553,1050287.75378783,8.76531044852403,0.295740613754592,6408051.00644656
"1862","G3500050000900","35",1141,10.3979631619504,0.0431798008102245,35158215.4561657,10.6495758348454,0.0632810440206887,44556772.6810581,8.43816992052219,0.616218878489942,4620092.10730055,7.26630190027263,0.203908437872553,1431247.75719019,8.92190018569387,0.295740613754592,7494316.30098863
"1863","G3500050001001","35",1993,10.4133922312026,0.0431798008102245,35704880.4182984,10.6517430419765,0.0632810440206887,44653441.14901,8.58985056633597,0.616218878489942,5376810.13893493,7.20363547991654,0.203908437872553,1344309.10021095,8.97889833147604,0.295740613754592,7933886.78581538
